"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1739755500";"17.02.2025 03:25";"-25,1";"-235,2";"0";"0"
"1739755800";"17.02.2025 03:30";"-25,1";"-242,3";"0";"0"
"1739756100";"17.02.2025 03:35";"-25,2";"-248,9";"0";"0"
"1739756400";"17.02.2025 03:40";"-25,1";"-256,4";"0";"0"
"1739756700";"17.02.2025 03:45";"-25,1";"-261";"0";"0"
"1739757000";"17.02.2025 03:50";"-25,1";"-250,9";"0";"0"
"1739757300";"17.02.2025 03:55";"-25,1";"-244,1";"0";"0"
"1739757600";"17.02.2025 04:00";"-24,9";"-243";"0";"0"
"1739757900";"17.02.2025 04:05";"-86,3";"-211";"0";"0"
"1739758200";"17.02.2025 04:10";"-129,5";"-156,1";"0";"0"
"1739758500";"17.02.2025 04:15";"-129,1";"-160,1";"0";"0"
"1739758800";"17.02.2025 04:20";"-129";"-162,7";"0";"0"
"1739759100";"17.02.2025 04:25";"-129,2";"-162,9";"0";"0"
"1739759400";"17.02.2025 04:30";"-129,2";"-150";"0";"0"
"1739759700";"17.02.2025 04:35";"-129";"-148,3";"0";"0"
"1739760000";"17.02.2025 04:40";"-129";"-155,9";"0";"0"
"1739760300";"17.02.2025 04:45";"-129";"-171,8";"0";"0"
"1739760600";"17.02.2025 04:50";"-129,1";"-181,7";"0";"0"
"1739760900";"17.02.2025 04:55";"-129,1";"-193,7";"0";"0"
"1739761200";"17.02.2025 05:00";"-129,1";"-177,7";"0";"0"
"1739761500";"17.02.2025 05:05";"-195,6";"-80,6";"0";"0"
"1739761800";"17.02.2025 05:10";"-302,3";"28,9";"0";"0"
"1739762100";"17.02.2025 05:15";"-313,2";"43,3";"0";"0"
"1739762400";"17.02.2025 05:20";"-313,2";"21,1";"0";"0"
"1739762700";"17.02.2025 05:25";"-313,1";"24,4";"0";"0"
"1739763000";"17.02.2025 05:30";"-313,1";"36,2";"0";"0"
"1739763300";"17.02.2025 05:35";"-313";"55,7";"0";"0"
"1739763600";"17.02.2025 05:40";"-313,1";"52,3";"0";"0"
"1739763900";"17.02.2025 05:45";"-313";"28,9";"0";"0"
"1739764200";"17.02.2025 05:50";"-313,1";"10,5";"0";"0"
"1739764500";"17.02.2025 05:55";"-313";"5,3";"0";"0"
"1739764800";"17.02.2025 06:00";"-313,1";"14,3";"0";"0"
"1739765100";"17.02.2025 06:05";"-265,2";"-10";"0";"0"
"1739765400";"17.02.2025 06:10";"-242,6";"-44,4";"0";"0"
"1739765700";"17.02.2025 06:15";"-242,8";"-50,4";"0";"0"
"1739766000";"17.02.2025 06:20";"-242,8";"-57,3";"0";"0"
"1739766300";"17.02.2025 06:25";"-242,8";"-64,8";"0";"0"
"1739766600";"17.02.2025 06:30";"-242,6";"-96,2";"0";"0"
"1739766900";"17.02.2025 06:35";"-242,7";"-138,1";"0";"0"
"1739767200";"17.02.2025 06:40";"-242,7";"-162,3";"0";"0"
"1739767500";"17.02.2025 06:45";"-242,7";"-147,7";"0";"0"
"1739767800";"17.02.2025 06:50";"-242,8";"-111,3";"0";"0"
"1739768100";"17.02.2025 06:55";"-242,7";"-104,6";"0";"0"
"1739768400";"17.02.2025 07:00";"-242,8";"-95,6";"0";"0"
"1739768700";"17.02.2025 07:05";"-302,7";"-35,6";"0";"0"
"1739769000";"17.02.2025 07:10";"-349,9";"34,5";"0";"0"
"1739769300";"17.02.2025 07:15";"-350";"16,1";"0";"0"
"1739769600";"17.02.2025 07:20";"-350,1";"10,7";"0";"0"
"1739769900";"17.02.2025 07:25";"-350";"-1";"0";"0"
"1739770200";"17.02.2025 07:30";"-350";"-21,2";"0";"0"
"1739770500";"17.02.2025 07:35";"-350";"-43,8";"0";"0"
"1739770800";"17.02.2025 07:40";"-350";"-46";"0";"0"
"1739771100";"17.02.2025 07:45";"-350";"-59,1";"0";"0"
"1739771400";"17.02.2025 07:50";"-350";"-57";"0";"0"
"1739771700";"17.02.2025 07:55";"-350";"-55,1";"0";"0"
"1739772000";"17.02.2025 08:00";"-350";"-40,8";"0";"0"
"1739772300";"17.02.2025 08:05";"-284,5";"-105";"0";"0"
"1739772600";"17.02.2025 08:10";"-162,8";"-227,9";"0";"0"
"1739772900";"17.02.2025 08:15";"-142,5";"-254";"0";"0"
"1739773200";"17.02.2025 08:20";"-143,6";"-268,9";"0";"0"
"1739773500";"17.02.2025 08:25";"-143,9";"-275,4";"0";"0"
"1739773800";"17.02.2025 08:30";"-143,9";"-300,4";"0";"0"
"1739774100";"17.02.2025 08:35";"-143,8";"-333,6";"0";"0"
"1739774400";"17.02.2025 08:40";"-143,8";"-333,4";"0";"0"
"1739774700";"17.02.2025 08:45";"-143,8";"-331,2";"0";"0"
"1739775000";"17.02.2025 08:50";"-144,6";"-322,2";"0";"0"
"1739775300";"17.02.2025 08:55";"-144,8";"-329,8";"0";"0"
"1739775600";"17.02.2025 09:00";"-144,8";"-322,7";"0";"0"
"1739775900";"17.02.2025 09:05";"-89,1";"-359,1";"0";"0"
"1739776200";"17.02.2025 09:10";"-56,7";"-382,4";"0";"0"
"1739776500";"17.02.2025 09:15";"-57";"-379,2";"0";"0"
"1739776800";"17.02.2025 09:20";"-57";"-377,3";"0";"0"
"1739777100";"17.02.2025 09:25";"-56,9";"-384";"0";"0"
"1739777400";"17.02.2025 09:30";"-57";"-375,1";"0";"0"
"1739777700";"17.02.2025 09:35";"-57";"-368,9";"0";"0"
"1739778000";"17.02.2025 09:40";"-57";"-378,1";"0";"0"
"1739778300";"17.02.2025 09:45";"-57";"-378,4";"0";"0"
"1739778600";"17.02.2025 09:50";"-57,8";"-376,8";"0";"0"
"1739778900";"17.02.2025 09:55";"-58";"-378,2";"0";"0"
"1739779200";"17.02.2025 10:00";"-58";"-384,9";"0";"0"
"1739779500";"17.02.2025 10:05";"-125,7";"-310,5";"0";"0"
"1739779800";"17.02.2025 10:10";"-267,1";"-173,3";"0";"0"
"1739780100";"17.02.2025 10:15";"-331,5";"-109,7";"0";"0"
"1739780400";"17.02.2025 10:20";"-331,3";"-113,4";"0";"0"
"1739780700";"17.02.2025 10:25";"-331,3";"-123";"0";"0"
"1739781000";"17.02.2025 10:30";"-331,3";"-112,8";"0";"0"
"1739781300";"17.02.2025 10:35";"-331,4";"-100,3";"0";"0"
"1739781600";"17.02.2025 10:40";"-331,3";"-96,9";"0";"0"
"1739781900";"17.02.2025 10:45";"-331,3";"-91,9";"0";"0"
"1739782200";"17.02.2025 10:50";"-331,3";"-81,2";"0";"0"
"1739782500";"17.02.2025 10:55";"-331,2";"-81,2";"0";"0"
"1739782800";"17.02.2025 11:00";"-331,3";"-70,6";"0";"0"
"1739783100";"17.02.2025 11:05";"-328,1";"-59,7";"0";"0"
"1739783400";"17.02.2025 11:10";"-327,5";"-70,3";"0";"0"
"1739783700";"17.02.2025 11:15";"-327,6";"-91";"0";"0"
"1739784000";"17.02.2025 11:20";"-327,5";"-107,2";"0";"0"
"1739784300";"17.02.2025 11:25";"-327,4";"-107,6";"0";"0"
"1739784600";"17.02.2025 11:30";"-327,4";"-81,4";"0";"0"
"1739784900";"17.02.2025 11:35";"-327,5";"-53,1";"0";"0"
"1739785200";"17.02.2025 11:40";"-327,5";"-56,2";"0";"0"
"1739785500";"17.02.2025 11:45";"-327,4";"-67,1";"0";"0"
"1739785800";"17.02.2025 11:50";"-327,5";"-68,6";"0";"0"
"1739786100";"17.02.2025 11:55";"-327,4";"-62,7";"0";"0"
"1739786400";"17.02.2025 12:00";"-327,5";"-51,8";"0";"0"
"1739786700";"17.02.2025 12:05";"-342,4";"-38,5";"0";"0"
"1739787000";"17.02.2025 12:10";"-345,4";"-30,5";"0";"0"
"1739787300";"17.02.2025 12:15";"-345,3";"-50,3";"0";"0"
"1739787600";"17.02.2025 12:20";"-345,4";"-66,8";"0";"0"
"1739787900";"17.02.2025 12:25";"-345,3";"-57,4";"0";"0"
"1739788200";"17.02.2025 12:30";"-345,2";"-61,2";"0";"0"
"1739788500";"17.02.2025 12:35";"-345,2";"-63,5";"0";"0"
"1739788800";"17.02.2025 12:40";"-345,3";"-79,3";"0";"0"
"1739789100";"17.02.2025 12:45";"-345,2";"-87,7";"0";"0"
"1739789400";"17.02.2025 12:50";"-345,2";"-91,6";"0";"0"
"1739789700";"17.02.2025 12:55";"-345,2";"-99,3";"0";"0"
"1739790000";"17.02.2025 13:00";"-345,2";"-102,6";"0";"0"
"1739790300";"17.02.2025 13:05";"-349,8";"-79,7";"0";"0"
"1739790600";"17.02.2025 13:10";"-350,9";"-87";"0";"0"
"1739790900";"17.02.2025 13:15";"-350,9";"-91,9";"0";"0"
"1739791200";"17.02.2025 13:20";"-350,9";"-77,4";"0";"0"
"1739791500";"17.02.2025 13:25";"-350,9";"-88,4";"0";"0"
"1739791800";"17.02.2025 13:30";"-350,9";"-74,8";"0";"0"
"1739792100";"17.02.2025 13:35";"-350,9";"-59,3";"0";"0"
"1739792400";"17.02.2025 13:40";"-350,9";"-58,7";"0";"0"
"1739792700";"17.02.2025 13:45";"-350,9";"-71";"0";"0"
"1739793000";"17.02.2025 13:50";"-350,9";"-73,7";"0";"0"
"1739793300";"17.02.2025 13:55";"-351";"-80,4";"0";"0"
"1739793600";"17.02.2025 14:00";"-350,8";"-82,4";"0";"0"
"1739793900";"17.02.2025 14:05";"-350,2";"-87,6";"0";"0"
"1739794200";"17.02.2025 14:10";"-350";"-95,3";"0";"0"
"1739794500";"17.02.2025 14:15";"-350";"-95,8";"0";"0"
"1739794800";"17.02.2025 14:20";"-350";"-86,7";"0";"0"
"1739795100";"17.02.2025 14:25";"-349,9";"-91,5";"0";"0"
"1739795400";"17.02.2025 14:30";"-349,9";"-90,4";"0";"0"
"1739795700";"17.02.2025 14:35";"-350,6";"-78,9";"0";"0"
"1739796000";"17.02.2025 14:40";"-350,7";"-70,4";"0";"0"
"1739796300";"17.02.2025 14:45";"-350,8";"-73,2";"0";"0"
"1739796600";"17.02.2025 14:50";"-350,8";"-76,2";"0";"0"
"1739796900";"17.02.2025 14:55";"-350,8";"-82,2";"0";"0"
"1739797200";"17.02.2025 15:00";"-350,8";"-67,2";"0";"0"
"1739797500";"17.02.2025 15:05";"-350,8";"-45,9";"0";"0"
"1739797800";"17.02.2025 15:10";"-350,8";"-39,2";"0";"0"
"1739798100";"17.02.2025 15:15";"-350,7";"-43,6";"0";"0"
"1739798400";"17.02.2025 15:20";"-350,8";"-53,7";"0";"0"
"1739798700";"17.02.2025 15:25";"-350,7";"-61";"0";"0"
"1739799000";"17.02.2025 15:30";"-350,7";"-74,9";"0";"0"
"1739799300";"17.02.2025 15:35";"-350,8";"-79,8";"0";"0"
"1739799600";"17.02.2025 15:40";"-350,7";"-80,7";"0";"0"
"1739799900";"17.02.2025 15:45";"-350,7";"-74,8";"0";"0"
"1739800200";"17.02.2025 15:50";"-350,8";"-68,5";"0";"0"
"1739800500";"17.02.2025 15:55";"-350,8";"-70,8";"0";"0"
"1739800800";"17.02.2025 16:00";"-350,8";"-87,5";"0";"0"
"1739801100";"17.02.2025 16:05";"-350,8";"-96";"0";"0"
"1739801400";"17.02.2025 16:10";"-350,8";"-87,6";"0";"0"
"1739801700";"17.02.2025 16:15";"-350,8";"-97,6";"0";"0"
"1739802000";"17.02.2025 16:20";"-350,8";"-119,2";"0";"0"
"1739802300";"17.02.2025 16:25";"-350,8";"-115,9";"0";"0"
"1739802600";"17.02.2025 16:30";"-350,8";"-100,5";"0";"0"
"1739802900";"17.02.2025 16:35";"-350,8";"-94,5";"0";"0"
"1739803200";"17.02.2025 16:40";"-350,8";"-85,2";"0";"0"
"1739803500";"17.02.2025 16:45";"-350,8";"-81,5";"0";"0"
"1739803800";"17.02.2025 16:50";"-350,8";"-80,5";"0";"0"
"1739804100";"17.02.2025 16:55";"-350,8";"-77,9";"0";"0"
"1739804400";"17.02.2025 17:00";"-350,7";"-86,3";"0";"0"
"1739804700";"17.02.2025 17:05";"-313,2";"-127,3";"0";"0"
"1739805000";"17.02.2025 17:10";"-299,9";"-133,8";"0";"0"
"1739805300";"17.02.2025 17:15";"-299,9";"-139,8";"0";"0"
"1739805600";"17.02.2025 17:20";"-299,8";"-142,4";"0";"0"
"1739805900";"17.02.2025 17:25";"-299,8";"-144,5";"0";"0"
"1739806200";"17.02.2025 17:30";"-299,9";"-147,8";"0";"0"
"1739806500";"17.02.2025 17:35";"-299,9";"-159,8";"0";"0"
"1739806800";"17.02.2025 17:40";"-299,9";"-160,4";"0";"0"
"1739807100";"17.02.2025 17:45";"-299,8";"-174,4";"0";"0"
"1739807400";"17.02.2025 17:50";"-299,7";"-204,5";"0";"0"
"1739807700";"17.02.2025 17:55";"-299,8";"-205,6";"0";"0"
"1739808000";"17.02.2025 18:00";"-299,7";"-187";"0";"0"
"1739808300";"17.02.2025 18:05";"-261,7";"-175,9";"0";"0"
"1739808600";"17.02.2025 18:10";"-248,2";"-169,6";"0";"0"
"1739808900";"17.02.2025 18:15";"-248,5";"-172";"0";"0"
"1739809200";"17.02.2025 18:20";"-248,6";"-170,1";"0";"0"
"1739809500";"17.02.2025 18:25";"-248,5";"-167,3";"0";"0"
"1739809800";"17.02.2025 18:30";"-248,6";"-164";"0";"0"
"1739810100";"17.02.2025 18:35";"-248,6";"-168,9";"0";"0"
"1739810400";"17.02.2025 18:40";"-248,6";"-168,5";"0";"0"
"1739810700";"17.02.2025 18:45";"-248,6";"-162,1";"0";"0"
"1739811000";"17.02.2025 18:50";"-248,7";"-165,2";"0";"0"
"1739811300";"17.02.2025 18:55";"-248,6";"-161,1";"0";"0"
"1739811600";"17.02.2025 19:00";"-248,6";"-159,2";"0";"0"
"1739811900";"17.02.2025 19:05";"-307,5";"-99,8";"0";"0"
"1739812200";"17.02.2025 19:10";"-350,9";"-57,6";"0";"0"
"1739812500";"17.02.2025 19:15";"-350,9";"-55,3";"0";"0"
"1739812800";"17.02.2025 19:20";"-350,9";"-51,4";"0";"0"
"1739813100";"17.02.2025 19:25";"-350,9";"-41,7";"0";"0"
"1739813400";"17.02.2025 19:30";"-350,8";"-36";"0";"0"
"1739813700";"17.02.2025 19:35";"-350,9";"-30,2";"0";"0"
"1739814000";"17.02.2025 19:40";"-350,8";"-22,2";"0";"0"
"1739814300";"17.02.2025 19:45";"-350,8";"-11,9";"0";"0"
"1739814600";"17.02.2025 19:50";"-350,8";"-11,2";"0";"0"
"1739814900";"17.02.2025 19:55";"-350,8";"-13,1";"0";"0"
"1739815200";"17.02.2025 20:00";"-350,8";"-14,1";"0";"0"
"1739815500";"17.02.2025 20:05";"-350,8";"-7,1";"0";"0"
"1739815800";"17.02.2025 20:10";"-350,7";"-8,6";"0";"0"
"1739816100";"17.02.2025 20:15";"-350,7";"-17,3";"0";"0"
"1739816400";"17.02.2025 20:20";"-350,8";"-16,8";"0";"0"
"1739816700";"17.02.2025 20:25";"-350,8";"-17,4";"0";"0"
"1739817000";"17.02.2025 20:30";"-350,8";"-10,2";"0";"0"
"1739817300";"17.02.2025 20:35";"-350,7";"-6,2";"0";"0"
"1739817600";"17.02.2025 20:40";"-350,8";"-3,9";"0";"0"
"1739817900";"17.02.2025 20:45";"-350,7";"-4,8";"0";"0"
"1739818200";"17.02.2025 20:50";"-350,7";"-11,4";"0";"0"
"1739818500";"17.02.2025 20:55";"-350,8";"-12,4";"0";"0"
"1739818800";"17.02.2025 21:00";"-350,8";"-29,6";"0";"0"
"1739819100";"17.02.2025 21:05";"-350,7";"-74,3";"0";"0"
"1739819400";"17.02.2025 21:10";"-350,7";"-108,7";"0";"0"
"1739819700";"17.02.2025 21:15";"-350,7";"-122";"0";"0"
"1739820000";"17.02.2025 21:20";"-350,7";"-122,7";"0";"0"
"1739820300";"17.02.2025 21:25";"-350,7";"-125,8";"0";"0"
"1739820600";"17.02.2025 21:30";"-350,7";"-98,2";"0";"0"
"1739820900";"17.02.2025 21:35";"-350,7";"-66,9";"0";"0"
"1739821200";"17.02.2025 21:40";"-350,8";"-62,9";"0";"0"
"1739821500";"17.02.2025 21:45";"-350,8";"-43,3";"0";"0"
"1739821800";"17.02.2025 21:50";"-350,8";"-20,3";"0";"0"
"1739822100";"17.02.2025 21:55";"-350,7";"-13,8";"0";"0"
"1739822400";"17.02.2025 22:00";"-350,8";"-36,4";"0";"0"
"1739822700";"17.02.2025 22:05";"-285,1";"-152,3";"0";"0"
"1739823000";"17.02.2025 22:10";"-203,8";"-248,7";"0";"0"
"1739823300";"17.02.2025 22:15";"-202,5";"-246,3";"0";"0"
"1739823600";"17.02.2025 22:20";"-202,6";"-241,6";"0";"0"
"1739823900";"17.02.2025 22:25";"-202,5";"-241";"0";"0"
"1739824200";"17.02.2025 22:30";"-202,4";"-219,9";"0";"0"
"1739824500";"17.02.2025 22:35";"-202,5";"-171,4";"0";"0"
"1739824800";"17.02.2025 22:40";"-202,5";"-151,3";"0";"0"
"1739825100";"17.02.2025 22:45";"-202,5";"-142,2";"0";"0"
"1739825400";"17.02.2025 22:50";"-202,6";"-132,2";"0";"0"
"1739825700";"17.02.2025 22:55";"-202,5";"-126,8";"0";"0"
"1739826000";"17.02.2025 23:00";"-202,7";"-142,3";"0";"0"
"1739826300";"17.02.2025 23:05";"-135,4";"-248";"0";"0"
"1739826600";"17.02.2025 23:10";"-27,2";"-372,1";"0";"0"
"1739826900";"17.02.2025 23:15";"-17,9";"-361,7";"0";"0"
"1739827200";"17.02.2025 23:20";"-18,1";"-341,1";"0";"0"
"1739827500";"17.02.2025 23:25";"-18,1";"-317,3";"0";"0"
"1739827800";"17.02.2025 23:30";"-18,1";"-320,8";"0";"0"
"1739828100";"17.02.2025 23:35";"-18,1";"-320,2";"0";"0"
"1739828400";"17.02.2025 23:40";"-18,2";"-320,8";"0";"0"
"1739828700";"17.02.2025 23:45";"-18";"-303,2";"0";"0"
"1739829000";"17.02.2025 23:50";"-18,2";"-278,6";"0";"0"
"1739829300";"17.02.2025 23:55";"-18,1";"-274";"0";"0"
"1739829600";"18.02.2025 00:00";"-18";"-292,7";"0";"0"
"1739829900";"18.02.2025 00:05";"-48,1";"-271,1";"0";"0"
"1739830200";"18.02.2025 00:10";"-56,9";"-263,9";"0";"0"
"1739830500";"18.02.2025 00:15";"-56,9";"-272,5";"0";"0"
"1739830800";"18.02.2025 00:20";"-56,9";"-275";"0";"0"
"1739831100";"18.02.2025 00:25";"-56,9";"-272,6";"0";"0"
"1739831400";"18.02.2025 00:30";"-56,9";"-267,5";"0";"0"
"1739831700";"18.02.2025 00:35";"-56,9";"-256,2";"0";"0"
"1739832000";"18.02.2025 00:40";"-56,8";"-251,8";"0";"0"
"1739832300";"18.02.2025 00:45";"-56,9";"-241,3";"0";"0"
"1739832600";"18.02.2025 00:50";"-57,1";"-239,4";"0";"0"
"1739832900";"18.02.2025 00:55";"-56,9";"-237";"0";"0"
"1739833200";"18.02.2025 01:00";"-56,9";"-256,9";"0";"0"
"1739833500";"18.02.2025 01:05";"-123,9";"-189,6";"0";"0"
"1739833800";"18.02.2025 01:10";"-266,6";"-62,7";"0";"0"
"1739834100";"18.02.2025 01:15";"-348,7";"-2";"0";"0"
"1739834400";"18.02.2025 01:20";"-351,1";"-26,1";"0";"0"
"1739834700";"18.02.2025 01:25";"-351";"-44,4";"0";"0"
"1739835000";"18.02.2025 01:30";"-350,9";"-33,9";"0";"0"
"1739835300";"18.02.2025 01:35";"-351";"-44,3";"0";"0"
"1739835600";"18.02.2025 01:40";"-351";"-60,2";"0";"0"
"1739835900";"18.02.2025 01:45";"-350,9";"-24,1";"0";"0"
"1739836200";"18.02.2025 01:50";"-351";"1,2";"0";"0"
"1739836500";"18.02.2025 01:55";"-350,9";"-1";"0";"0"
"1739836800";"18.02.2025 02:00";"-350,9";"-24,5";"0";"0"
"1739837100";"18.02.2025 02:05";"-350,9";"-85";"0";"0"
"1739837400";"18.02.2025 02:10";"-350,8";"-104,9";"0";"0"
"1739837700";"18.02.2025 02:15";"-350,9";"-105,6";"0";"0"
"1739838000";"18.02.2025 02:20";"-350,9";"-77,9";"0";"0"
"1739838300";"18.02.2025 02:25";"-350,9";"-75,2";"0";"0"
"1739838600";"18.02.2025 02:30";"-350,9";"-56,4";"0";"0"
"1739838900";"18.02.2025 02:35";"-350,9";"-41,3";"0";"0"
"1739839200";"18.02.2025 02:40";"-350,9";"-43,4";"0";"0"
"1739839500";"18.02.2025 02:45";"-350,9";"-37,8";"0";"0"
"1739839800";"18.02.2025 02:50";"-350,9";"-32,6";"0";"0"
"1739840100";"18.02.2025 02:55";"-350,8";"-32,9";"0";"0"
"1739840400";"18.02.2025 03:00";"-350,9";"-15,9";"0";"0"
"1739840700";"18.02.2025 03:05";"-350,8";"-10,5";"0";"0"
"1739841000";"18.02.2025 03:10";"-350,8";"-15,5";"0";"0"
"1739841300";"18.02.2025 03:15";"-350,9";"-20,4";"0";"0"
"1739841600";"18.02.2025 03:20";"-350,8";"-14,6";"0";"0"
"1739841900";"18.02.2025 03:25";"-350,7";"-10,4";"0";"0"
"1739842200";"18.02.2025 03:30";"-350,7";"-21";"0";"0"
"1739842500";"18.02.2025 03:35";"-350,7";"-17,4";"0";"0"
"1739842800";"18.02.2025 03:40";"-350,8";"-23,8";"0";"0"
"1739843100";"18.02.2025 03:45";"-350,8";"-1,7";"0";"0"
"1739843400";"18.02.2025 03:50";"-350,8";"8,6";"0";"0"
"1739843700";"18.02.2025 03:55";"-350,8";"9,2";"0";"0"
"1739844000";"18.02.2025 04:00";"-350,8";"21,3";"0";"0"
"1739844300";"18.02.2025 04:05";"-350,8";"27,6";"0";"0"
"1739844600";"18.02.2025 04:10";"-350,8";"24,4";"0";"0"
"1739844900";"18.02.2025 04:15";"-350,8";"7,8";"0";"0"
"1739845200";"18.02.2025 04:20";"-350,8";"7,7";"0";"0"
"1739845500";"18.02.2025 04:25";"-350,7";"9,6";"0";"0"
"1739845800";"18.02.2025 04:30";"-350,7";"6,9";"0";"0"
"1739846100";"18.02.2025 04:35";"-350,7";"-16,3";"0";"0"
"1739846400";"18.02.2025 04:40";"-350,7";"-13,5";"0";"0"
"1739846700";"18.02.2025 04:45";"-350,8";"-9,5";"0";"0"
"1739847000";"18.02.2025 04:50";"-350,9";"-7,2";"0";"0"
"1739847300";"18.02.2025 04:55";"-350,8";"-2,7";"0";"0"
"1739847600";"18.02.2025 05:00";"-350,7";"30,8";"0";"0"
"1739847900";"18.02.2025 05:05";"-350,7";"63,1";"0";"0"
"1739848200";"18.02.2025 05:10";"-350,7";"49,8";"0";"0"
"1739848500";"18.02.2025 05:15";"-350,7";"18,3";"0";"0"
"1739848800";"18.02.2025 05:20";"-350,7";"-8,1";"0";"0"
"1739849100";"18.02.2025 05:25";"-350,7";"-3,7";"0";"0"
"1739849400";"18.02.2025 05:30";"-350,8";"-19,9";"0";"0"
"1739849700";"18.02.2025 05:35";"-350,7";"-33,7";"0";"0"
"1739850000";"18.02.2025 05:40";"-350,7";"-33,8";"0";"0"
"1739850300";"18.02.2025 05:45";"-350,7";"-8,6";"0";"0"
"1739850600";"18.02.2025 05:50";"-350,7";"7,7";"0";"0"
"1739850900";"18.02.2025 05:55";"-350,7";"7,5";"0";"0"
"1739851200";"18.02.2025 06:00";"-350,7";"-3,2";"0";"0"
"1739851500";"18.02.2025 06:05";"-350,6";"-6,8";"0";"0"
"1739851800";"18.02.2025 06:10";"-350,7";"-5,7";"0";"0"
"1739852100";"18.02.2025 06:15";"-350,8";"-6";"0";"0"
"1739852400";"18.02.2025 06:20";"-350,8";"-5,8";"0";"0"
"1739852700";"18.02.2025 06:25";"-350,8";"4,1";"0";"0"
"1739853000";"18.02.2025 06:30";"-350,7";"-12";"0";"0"
"1739853300";"18.02.2025 06:35";"-350,8";"-20,6";"0";"0"
"1739853600";"18.02.2025 06:40";"-350,8";"-29,5";"0";"0"
"1739853900";"18.02.2025 06:45";"-350,7";"-18,7";"0";"0"
"1739854200";"18.02.2025 06:50";"-350,7";"-15,8";"0";"0"
"1739854500";"18.02.2025 06:55";"-350,6";"-22,6";"0";"0"
"1739854800";"18.02.2025 07:00";"-350,7";"-56,4";"0";"0"
"1739855100";"18.02.2025 07:05";"-350,7";"-71";"0";"0"
"1739855400";"18.02.2025 07:10";"-350,8";"-68,7";"0";"0"
"1739855700";"18.02.2025 07:15";"-350,6";"-87,3";"0";"0"
"1739856000";"18.02.2025 07:20";"-350,6";"-117";"0";"0"
"1739856300";"18.02.2025 07:25";"-350,6";"-112,8";"0";"0"
"1739856600";"18.02.2025 07:30";"-350,6";"-91,6";"0";"0"
"1739856900";"18.02.2025 07:35";"-350,7";"-79,4";"0";"0"
"1739857200";"18.02.2025 07:40";"-350,6";"-74";"0";"0"
"1739857500";"18.02.2025 07:45";"-350,6";"-79,8";"0";"0"
"1739857800";"18.02.2025 07:50";"-350,6";"-76,3";"0";"0"
"1739858100";"18.02.2025 07:55";"-350,6";"-76,4";"0";"0"
"1739858400";"18.02.2025 08:00";"-350,7";"-58,3";"0";"0"
"1739858700";"18.02.2025 08:05";"-350,6";"-32,3";"0";"0"
"1739859000";"18.02.2025 08:10";"-350,7";"-18,1";"0";"0"
"1739859300";"18.02.2025 08:15";"-350,9";"-18,1";"0";"0"
"1739859600";"18.02.2025 08:20";"-350,8";"-19,3";"0";"0"
"1739859900";"18.02.2025 08:25";"-350,8";"-19,6";"0";"0"
"1739860200";"18.02.2025 08:30";"-350,7";"-30,9";"0";"0"
"1739860500";"18.02.2025 08:35";"-350,7";"-29,9";"0";"0"
"1739860800";"18.02.2025 08:40";"-350,7";"-36,9";"0";"0"
"1739861100";"18.02.2025 08:45";"-350,7";"-32,4";"0";"0"
"1739861400";"18.02.2025 08:50";"-350,7";"-25,2";"0";"0"
"1739861700";"18.02.2025 08:55";"-350,7";"-42,5";"0";"0"
"1739862000";"18.02.2025 09:00";"-350,7";"-49,7";"0";"0"
"1739862300";"18.02.2025 09:05";"-350,7";"-49";"0";"0"
"1739862600";"18.02.2025 09:10";"-350,7";"-60,3";"0";"0"
"1739862900";"18.02.2025 09:15";"-350,7";"-60,1";"0";"0"
"1739863200";"18.02.2025 09:20";"-350,8";"-13,1";"0";"0"
"1739863500";"18.02.2025 09:25";"-350,8";"31,6";"0";"0"
"1739863800";"18.02.2025 09:30";"-350,7";"60,4";"0";"0"
"1739864100";"18.02.2025 09:35";"-350,8";"43,3";"0";"0"
"1739864400";"18.02.2025 09:40";"-350,7";"7,2";"0";"0"
"1739864700";"18.02.2025 09:45";"-350,8";"-10";"0";"0"
"1739865000";"18.02.2025 09:50";"-350,7";"-30,6";"0";"0"
"1739865300";"18.02.2025 09:55";"-350,8";"-35,8";"0";"0"
"1739865600";"18.02.2025 10:00";"-350,8";"-43,4";"0";"0"
"1739865900";"18.02.2025 10:05";"-350,8";"-24";"0";"0"
"1739866200";"18.02.2025 10:10";"-350,4";"-18,2";"0";"0"
"1739866500";"18.02.2025 10:15";"-350,7";"-37,4";"0";"0"
"1739866800";"18.02.2025 10:20";"-350,7";"-36,8";"0";"0"
"1739867100";"18.02.2025 10:25";"-350,7";"-37";"0";"0"
"1739867400";"18.02.2025 10:30";"-350,7";"-18,6";"0";"0"
"1739867700";"18.02.2025 10:35";"-350,7";"4,3";"0";"0"
"1739868000";"18.02.2025 10:40";"-350,8";"3,8";"0";"0"
"1739868300";"18.02.2025 10:45";"-350,7";"7,3";"0";"0"
"1739868600";"18.02.2025 10:50";"-350,7";"22,3";"0";"0"
"1739868900";"18.02.2025 10:55";"-350,7";"15,5";"0";"0"
"1739869200";"18.02.2025 11:00";"-350,9";"-11,7";"0";"0"
"1739869500";"18.02.2025 11:05";"-350,9";"-15,4";"0";"0"
