"","DateTime","Load","hour","day"
"7740",2023-11-19 11:00:00,901,"11",323
"7741",2023-11-19 12:00:00,910,"12",323
"7742",2023-11-19 13:00:00,915,"13",323
"7743",2023-11-19 14:00:00,964,"14",323
"7744",2023-11-19 15:00:00,992,"15",323
"7745",2023-11-19 16:00:00,995,"16",323
"7746",2023-11-19 17:00:00,980,"17",323
"7747",2023-11-19 18:00:00,939,"18",323
"7748",2023-11-19 19:00:00,894,"19",323
"7749",2023-11-19 20:00:00,847,"20",323
"7750",2023-11-19 21:00:00,797,"21",323
"7751",2023-11-19 22:00:00,772,"22",323
"7752",2023-11-19 23:00:00,814,"23",323
"7753",2023-11-20,818,"0",324
"7754",2023-11-20 01:00:00,816,"1",324
"7755",2023-11-20 02:00:00,848,"2",324
"7756",2023-11-20 03:00:00,908,"3",324
"7757",2023-11-20 04:00:00,1015,"4",324
"7758",2023-11-20 05:00:00,1116,"5",324
"7759",2023-11-20 06:00:00,1181,"6",324
"7760",2023-11-20 07:00:00,1206,"7",324
"7761",2023-11-20 08:00:00,1204,"8",324
"7762",2023-11-20 09:00:00,1181,"9",324
"7763",2023-11-20 10:00:00,1166,"10",324
"7764",2023-11-20 11:00:00,1166,"11",324
"7765",2023-11-20 12:00:00,1158,"12",324
"7766",2023-11-20 13:00:00,1175,"13",324
"7767",2023-11-20 14:00:00,1201,"14",324
"7768",2023-11-20 15:00:00,1191,"15",324
"7769",2023-11-20 16:00:00,1167,"16",324
"7770",2023-11-20 17:00:00,1143,"17",324
"7771",2023-11-20 18:00:00,1116,"18",324
"7772",2023-11-20 19:00:00,1071,"19",324
"7773",2023-11-20 20:00:00,1001,"20",324
"7774",2023-11-20 21:00:00,934,"21",324
"7775",2023-11-20 22:00:00,872,"22",324
"7776",2023-11-20 23:00:00,867,"23",324
"7777",2023-11-21,857,"0",325
"7778",2023-11-21 01:00:00,848,"1",325
"7779",2023-11-21 02:00:00,856,"2",325
"7780",2023-11-21 03:00:00,916,"3",325
"7781",2023-11-21 04:00:00,1044,"4",325
"7782",2023-11-21 05:00:00,1141,"5",325
"7783",2023-11-21 06:00:00,1186,"6",325
"7784",2023-11-21 07:00:00,1247,"7",325
"7785",2023-11-21 08:00:00,1260,"8",325
"7786",2023-11-21 09:00:00,1243,"9",325
"7787",2023-11-21 10:00:00,1237,"10",325
"7788",2023-11-21 11:00:00,1238,"11",325
"7789",2023-11-21 12:00:00,1217,"12",325
"7790",2023-11-21 13:00:00,1231,"13",325
"7791",2023-11-21 14:00:00,1233,"14",325
"7792",2023-11-21 15:00:00,1214,"15",325
"7793",2023-11-21 16:00:00,1207,"16",325
"7794",2023-11-21 17:00:00,1166,"17",325
"7795",2023-11-21 18:00:00,1130,"18",325
"7796",2023-11-21 19:00:00,1084,"19",325
"7797",2023-11-21 20:00:00,1016,"20",325
"7798",2023-11-21 21:00:00,935,"21",325
"7799",2023-11-21 22:00:00,909,"22",325
"7800",2023-11-21 23:00:00,860,"23",325
"7801",2023-11-22,862,"0",326
"7802",2023-11-22 01:00:00,847,"1",326
"7803",2023-11-22 02:00:00,863,"2",326
"7804",2023-11-22 03:00:00,905,"3",326
"7805",2023-11-22 04:00:00,999,"4",326
"7806",2023-11-22 05:00:00,1106,"5",326
"7807",2023-11-22 06:00:00,1180,"6",326
"7808",2023-11-22 07:00:00,1223,"7",326
"7809",2023-11-22 08:00:00,1224,"8",326
"7810",2023-11-22 09:00:00,1202,"9",326
"7811",2023-11-22 10:00:00,1199,"10",326
"7812",2023-11-22 11:00:00,1208,"11",326
"7813",2023-11-22 12:00:00,1204,"12",326
"7814",2023-11-22 13:00:00,1209,"13",326
"7815",2023-11-22 14:00:00,1208,"14",326
"7816",2023-11-22 15:00:00,1188,"15",326
"7817",2023-11-22 16:00:00,1173,"16",326
"7818",2023-11-22 17:00:00,1142,"17",326
"7819",2023-11-22 18:00:00,1117,"18",326
"7820",2023-11-22 19:00:00,1075,"19",326
"7821",2023-11-22 20:00:00,1008,"20",326
"7822",2023-11-22 21:00:00,943,"21",326
"7823",2023-11-22 22:00:00,904,"22",326
"7824",2023-11-22 23:00:00,951,"23",326
"7825",2023-11-23,933,"0",327
"7826",2023-11-23 01:00:00,938,"1",327
"7827",2023-11-23 02:00:00,941,"2",327
"7828",2023-11-23 03:00:00,968,"3",327
"7829",2023-11-23 04:00:00,1077,"4",327
"7830",2023-11-23 05:00:00,1210,"5",327
"7831",2023-11-23 06:00:00,1265,"6",327
"7832",2023-11-23 07:00:00,1317,"7",327
"7833",2023-11-23 08:00:00,1309,"8",327
"7834",2023-11-23 09:00:00,1304,"9",327
"7835",2023-11-23 10:00:00,1270,"10",327
"7836",2023-11-23 11:00:00,1275,"11",327
"7837",2023-11-23 12:00:00,1272,"12",327
"7838",2023-11-23 13:00:00,1267,"13",327
"7839",2023-11-23 14:00:00,1278,"14",327
"7840",2023-11-23 15:00:00,1275,"15",327
"7841",2023-11-23 16:00:00,1246,"16",327
"7842",2023-11-23 17:00:00,1239,"17",327
"7843",2023-11-23 18:00:00,1214,"18",327
"7844",2023-11-23 19:00:00,1195,"19",327
"7845",2023-11-23 20:00:00,1132,"20",327
"7846",2023-11-23 21:00:00,1069,"21",327
"7847",2023-11-23 22:00:00,1016,"22",327
"7848",2023-11-23 23:00:00,983,"23",327
"7849",2023-11-24,968,"0",328
"7850",2023-11-24 01:00:00,963,"1",328
"7851",2023-11-24 02:00:00,964,"2",328
"7852",2023-11-24 03:00:00,993,"3",328
"7853",2023-11-24 04:00:00,1095,"4",328
"7854",2023-11-24 05:00:00,1173,"5",328
"7855",2023-11-24 06:00:00,1243,"6",328
"7856",2023-11-24 07:00:00,1268,"7",328
"7857",2023-11-24 08:00:00,1261,"8",328
"7858",2023-11-24 09:00:00,1253,"9",328
"7859",2023-11-24 10:00:00,1238,"10",328
"7860",2023-11-24 11:00:00,1242,"11",328
"7861",2023-11-24 12:00:00,1240,"12",328
"7862",2023-11-24 13:00:00,1238,"13",328
"7863",2023-11-24 14:00:00,1262,"14",328
"7864",2023-11-24 15:00:00,1241,"15",328
"7865",2023-11-24 16:00:00,1216,"16",328
"7866",2023-11-24 17:00:00,1208,"17",328
"7867",2023-11-24 18:00:00,1171,"18",328
"7868",2023-11-24 19:00:00,1111,"19",328
"7869",2023-11-24 20:00:00,1046,"20",328
"7870",2023-11-24 21:00:00,991,"21",328
"7871",2023-11-24 22:00:00,957,"22",328
"7872",2023-11-24 23:00:00,859,"23",328
"7873",2023-11-25,848,"0",329
"7874",2023-11-25 01:00:00,848,"1",329
"7875",2023-11-25 02:00:00,852,"2",329
"7876",2023-11-25 03:00:00,878,"3",329
"7877",2023-11-25 04:00:00,926,"4",329
"7878",2023-11-25 05:00:00,984,"5",329
"7879",2023-11-25 06:00:00,1041,"6",329
"7880",2023-11-25 07:00:00,1068,"7",329
"7881",2023-11-25 08:00:00,1085,"8",329
"7882",2023-11-25 09:00:00,1083,"9",329
"7883",2023-11-25 10:00:00,1079,"10",329
"7884",2023-11-25 11:00:00,1083,"11",329
"7885",2023-11-25 12:00:00,1083,"12",329
"7886",2023-11-25 13:00:00,1096,"13",329
"7887",2023-11-25 14:00:00,1129,"14",329
"7888",2023-11-25 15:00:00,1127,"15",329
"7889",2023-11-25 16:00:00,1111,"16",329
"7890",2023-11-25 17:00:00,1082,"17",329
"7891",2023-11-25 18:00:00,1056,"18",329
"7892",2023-11-25 19:00:00,1011,"19",329
"7893",2023-11-25 20:00:00,972,"20",329
"7894",2023-11-25 21:00:00,913,"21",329
"7895",2023-11-25 22:00:00,855,"22",329
"7896",2023-11-25 23:00:00,858,"23",329
"7897",2023-11-26,838,"0",330
"7898",2023-11-26 01:00:00,837,"1",330
"7899",2023-11-26 02:00:00,845,"2",330
"7900",2023-11-26 03:00:00,868,"3",330
"7901",2023-11-26 04:00:00,905,"4",330
"7902",2023-11-26 05:00:00,912,"5",330
"7903",2023-11-26 06:00:00,966,"6",330
"7904",2023-11-26 07:00:00,1014,"7",330
"7905",2023-11-26 08:00:00,1034,"8",330
"7906",2023-11-26 09:00:00,1044,"9",330
"7907",2023-11-26 10:00:00,1050,"10",330
"7908",2023-11-26 11:00:00,1053,"11",330
"7909",2023-11-26 12:00:00,1056,"12",330
"7910",2023-11-26 13:00:00,1067,"13",330
"7911",2023-11-26 14:00:00,1088,"14",330
"7912",2023-11-26 15:00:00,1106,"15",330
"7913",2023-11-26 16:00:00,1112,"16",330
"7914",2023-11-26 17:00:00,1087,"17",330
"7915",2023-11-26 18:00:00,1056,"18",330
"7916",2023-11-26 19:00:00,1019,"19",330
"7917",2023-11-26 20:00:00,961,"20",330
"7918",2023-11-26 21:00:00,912,"21",330
"7919",2023-11-26 22:00:00,857,"22",330
"7920",2023-11-26 23:00:00,970,"23",330
"7921",2023-11-27,968,"0",331
"7922",2023-11-27 01:00:00,970,"1",331
"7923",2023-11-27 02:00:00,990,"2",331
"7924",2023-11-27 03:00:00,1011,"3",331
"7925",2023-11-27 04:00:00,1097,"4",331
"7926",2023-11-27 05:00:00,1183,"5",331
"7927",2023-11-27 06:00:00,1255,"6",331
"7928",2023-11-27 07:00:00,1275,"7",331
"7929",2023-11-27 08:00:00,1256,"8",331
"7930",2023-11-27 09:00:00,1249,"9",331
"7931",2023-11-27 10:00:00,1233,"10",331
"7932",2023-11-27 11:00:00,1248,"11",331
"7933",2023-11-27 12:00:00,1237,"12",331
"7934",2023-11-27 13:00:00,1243,"13",331
"7935",2023-11-27 14:00:00,1261,"14",331
"7936",2023-11-27 15:00:00,1245,"15",331
"7937",2023-11-27 16:00:00,1237,"16",331
"7938",2023-11-27 17:00:00,1214,"17",331
"7939",2023-11-27 18:00:00,1182,"18",331
"7940",2023-11-27 19:00:00,1148,"19",331
"7941",2023-11-27 20:00:00,1087,"20",331
"7942",2023-11-27 21:00:00,1021,"21",331
"7943",2023-11-27 22:00:00,1028,"22",331
"7944",2023-11-27 23:00:00,974,"23",331
"7945",2023-11-28,951,"0",332
"7946",2023-11-28 01:00:00,946,"1",332
"7947",2023-11-28 02:00:00,954,"2",332
"7948",2023-11-28 03:00:00,992,"3",332
"7949",2023-11-28 04:00:00,1106,"4",332
"7950",2023-11-28 05:00:00,1248,"5",332
"7951",2023-11-28 06:00:00,1337,"6",332
"7952",2023-11-28 07:00:00,1376,"7",332
"7953",2023-11-28 08:00:00,1392,"8",332
"7954",2023-11-28 09:00:00,1379,"9",332
"7955",2023-11-28 10:00:00,1351,"10",332
"7956",2023-11-28 11:00:00,1360,"11",332
"7957",2023-11-28 12:00:00,1360,"12",332
"7958",2023-11-28 13:00:00,1349,"13",332
"7959",2023-11-28 14:00:00,1364,"14",332
"7960",2023-11-28 15:00:00,1366,"15",332
"7961",2023-11-28 16:00:00,1352,"16",332
"7962",2023-11-28 17:00:00,1321,"17",332
"7963",2023-11-28 18:00:00,1277,"18",332
"7964",2023-11-28 19:00:00,1221,"19",332
"7965",2023-11-28 20:00:00,1146,"20",332
"7966",2023-11-28 21:00:00,1060,"21",332
"7967",2023-11-28 22:00:00,1045,"22",332
"7968",2023-11-28 23:00:00,956,"23",332
"7969",2023-11-29,953,"0",333
"7970",2023-11-29 01:00:00,948,"1",333
"7971",2023-11-29 02:00:00,970,"2",333
"7972",2023-11-29 03:00:00,1006,"3",333
"7973",2023-11-29 04:00:00,1116,"4",333
"7974",2023-11-29 05:00:00,1229,"5",333
"7975",2023-11-29 06:00:00,1307,"6",333
"7976",2023-11-29 07:00:00,1341,"7",333
"7977",2023-11-29 08:00:00,1339,"8",333
"7978",2023-11-29 09:00:00,1333,"9",333
"7979",2023-11-29 10:00:00,1312,"10",333
"7980",2023-11-29 11:00:00,1331,"11",333
"7981",2023-11-29 12:00:00,1318,"12",333
"7982",2023-11-29 13:00:00,1303,"13",333
"7983",2023-11-29 14:00:00,1340,"14",333
"7984",2023-11-29 15:00:00,1301,"15",333
"7985",2023-11-29 16:00:00,1289,"16",333
"7986",2023-11-29 17:00:00,1271,"17",333
"7987",2023-11-29 18:00:00,1237,"18",333
"7988",2023-11-29 19:00:00,1183,"19",333
"7989",2023-11-29 20:00:00,1108,"20",333
"7990",2023-11-29 21:00:00,1031,"21",333
"7991",2023-11-29 22:00:00,979,"22",333
"7992",2023-11-29 23:00:00,1012,"23",333
"7993",2023-11-30,1006,"0",334
"7994",2023-11-30 01:00:00,1005,"1",334
"7995",2023-11-30 02:00:00,1022,"2",334
"7996",2023-11-30 03:00:00,1047,"3",334
"7997",2023-11-30 04:00:00,1173,"4",334
"7998",2023-11-30 05:00:00,1292,"5",334
"7999",2023-11-30 06:00:00,1365,"6",334
"8000",2023-11-30 07:00:00,1404,"7",334
"8001",2023-11-30 08:00:00,1396,"8",334
"8002",2023-11-30 09:00:00,1386,"9",334
"8003",2023-11-30 10:00:00,1363,"10",334
"8004",2023-11-30 11:00:00,1370,"11",334
"8005",2023-11-30 12:00:00,1333,"12",334
"8006",2023-11-30 13:00:00,1335,"13",334
"8007",2023-11-30 14:00:00,1353,"14",334
"8008",2023-11-30 15:00:00,1338,"15",334
"8009",2023-11-30 16:00:00,1317,"16",334
"8010",2023-11-30 17:00:00,1286,"17",334
"8011",2023-11-30 18:00:00,1253,"18",334
"8012",2023-11-30 19:00:00,1207,"19",334
"8013",2023-11-30 20:00:00,1135,"20",334
"8014",2023-11-30 21:00:00,1052,"21",334
"8015",2023-11-30 22:00:00,1080,"22",334
"8016",2023-11-30 23:00:00,996,"23",334
"8017",2023-12-01,988,"0",335
"8018",2023-12-01 01:00:00,982,"1",335
"8019",2023-12-01 02:00:00,997,"2",335
"8020",2023-12-01 03:00:00,1024,"3",335
"8021",2023-12-01 04:00:00,1147,"4",335
"8022",2023-12-01 05:00:00,1270,"5",335
"8023",2023-12-01 06:00:00,1353,"6",335
"8024",2023-12-01 07:00:00,1369,"7",335
"8025",2023-12-01 08:00:00,1358,"8",335
"8026",2023-12-01 09:00:00,1355,"9",335
"8027",2023-12-01 10:00:00,1341,"10",335
"8028",2023-12-01 11:00:00,1351,"11",335
"8029",2023-12-01 12:00:00,1326,"12",335
"8030",2023-12-01 13:00:00,1332,"13",335
"8031",2023-12-01 14:00:00,1339,"14",335
"8032",2023-12-01 15:00:00,1328,"15",335
"8033",2023-12-01 16:00:00,1305,"16",335
"8034",2023-12-01 17:00:00,1268,"17",335
"8035",2023-12-01 18:00:00,1236,"18",335
"8036",2023-12-01 19:00:00,1191,"19",335
"8037",2023-12-01 20:00:00,1131,"20",335
"8038",2023-12-01 21:00:00,1044,"21",335
"8039",2023-12-01 22:00:00,991,"22",335
"8040",2023-12-01 23:00:00,961,"23",335
"8041",2023-12-02,950,"0",336
"8042",2023-12-02 01:00:00,952,"1",336
"8043",2023-12-02 02:00:00,953,"2",336
"8044",2023-12-02 03:00:00,971,"3",336
"8045",2023-12-02 04:00:00,998,"4",336
"8046",2023-12-02 05:00:00,1022,"5",336
"8047",2023-12-02 06:00:00,1074,"6",336
"8048",2023-12-02 07:00:00,1135,"7",336
"8049",2023-12-02 08:00:00,1158,"8",336
"8050",2023-12-02 09:00:00,1171,"9",336
"8051",2023-12-02 10:00:00,1157,"10",336
"8052",2023-12-02 11:00:00,1160,"11",336
"8053",2023-12-02 12:00:00,1158,"12",336
"8054",2023-12-02 13:00:00,1179,"13",336
"8055",2023-12-02 14:00:00,1227,"14",336
"8056",2023-12-02 15:00:00,1231,"15",336
"8057",2023-12-02 16:00:00,1197,"16",336
"8058",2023-12-02 17:00:00,1167,"17",336
"8059",2023-12-02 18:00:00,1133,"18",336
"8060",2023-12-02 19:00:00,1096,"19",336
"8061",2023-12-02 20:00:00,1047,"20",336
"8062",2023-12-02 21:00:00,995,"21",336
"8063",2023-12-02 22:00:00,962,"22",336
"8064",2023-12-02 23:00:00,990,"23",336
"8065",2023-12-03,973,"0",337
"8066",2023-12-03 01:00:00,971,"1",337
"8067",2023-12-03 02:00:00,975,"2",337
"8068",2023-12-03 03:00:00,985,"3",337
"8069",2023-12-03 04:00:00,1017,"4",337
"8070",2023-12-03 05:00:00,1057,"5",337
"8071",2023-12-03 06:00:00,1103,"6",337
"8072",2023-12-03 07:00:00,1171,"7",337
"8073",2023-12-03 08:00:00,1213,"8",337
"8074",2023-12-03 09:00:00,1222,"9",337
"8075",2023-12-03 10:00:00,1205,"10",337
"8076",2023-12-03 11:00:00,1199,"11",337
"8077",2023-12-03 12:00:00,1208,"12",337
"8078",2023-12-03 13:00:00,1212,"13",337
"8079",2023-12-03 14:00:00,1259,"14",337
"8080",2023-12-03 15:00:00,1291,"15",337
"8081",2023-12-03 16:00:00,1282,"16",337
"8082",2023-12-03 17:00:00,1264,"17",337
"8083",2023-12-03 18:00:00,1218,"18",337
"8084",2023-12-03 19:00:00,1181,"19",337
"8085",2023-12-03 20:00:00,1119,"20",337
"8086",2023-12-03 21:00:00,1069,"21",337
"8087",2023-12-03 22:00:00,1025,"22",337
"8088",2023-12-03 23:00:00,998,"23",337
"8089",2023-12-04,986,"0",338
"8090",2023-12-04 01:00:00,980,"1",338
"8091",2023-12-04 02:00:00,989,"2",338
"8092",2023-12-04 03:00:00,1019,"3",338
"8093",2023-12-04 04:00:00,1144,"4",338
"8094",2023-12-04 05:00:00,1262,"5",338
"8095",2023-12-04 06:00:00,1349,"6",338
"8096",2023-12-04 07:00:00,1352,"7",338
"8097",2023-12-04 08:00:00,1358,"8",338
"8098",2023-12-04 09:00:00,1358,"9",338
"8099",2023-12-04 10:00:00,1346,"10",338
"8100",2023-12-04 11:00:00,1371,"11",338
"8101",2023-12-04 12:00:00,1357,"12",338
"8102",2023-12-04 13:00:00,1357,"13",338
"8103",2023-12-04 14:00:00,1373,"14",338
"8104",2023-12-04 15:00:00,1347,"15",338
"8105",2023-12-04 16:00:00,1312,"16",338
"8106",2023-12-04 17:00:00,1289,"17",338
"8107",2023-12-04 18:00:00,1237,"18",338
"8108",2023-12-04 19:00:00,1191,"19",338
"8109",2023-12-04 20:00:00,1143,"20",338
"8110",2023-12-04 21:00:00,1074,"21",338
"8111",2023-12-04 22:00:00,1031,"22",338
"8112",2023-12-04 23:00:00,1022,"23",338
"8113",2023-12-05,1015,"0",339
"8114",2023-12-05 01:00:00,1003,"1",339
"8115",2023-12-05 02:00:00,999,"2",339
"8116",2023-12-05 03:00:00,1033,"3",339
"8117",2023-12-05 04:00:00,1154,"4",339
"8118",2023-12-05 05:00:00,1265,"5",339
"8119",2023-12-05 06:00:00,1339,"6",339
"8120",2023-12-05 07:00:00,1374,"7",339
"8121",2023-12-05 08:00:00,1373,"8",339
"8122",2023-12-05 09:00:00,1384,"9",339
"8123",2023-12-05 10:00:00,1349,"10",339
"8124",2023-12-05 11:00:00,1366,"11",339
"8125",2023-12-05 12:00:00,1362,"12",339
"8126",2023-12-05 13:00:00,1363,"13",339
"8127",2023-12-05 14:00:00,1366,"14",339
"8128",2023-12-05 15:00:00,1341,"15",339
"8129",2023-12-05 16:00:00,1321,"16",339
"8130",2023-12-05 17:00:00,1304,"17",339
"8131",2023-12-05 18:00:00,1260,"18",339
"8132",2023-12-05 19:00:00,1216,"19",339
"8133",2023-12-05 20:00:00,1144,"20",339
"8134",2023-12-05 21:00:00,1067,"21",339
"8135",2023-12-05 22:00:00,1029,"22",339
"8136",2023-12-05 23:00:00,1001,"23",339
"8137",2023-12-06,999,"0",340
"8138",2023-12-06 01:00:00,994,"1",340
"8139",2023-12-06 02:00:00,1007,"2",340
"8140",2023-12-06 03:00:00,1019,"3",340
"8141",2023-12-06 04:00:00,1105,"4",340
"8142",2023-12-06 05:00:00,1238,"5",340
"8143",2023-12-06 06:00:00,1323,"6",340
"8144",2023-12-06 07:00:00,1345,"7",340
"8145",2023-12-06 08:00:00,1348,"8",340
"8146",2023-12-06 09:00:00,1351,"9",340
"8147",2023-12-06 10:00:00,1335,"10",340
"8148",2023-12-06 11:00:00,1346,"11",340
"8149",2023-12-06 12:00:00,1342,"12",340
"8150",2023-12-06 13:00:00,1338,"13",340
"8151",2023-12-06 14:00:00,1353,"14",340
"8152",2023-12-06 15:00:00,1335,"15",340
"8153",2023-12-06 16:00:00,1316,"16",340
"8154",2023-12-06 17:00:00,1306,"17",340
"8155",2023-12-06 18:00:00,1263,"18",340
"8156",2023-12-06 19:00:00,1220,"19",340
"8157",2023-12-06 20:00:00,1143,"20",340
"8158",2023-12-06 21:00:00,1060,"21",340
"8159",2023-12-06 22:00:00,997,"22",340
"8160",2023-12-06 23:00:00,994,"23",340
"8161",2023-12-07,986,"0",341
"8162",2023-12-07 01:00:00,988,"1",341
"8163",2023-12-07 02:00:00,996,"2",341
"8164",2023-12-07 03:00:00,1024,"3",341
"8165",2023-12-07 04:00:00,1139,"4",341
"8166",2023-12-07 05:00:00,1264,"5",341
"8167",2023-12-07 06:00:00,1346,"6",341
"8168",2023-12-07 07:00:00,1375,"7",341
"8169",2023-12-07 08:00:00,1369,"8",341
"8170",2023-12-07 09:00:00,1366,"9",341
"8171",2023-12-07 10:00:00,1359,"10",341
"8172",2023-12-07 11:00:00,1376,"11",341
"8173",2023-12-07 12:00:00,1355,"12",341
"8174",2023-12-07 13:00:00,1364,"13",341
"8175",2023-12-07 14:00:00,1380,"14",341
"8176",2023-12-07 15:00:00,1361,"15",341
"8177",2023-12-07 16:00:00,1343,"16",341
"8178",2023-12-07 17:00:00,1313,"17",341
"8179",2023-12-07 18:00:00,1269,"18",341
"8180",2023-12-07 19:00:00,1234,"19",341
"8181",2023-12-07 20:00:00,1168,"20",341
"8182",2023-12-07 21:00:00,1091,"21",341
"8183",2023-12-07 22:00:00,1025,"22",341
"8184",2023-12-07 23:00:00,1057,"23",341
"8185",2023-12-08,1044,"0",342
"8186",2023-12-08 01:00:00,1041,"1",342
"8187",2023-12-08 02:00:00,1047,"2",342
"8188",2023-12-08 03:00:00,1083,"3",342
"8189",2023-12-08 04:00:00,1191,"4",342
"8190",2023-12-08 05:00:00,1323,"5",342
"8191",2023-12-08 06:00:00,1413,"6",342
"8192",2023-12-08 07:00:00,1446,"7",342
"8193",2023-12-08 08:00:00,1441,"8",342
"8194",2023-12-08 09:00:00,1441,"9",342
"8195",2023-12-08 10:00:00,1423,"10",342
"8196",2023-12-08 11:00:00,1434,"11",342
"8197",2023-12-08 12:00:00,1412,"12",342
"8198",2023-12-08 13:00:00,1414,"13",342
"8199",2023-12-08 14:00:00,1435,"14",342
"8200",2023-12-08 15:00:00,1418,"15",342
"8201",2023-12-08 16:00:00,1416,"16",342
"8202",2023-12-08 17:00:00,1381,"17",342
"8203",2023-12-08 18:00:00,1341,"18",342
"8204",2023-12-08 19:00:00,1311,"19",342
"8205",2023-12-08 20:00:00,1212,"20",342
"8206",2023-12-08 21:00:00,1131,"21",342
"8207",2023-12-08 22:00:00,1068,"22",342
"8208",2023-12-08 23:00:00,992,"23",342
"8209",2023-12-09,984,"0",343
"8210",2023-12-09 01:00:00,979,"1",343
"8211",2023-12-09 02:00:00,981,"2",343
"8212",2023-12-09 03:00:00,987,"3",343
"8213",2023-12-09 04:00:00,1021,"4",343
"8214",2023-12-09 05:00:00,1074,"5",343
"8215",2023-12-09 06:00:00,1094,"6",343
"8216",2023-12-09 07:00:00,1163,"7",343
"8217",2023-12-09 08:00:00,1191,"8",343
"8218",2023-12-09 09:00:00,1197,"9",343
"8219",2023-12-09 10:00:00,1208,"10",343
"8220",2023-12-09 11:00:00,1213,"11",343
"8221",2023-12-09 12:00:00,1211,"12",343
"8222",2023-12-09 13:00:00,1221,"13",343
"8223",2023-12-09 14:00:00,1251,"14",343
"8224",2023-12-09 15:00:00,1253,"15",343
"8225",2023-12-09 16:00:00,1246,"16",343
"8226",2023-12-09 17:00:00,1216,"17",343
"8227",2023-12-09 18:00:00,1186,"18",343
"8228",2023-12-09 19:00:00,1144,"19",343
"8229",2023-12-09 20:00:00,1108,"20",343
"8230",2023-12-09 21:00:00,1058,"21",343
"8231",2023-12-09 22:00:00,1027,"22",343
"8232",2023-12-09 23:00:00,976,"23",343
"8233",2023-12-10,964,"0",344
"8234",2023-12-10 01:00:00,962,"1",344
"8235",2023-12-10 02:00:00,961,"2",344
"8236",2023-12-10 03:00:00,972,"3",344
"8237",2023-12-10 04:00:00,1004,"4",344
"8238",2023-12-10 05:00:00,1054,"5",344
"8239",2023-12-10 06:00:00,1102,"6",344
"8240",2023-12-10 07:00:00,1156,"7",344
"8241",2023-12-10 08:00:00,1188,"8",344
"8242",2023-12-10 09:00:00,1196,"9",344
"8243",2023-12-10 10:00:00,1185,"10",344
"8244",2023-12-10 11:00:00,1179,"11",344
"8245",2023-12-10 12:00:00,1187,"12",344
"8246",2023-12-10 13:00:00,1195,"13",344
"8247",2023-12-10 14:00:00,1256,"14",344
"8248",2023-12-10 15:00:00,1264,"15",344
"8249",2023-12-10 16:00:00,1255,"16",344
"8250",2023-12-10 17:00:00,1232,"17",344
"8251",2023-12-10 18:00:00,1199,"18",344
"8252",2023-12-10 19:00:00,1154,"19",344
"8253",2023-12-10 20:00:00,1103,"20",344
"8254",2023-12-10 21:00:00,1052,"21",344
"8255",2023-12-10 22:00:00,1020,"22",344
"8256",2023-12-10 23:00:00,1041,"23",344
"8257",2023-12-11,1027,"0",345
"8258",2023-12-11 01:00:00,1028,"1",345
"8259",2023-12-11 02:00:00,1034,"2",345
"8260",2023-12-11 03:00:00,1077,"3",345
"8261",2023-12-11 04:00:00,1194,"4",345
"8262",2023-12-11 05:00:00,1314,"5",345
"8263",2023-12-11 06:00:00,1405,"6",345
"8264",2023-12-11 07:00:00,1444,"7",345
"8265",2023-12-11 08:00:00,1431,"8",345
"8266",2023-12-11 09:00:00,1424,"9",345
"8267",2023-12-11 10:00:00,1404,"10",345
"8268",2023-12-11 11:00:00,1416,"11",345
"8269",2023-12-11 12:00:00,1388,"12",345
"8270",2023-12-11 13:00:00,1397,"13",345
"8271",2023-12-11 14:00:00,1413,"14",345
"8272",2023-12-11 15:00:00,1417,"15",345
"8273",2023-12-11 16:00:00,1411,"16",345
"8274",2023-12-11 17:00:00,1374,"17",345
"8275",2023-12-11 18:00:00,1337,"18",345
"8276",2023-12-11 19:00:00,1285,"19",345
"8277",2023-12-11 20:00:00,1221,"20",345
"8278",2023-12-11 21:00:00,1139,"21",345
"8279",2023-12-11 22:00:00,1079,"22",345
"8280",2023-12-11 23:00:00,956,"23",345
"8281",2023-12-12,950,"0",346
"8282",2023-12-12 01:00:00,947,"1",346
"8283",2023-12-12 02:00:00,954,"2",346
"8284",2023-12-12 03:00:00,985,"3",346
"8285",2023-12-12 04:00:00,1094,"4",346
"8286",2023-12-12 05:00:00,1218,"5",346
"8287",2023-12-12 06:00:00,1304,"6",346
"8288",2023-12-12 07:00:00,1339,"7",346
"8289",2023-12-12 08:00:00,1352,"8",346
"8290",2023-12-12 09:00:00,1351,"9",346
"8291",2023-12-12 10:00:00,1334,"10",346
"8292",2023-12-12 11:00:00,1346,"11",346
"8293",2023-12-12 12:00:00,1333,"12",346
"8294",2023-12-12 13:00:00,1335,"13",346
"8295",2023-12-12 14:00:00,1354,"14",346
"8296",2023-12-12 15:00:00,1336,"15",346
"8297",2023-12-12 16:00:00,1317,"16",346
"8298",2023-12-12 17:00:00,1283,"17",346
"8299",2023-12-12 18:00:00,1248,"18",346
"8300",2023-12-12 19:00:00,1202,"19",346
"8301",2023-12-12 20:00:00,1139,"20",346
"8302",2023-12-12 21:00:00,1058,"21",346
"8303",2023-12-12 22:00:00,1017,"22",346
"8304",2023-12-12 23:00:00,979,"23",346
"8305",2023-12-13,968,"0",347
"8306",2023-12-13 01:00:00,960,"1",347
"8307",2023-12-13 02:00:00,959,"2",347
"8308",2023-12-13 03:00:00,993,"3",347
"8309",2023-12-13 04:00:00,1099,"4",347
