Station_n,Station,Year,Month,Day,Time_UTC,DateTime,H_avg_radiation,Air_temperature,10min_avg_wind_speed,Hourly_max_wind_speed
2,Paldiski,2024,2,14,21:00,2024-02-14T21:00,,,2.7,6.7
2,Paldiski,2024,2,14,22:00,2024-02-14T22:00,,,3.1,4.6
2,Paldiski,2024,2,14,23:00,2024-02-14T23:00,,,2.0,3.4
2,Paldiski,2024,2,15,00:00,2024-02-15T00:00,,,1.5,4.7
2,Paldiski,2024,2,15,01:00,2024-02-15T01:00,,,3.7,4.8
2,Paldiski,2024,2,15,02:00,2024-02-15T02:00,,,2.6,4.4
2,Paldiski,2024,2,15,03:00,2024-02-15T03:00,,,3.4,5.0
2,Paldiski,2024,2,15,04:00,2024-02-15T04:00,,,3.2,4.8
2,Paldiski,2024,2,15,05:00,2024-02-15T05:00,,,4.0,4.8
2,Paldiski,2024,2,15,06:00,2024-02-15T06:00,,,2.6,4.8
2,Paldiski,2024,2,15,07:00,2024-02-15T07:00,,,5.8,7.2
2,Paldiski,2024,2,15,08:00,2024-02-15T08:00,,,6.1,8.5
2,Paldiski,2024,2,15,09:00,2024-02-15T09:00,,,5.9,7.9
2,Paldiski,2024,2,15,10:00,2024-02-15T10:00,,,5.7,6.7
2,Paldiski,2024,2,15,11:00,2024-02-15T11:00,,,5.9,7.3
2,Paldiski,2024,2,15,12:00,2024-02-15T12:00,,,5.9,7.8
2,Paldiski,2024,2,15,13:00,2024-02-15T13:00,,,6.2,7.6
2,Paldiski,2024,2,15,14:00,2024-02-15T14:00,,,6.3,7.8
2,Paldiski,2024,2,15,15:00,2024-02-15T15:00,,,6.8,8.3
2,Paldiski,2024,2,15,16:00,2024-02-15T16:00,,,6.2,7.8
2,Paldiski,2024,2,15,17:00,2024-02-15T17:00,,,5.9,8.2
2,Paldiski,2024,2,15,18:00,2024-02-15T18:00,,,5.1,7.0
2,Paldiski,2024,2,15,19:00,2024-02-15T19:00,,,4.9,7.0
2,Paldiski,2024,2,15,20:00,2024-02-15T20:00,,,6.7,8.4
2,Paldiski,2024,2,15,21:00,2024-02-15T21:00,,,7.3,9.0
2,Paldiski,2024,2,15,22:00,2024-02-15T22:00,,,5.9,8.2
2,Paldiski,2024,2,15,23:00,2024-02-15T23:00,,,7.0,9.5
2,Paldiski,2024,2,16,00:00,2024-02-16T00:00,,,6.4,9.3
2,Paldiski,2024,2,16,01:00,2024-02-16T01:00,,,5.7,8.0
2,Paldiski,2024,2,16,02:00,2024-02-16T02:00,,,6.6,9.4
2,Paldiski,2024,2,16,03:00,2024-02-16T03:00,,,6.7,10.0
2,Paldiski,2024,2,16,04:00,2024-02-16T04:00,,,7.1,10.0
2,Paldiski,2024,2,16,05:00,2024-02-16T05:00,,,7.9,10.2
2,Paldiski,2024,2,16,06:00,2024-02-16T06:00,,,8.2,11.2
2,Paldiski,2024,2,16,07:00,2024-02-16T07:00,,,9.3,11.9
2,Paldiski,2024,2,16,08:00,2024-02-16T08:00,,,9.8,12.3
2,Paldiski,2024,2,16,09:00,2024-02-16T09:00,,,9.4,12.5
2,Paldiski,2024,2,16,10:00,2024-02-16T10:00,,,10.2,12.9
2,Paldiski,2024,2,16,11:00,2024-02-16T11:00,,,11.3,14.1
2,Paldiski,2024,2,16,12:00,2024-02-16T12:00,,,10.7,14.5
2,Paldiski,2024,2,16,13:00,2024-02-16T13:00,,,10.7,13.9
2,Paldiski,2024,2,16,14:00,2024-02-16T14:00,,,10.3,14.5
2,Paldiski,2024,2,16,15:00,2024-02-16T15:00,,,11.1,13.6
2,Paldiski,2024,2,16,16:00,2024-02-16T16:00,,,8.4,13.9
2,Paldiski,2024,2,16,17:00,2024-02-16T17:00,,,9.1,12.0
2,Paldiski,2024,2,16,18:00,2024-02-16T18:00,,,9.4,12.9
2,Paldiski,2024,2,16,19:00,2024-02-16T19:00,,,9.1,12.9
2,Paldiski,2024,2,16,20:00,2024-02-16T20:00,,,8.5,12.5
2,Paldiski,2024,2,16,21:00,2024-02-16T21:00,,,10.8,13.8
2,Paldiski,2024,2,16,22:00,2024-02-16T22:00,,,11.4,15.1
2,Paldiski,2024,2,16,23:00,2024-02-16T23:00,,,11.2,15.1
2,Paldiski,2024,2,17,00:00,2024-02-17T00:00,,,11.3,15.2
2,Paldiski,2024,2,17,01:00,2024-02-17T01:00,,,11.0,14.8
2,Paldiski,2024,2,17,02:00,2024-02-17T02:00,,,11.2,15.4
2,Paldiski,2024,2,17,03:00,2024-02-17T03:00,,,10.3,14.7
2,Paldiski,2024,2,17,04:00,2024-02-17T04:00,,,10.6,14.8
2,Paldiski,2024,2,17,05:00,2024-02-17T05:00,,,10.4,13.8
2,Paldiski,2024,2,17,06:00,2024-02-17T06:00,,,12.7,15.8
2,Paldiski,2024,2,17,07:00,2024-02-17T07:00,,,9.5,14.1
2,Paldiski,2024,2,17,08:00,2024-02-17T08:00,,,12.1,16.3
2,Paldiski,2024,2,17,09:00,2024-02-17T09:00,,,12.0,16.6
2,Paldiski,2024,2,17,10:00,2024-02-17T10:00,,,12.3,17.2
2,Paldiski,2024,2,17,11:00,2024-02-17T11:00,,,12.8,15.9
2,Paldiski,2024,2,17,12:00,2024-02-17T12:00,,,10.5,15.0
2,Paldiski,2024,2,17,13:00,2024-02-17T13:00,,,11.2,15.0
2,Paldiski,2024,2,17,14:00,2024-02-17T14:00,,,9.4,14.3
2,Paldiski,2024,2,17,15:00,2024-02-17T15:00,,,8.9,15.6
2,Paldiski,2024,2,17,16:00,2024-02-17T16:00,,,11.0,14.2
2,Paldiski,2024,2,17,17:00,2024-02-17T17:00,,,10.2,14.7
2,Paldiski,2024,2,17,18:00,2024-02-17T18:00,,,10.7,15.0
2,Paldiski,2024,2,17,19:00,2024-02-17T19:00,,,9.2,13.3
2,Paldiski,2024,2,17,20:00,2024-02-17T20:00,,,10.2,14.4
2,Paldiski,2024,2,17,21:00,2024-02-17T21:00,,,10.4,13.9
2,Paldiski,2024,2,17,22:00,2024-02-17T22:00,,,9.1,13.9
2,Paldiski,2024,2,17,23:00,2024-02-17T23:00,,,9.9,13.8
2,Paldiski,2024,2,18,00:00,2024-02-18T00:00,,,9.4,14.4
2,Paldiski,2024,2,18,01:00,2024-02-18T01:00,,,9.5,14.1
2,Paldiski,2024,2,18,02:00,2024-02-18T02:00,,,9.1,13.0
2,Paldiski,2024,2,18,03:00,2024-02-18T03:00,,,9.0,13.8
2,Paldiski,2024,2,18,04:00,2024-02-18T04:00,,,10.4,12.9
2,Paldiski,2024,2,18,05:00,2024-02-18T05:00,,,10.3,12.7
2,Paldiski,2024,2,18,06:00,2024-02-18T06:00,,,9.4,12.6
2,Paldiski,2024,2,18,07:00,2024-02-18T07:00,,,8.9,11.9
2,Paldiski,2024,2,18,08:00,2024-02-18T08:00,,,8.5,11.8
2,Paldiski,2024,2,18,09:00,2024-02-18T09:00,,,6.5,11.1
2,Paldiski,2024,2,18,10:00,2024-02-18T10:00,,,5.1,8.8
2,Paldiski,2024,2,18,11:00,2024-02-18T11:00,,,5.2,7.0
2,Paldiski,2024,2,18,12:00,2024-02-18T12:00,,,5.3,6.5
2,Paldiski,2024,2,18,13:00,2024-02-18T13:00,,,5.4,7.5
2,Paldiski,2024,2,18,14:00,2024-02-18T14:00,,,5.2,6.4
2,Paldiski,2024,2,18,15:00,2024-02-18T15:00,,,4.5,6.4
2,Paldiski,2024,2,18,16:00,2024-02-18T16:00,,,4.0,5.6
2,Paldiski,2024,2,18,17:00,2024-02-18T17:00,,,2.8,4.6
2,Paldiski,2024,2,18,18:00,2024-02-18T18:00,,,1.7,3.6
2,Paldiski,2024,2,18,19:00,2024-02-18T19:00,,,2.1,3.4
2,Paldiski,2024,2,18,20:00,2024-02-18T20:00,,,2.7,3.7
2,Paldiski,2024,2,18,21:00,2024-02-18T21:00,,,3.3,4.0
2,Paldiski,2024,2,18,22:00,2024-02-18T22:00,,,4.6,5.4
2,Paldiski,2024,2,18,23:00,2024-02-18T23:00,,,4.2,5.5
2,Paldiski,2024,2,19,00:00,2024-02-19T00:00,,,4.1,5.5
2,Paldiski,2024,2,19,01:00,2024-02-19T01:00,,,4.1,5.5
2,Paldiski,2024,2,19,02:00,2024-02-19T02:00,,,5.2,6.6
2,Paldiski,2024,2,19,03:00,2024-02-19T03:00,,,5.4,6.8
2,Paldiski,2024,2,19,04:00,2024-02-19T04:00,,,5.2,7.1
2,Paldiski,2024,2,19,05:00,2024-02-19T05:00,,,6.0,7.4
2,Paldiski,2024,2,19,06:00,2024-02-19T06:00,,,6.9,8.8
2,Paldiski,2024,2,19,07:00,2024-02-19T07:00,,,6.2,9.3
2,Paldiski,2024,2,19,08:00,2024-02-19T08:00,,,7.0,8.5
2,Paldiski,2024,2,19,09:00,2024-02-19T09:00,,,6.5,8.8
2,Paldiski,2024,2,19,10:00,2024-02-19T10:00,,,5.8,8.5
2,Paldiski,2024,2,19,11:00,2024-02-19T11:00,,,6.7,7.9
2,Paldiski,2024,2,19,12:00,2024-02-19T12:00,,,6.7,8.3
2,Paldiski,2024,2,19,13:00,2024-02-19T13:00,,,5.8,7.9
2,Paldiski,2024,2,19,14:00,2024-02-19T14:00,,,6.2,7.9
2,Paldiski,2024,2,19,15:00,2024-02-19T15:00,,,5.8,7.9
2,Paldiski,2024,2,19,16:00,2024-02-19T16:00,,,6.0,8.1
2,Paldiski,2024,2,19,17:00,2024-02-19T17:00,,,5.5,7.4
2,Paldiski,2024,2,19,18:00,2024-02-19T18:00,,,4.6,6.6
2,Paldiski,2024,2,19,19:00,2024-02-19T19:00,,,4.4,6.5
2,Paldiski,2024,2,19,20:00,2024-02-19T20:00,,,4.0,6.8
2,Paldiski,2024,2,19,21:00,2024-02-19T21:00,,,4.4,6.2
2,Paldiski,2024,2,19,22:00,2024-02-19T22:00,,,4.5,6.7
2,Paldiski,2024,2,19,23:00,2024-02-19T23:00,,,5.3,6.6
2,Paldiski,2024,2,20,00:00,2024-02-20T00:00,,,5.1,6.4
2,Paldiski,2024,2,20,01:00,2024-02-20T01:00,,,4.0,6.4
2,Paldiski,2024,2,20,02:00,2024-02-20T02:00,,,3.9,5.4
2,Paldiski,2024,2,20,03:00,2024-02-20T03:00,,,4.0,6.1
2,Paldiski,2024,2,20,04:00,2024-02-20T04:00,,,5.8,7.4
2,Paldiski,2024,2,20,05:00,2024-02-20T05:00,,,5.9,7.7
2,Paldiski,2024,2,20,06:00,2024-02-20T06:00,,,5.3,8.1
2,Paldiski,2024,2,20,07:00,2024-02-20T07:00,,,5.1,7.4
2,Paldiski,2024,2,20,08:00,2024-02-20T08:00,,,4.5,6.9
2,Paldiski,2024,2,20,09:00,2024-02-20T09:00,,,3.1,5.5
2,Paldiski,2024,2,20,10:00,2024-02-20T10:00,,,3.8,5.4
2,Paldiski,2024,2,20,11:00,2024-02-20T11:00,,,3.5,5.1
2,Paldiski,2024,2,20,12:00,2024-02-20T12:00,,,3.8,4.9
2,Paldiski,2024,2,20,13:00,2024-02-20T13:00,,,3.6,5.0
2,Paldiski,2024,2,20,14:00,2024-02-20T14:00,,,3.0,4.4
2,Paldiski,2024,2,20,15:00,2024-02-20T15:00,,,4.0,4.7
2,Paldiski,2024,2,20,16:00,2024-02-20T16:00,,,3.3,4.6
2,Paldiski,2024,2,20,17:00,2024-02-20T17:00,,,3.6,4.5
2,Paldiski,2024,2,20,18:00,2024-02-20T18:00,,,3.6,5.0
2,Paldiski,2024,2,20,19:00,2024-02-20T19:00,,,4.8,6.1
2,Paldiski,2024,2,20,20:00,2024-02-20T20:00,,,5.2,6.3
2,Paldiski,2024,2,20,21:00,2024-02-20T21:00,,,4.5,6.3
2,Paldiski,2024,2,20,22:00,2024-02-20T22:00,,,4.5,5.7
2,Paldiski,2024,2,20,23:00,2024-02-20T23:00,,,4.5,6.1
3,Pärnu,2024,1,1,00:00,2024-01-01T00:00,-1,-7.7,2.3,3.8
3,Pärnu,2024,1,1,01:00,2024-01-01T01:00,-1,-8.1,2.6,4.1
3,Pärnu,2024,1,1,02:00,2024-01-01T02:00,-1,-8.5,3.3,4.3
3,Pärnu,2024,1,1,03:00,2024-01-01T03:00,-1,-8.6,3.1,4.7
3,Pärnu,2024,1,1,04:00,2024-01-01T04:00,-1,-8.6,1.9,4.3
3,Pärnu,2024,1,1,05:00,2024-01-01T05:00,0,-8.0,2.3,4.2
3,Pärnu,2024,1,1,06:00,2024-01-01T06:00,0,-8.1,3.0,4.3
3,Pärnu,2024,1,1,07:00,2024-01-01T07:00,-1,-8.8,4.0,5.0
3,Pärnu,2024,1,1,08:00,2024-01-01T08:00,8,-8.9,2.8,5.3
3,Pärnu,2024,1,1,09:00,2024-01-01T09:00,30,-8.9,3.6,5.8
3,Pärnu,2024,1,1,10:00,2024-01-01T10:00,40,-8.9,4.8,7.7
3,Pärnu,2024,1,1,11:00,2024-01-01T11:00,47,-8.9,5.0,9.7
3,Pärnu,2024,1,1,12:00,2024-01-01T12:00,49,-9.0,5.6,9.0
3,Pärnu,2024,1,1,13:00,2024-01-01T13:00,20,-9.5,5.4,9.4
3,Pärnu,2024,1,1,14:00,2024-01-01T14:00,5,-10.3,5.7,9.2
3,Pärnu,2024,1,1,15:00,2024-01-01T15:00,-1,-11.0,7.0,10.7
3,Pärnu,2024,1,1,16:00,2024-01-01T16:00,-1,-11.1,5.2,10.2
3,Pärnu,2024,1,1,17:00,2024-01-01T17:00,-1,-11.9,6.4,10.9
3,Pärnu,2024,1,1,18:00,2024-01-01T18:00,-1,-12.4,5.2,11.2
3,Pärnu,2024,1,1,19:00,2024-01-01T19:00,-1,-13.1,5.3,8.7
3,Pärnu,2024,1,1,20:00,2024-01-01T20:00,-1,-14.0,6.6,10.6
3,Pärnu,2024,1,1,21:00,2024-01-01T21:00,-1,-14.8,5.7,11.0
3,Pärnu,2024,1,1,22:00,2024-01-01T22:00,-1,-15.2,6.7,10.5
3,Pärnu,2024,1,1,23:00,2024-01-01T23:00,-1,-15.3,5.2,8.6
3,Pärnu,2024,1,2,00:00,2024-01-02T00:00,-1,-16.4,6.9,11.3
3,Pärnu,2024,1,2,01:00,2024-01-02T01:00,-1,-16.9,6.4,10.6
3,Pärnu,2024,1,2,02:00,2024-01-02T02:00,-1,-17.3,6.5,9.6
3,Pärnu,2024,1,2,03:00,2024-01-02T03:00,-1,-17.5,6.7,10.1
3,Pärnu,2024,1,2,04:00,2024-01-02T04:00,-1,-17.7,6.5,10.4
3,Pärnu,2024,1,2,05:00,2024-01-02T05:00,-1,-17.9,5.8,10.2
3,Pärnu,2024,1,2,06:00,2024-01-02T06:00,-1,-18.2,5.5,9.3
3,Pärnu,2024,1,2,07:00,2024-01-02T07:00,0,-18.1,5.8,10.6
3,Pärnu,2024,1,2,08:00,2024-01-02T08:00,10,-17.9,5.8,9.6
3,Pärnu,2024,1,2,09:00,2024-01-02T09:00,32,-17.3,5.8,10.5
3,Pärnu,2024,1,2,10:00,2024-01-02T10:00,51,-16.5,6.8,10.3
3,Pärnu,2024,1,2,11:00,2024-01-02T11:00,72,-15.8,6.1,10.3
3,Pärnu,2024,1,2,12:00,2024-01-02T12:00,86,-15.5,5.8,10.8
3,Pärnu,2024,1,2,13:00,2024-01-02T13:00,34,-15.5,6.0,9.9
3,Pärnu,2024,1,2,14:00,2024-01-02T14:00,9,-15.7,6.5,10.2
3,Pärnu,2024,1,2,15:00,2024-01-02T15:00,-1,-16.0,5.1,9.1
3,Pärnu,2024,1,2,16:00,2024-01-02T16:00,-1,-16.4,6.1,9.6
3,Pärnu,2024,1,2,17:00,2024-01-02T17:00,-1,-16.8,5.7,10.6
3,Pärnu,2024,1,2,18:00,2024-01-02T18:00,-1,-16.9,5.2,8.9
3,Pärnu,2024,1,2,19:00,2024-01-02T19:00,-1,-17.1,5.3,8.8
3,Pärnu,2024,1,2,20:00,2024-01-02T20:00,-1,-17.0,5.3,9.5
3,Pärnu,2024,1,2,21:00,2024-01-02T21:00,-1,-16.9,5.0,9.4
3,Pärnu,2024,1,2,22:00,2024-01-02T22:00,-1,-16.8,5.3,9.2
3,Pärnu,2024,1,2,23:00,2024-01-02T23:00,-1,-17.0,5.9,10.9
3,Pärnu,2024,1,3,00:00,2024-01-03T00:00,-1,-17.1,5.8,10.1
3,Pärnu,2024,1,3,01:00,2024-01-03T01:00,-1,-17.3,5.7,9.8
3,Pärnu,2024,1,3,02:00,2024-01-03T02:00,-1,-17.2,5.7,9.6
3,Pärnu,2024,1,3,03:00,2024-01-03T03:00,-1,-17.4,5.7,10.2
3,Pärnu,2024,1,3,04:00,2024-01-03T04:00,-1,-17.5,5.5,10.3
3,Pärnu,2024,1,3,05:00,2024-01-03T05:00,-1,-17.6,5.5,9.9
3,Pärnu,2024,1,3,06:00,2024-01-03T06:00,-1,-17.6,5.7,9.9
3,Pärnu,2024,1,3,07:00,2024-01-03T07:00,-1,-17.9,6.6,10.4
3,Pärnu,2024,1,3,08:00,2024-01-03T08:00,11,-18.0,6.4,10.6
3,Pärnu,2024,1,3,09:00,2024-01-03T09:00,27,-17.3,6.6,11.9
3,Pärnu,2024,1,3,10:00,2024-01-03T10:00,43,-16.5,6.8,11.3
3,Pärnu,2024,1,3,11:00,2024-01-03T11:00,89,-16.4,6.8,11.6
3,Pärnu,2024,1,3,12:00,2024-01-03T12:00,126,-16.3,7.7,12.2
3,Pärnu,2024,1,3,13:00,2024-01-03T13:00,55,-16.6,7.4,12.3
3,Pärnu,2024,1,3,14:00,2024-01-03T14:00,8,-16.7,6.9,11.8
3,Pärnu,2024,1,3,15:00,2024-01-03T15:00,-1,-17.4,6.9,12.9
3,Pärnu,2024,1,3,16:00,2024-01-03T16:00,-1,-18.2,7.3,12.1
3,Pärnu,2024,1,3,17:00,2024-01-03T17:00,-1,-18.6,7.1,13.1
3,Pärnu,2024,1,3,18:00,2024-01-03T18:00,-1,-18.6,7.0,11.3
3,Pärnu,2024,1,3,19:00,2024-01-03T19:00,-1,-18.8,6.5,10.5
3,Pärnu,2024,1,3,20:00,2024-01-03T20:00,-1,-19.2,7.5,11.9
3,Pärnu,2024,1,3,21:00,2024-01-03T21:00,-1,-19.5,6.3,10.8
3,Pärnu,2024,1,3,22:00,2024-01-03T22:00,-1,-19.7,7.7,10.8
3,Pärnu,2024,1,3,23:00,2024-01-03T23:00,-1,-20.2,7.7,10.9
3,Pärnu,2024,1,4,00:00,2024-01-04T00:00,-1,-20.5,8.5,11.7
3,Pärnu,2024,1,4,01:00,2024-01-04T01:00,0,-20.7,8.4,12.8
3,Pärnu,2024,1,4,02:00,2024-01-04T02:00,0,-20.5,9.2,12.4
3,Pärnu,2024,1,4,03:00,2024-01-04T03:00,0,-20.4,9.5,13.2
3,Pärnu,2024,1,4,04:00,2024-01-04T04:00,0,-20.0,8.0,13.1
3,Pärnu,2024,1,4,05:00,2024-01-04T05:00,0,-19.6,8.0,10.5
3,Pärnu,2024,1,4,06:00,2024-01-04T06:00,0,-19.2,7.7,11.6
3,Pärnu,2024,1,4,07:00,2024-01-04T07:00,0,-18.3,7.0,10.9
3,Pärnu,2024,1,4,08:00,2024-01-04T08:00,7,-18.3,8.0,12.2
3,Pärnu,2024,1,4,09:00,2024-01-04T09:00,29,-18.1,8.9,12.5
3,Pärnu,2024,1,4,10:00,2024-01-04T10:00,49,-18.1,8.3,12.5
3,Pärnu,2024,1,4,11:00,2024-01-04T11:00,54,-18.3,8.4,12.6
3,Pärnu,2024,1,4,12:00,2024-01-04T12:00,46,-18.4,8.1,12.6
3,Pärnu,2024,1,4,13:00,2024-01-04T13:00,26,-18.3,8.9,12.9
3,Pärnu,2024,1,4,14:00,2024-01-04T14:00,7,-17.9,8.4,13.6
3,Pärnu,2024,1,4,15:00,2024-01-04T15:00,0,-17.1,7.2,12.3
3,Pärnu,2024,1,4,16:00,2024-01-04T16:00,0,-16.5,6.5,11.9
3,Pärnu,2024,1,4,17:00,2024-01-04T17:00,0,-16.4,8.2,12.9
3,Pärnu,2024,1,4,18:00,2024-01-04T18:00,0,-16.4,7.2,12.4
3,Pärnu,2024,1,4,19:00,2024-01-04T19:00,0,-16.2,8.0,12.5
3,Pärnu,2024,1,4,20:00,2024-01-04T20:00,0,-16.1,7.8,12.2
3,Pärnu,2024,1,4,21:00,2024-01-04T21:00,0,-16.0,8.3,12.8
3,Pärnu,2024,1,4,22:00,2024-01-04T22:00,0,-15.9,7.9,12.4
3,Pärnu,2024,1,4,23:00,2024-01-04T23:00,0,-15.6,5.7,13.4
3,Pärnu,2024,1,5,00:00,2024-01-05T00:00,0,-15.2,5.5,9.0
3,Pärnu,2024,1,5,01:00,2024-01-05T01:00,0,-15.3,5.6,9.9
3,Pärnu,2024,1,5,02:00,2024-01-05T02:00,0,-15.3,5.5,9.3
3,Pärnu,2024,1,5,03:00,2024-01-05T03:00,0,-15.2,6.4,9.0
3,Pärnu,2024,1,5,04:00,2024-01-05T04:00,0,-15.5,6.2,9.0
3,Pärnu,2024,1,5,05:00,2024-01-05T05:00,0,-15.7,6.7,10.1
3,Pärnu,2024,1,5,06:00,2024-01-05T06:00,0,-16.1,6.0,10.2
3,Pärnu,2024,1,5,07:00,2024-01-05T07:00,0,-16.2,6.0,10.4
3,Pärnu,2024,1,5,08:00,2024-01-05T08:00,7,-16.0,5.1,8.8
3,Pärnu,2024,1,5,09:00,2024-01-05T09:00,28,-15.9,4.6,7.9
3,Pärnu,2024,1,5,10:00,2024-01-05T10:00,55,-15.6,4.5,8.4
3,Pärnu,2024,1,5,11:00,2024-01-05T11:00,62,-15.5,4.4,6.8
3,Pärnu,2024,1,5,12:00,2024-01-05T12:00,46,-15.5,4.1,6.3
3,Pärnu,2024,1,5,13:00,2024-01-05T13:00,26,-15.4,3.9,6.4
3,Pärnu,2024,1,5,14:00,2024-01-05T14:00,7,-15.5,3.7,5.7
3,Pärnu,2024,1,5,15:00,2024-01-05T15:00,0,-16.3,2.9,5.1
3,Pärnu,2024,1,5,16:00,2024-01-05T16:00,-1,-17.1,1.9,3.2
3,Pärnu,2024,1,5,17:00,2024-01-05T17:00,0,-17.1,2.6,3.7
3,Pärnu,2024,1,5,18:00,2024-01-05T18:00,0,-18.0,3.2,4.7
3,Pärnu,2024,1,5,19:00,2024-01-05T19:00,0,-19.0,3.2,4.9
3,Pärnu,2024,1,5,20:00,2024-01-05T20:00,0,-19.5,2.7,4.4
3,Pärnu,2024,1,5,21:00,2024-01-05T21:00,0,-19.8,2.7,4.4
3,Pärnu,2024,1,5,22:00,2024-01-05T22:00,0,-20.1,2.0,4.0
3,Pärnu,2024,1,5,23:00,2024-01-05T23:00,0,-20.1,2.2,3.2
3,Pärnu,2024,1,6,00:00,2024-01-06T00:00,0,-19.7,1.6,3.0
3,Pärnu,2024,1,6,01:00,2024-01-06T01:00,0,-19.9,1.9,3.5
3,Pärnu,2024,1,6,02:00,2024-01-06T02:00,0,-20.7,2.0,3.3
3,Pärnu,2024,1,6,03:00,2024-01-06T03:00,0,-21.0,1.3,2.6
3,Pärnu,2024,1,6,04:00,2024-01-06T04:00,0,-20.6,2.3,3.5
3,Pärnu,2024,1,6,05:00,2024-01-06T05:00,0,-21.0,2.3,3.4
3,Pärnu,2024,1,6,06:00,2024-01-06T06:00,0,-20.9,2.7,3.8
3,Pärnu,2024,1,6,07:00,2024-01-06T07:00,0,-21.2,2.6,4.1
3,Pärnu,2024,1,6,08:00,2024-01-06T08:00,11,-21.2,2.2,3.2
3,Pärnu,2024,1,6,09:00,2024-01-06T09:00,35,-20.1,2.3,3.6
3,Pärnu,2024,1,6,10:00,2024-01-06T10:00,62,-18.6,2.0,3.5
3,Pärnu,2024,1,6,11:00,2024-01-06T11:00,113,-18.1,2.3,3.6
3,Pärnu,2024,1,6,12:00,2024-01-06T12:00,121,-17.5,2.6,3.5
3,Pärnu,2024,1,6,13:00,2024-01-06T13:00,55,-17.5,2.9,4.1
3,Pärnu,2024,1,6,14:00,2024-01-06T14:00,11,-17.6,2.5,3.8
3,Pärnu,2024,1,6,15:00,2024-01-06T15:00,0,-18.1,1.4,3.5
3,Pärnu,2024,1,6,16:00,2024-01-06T16:00,0,-18.7,1.8,3.0
3,Pärnu,2024,1,6,17:00,2024-01-06T17:00,0,-18.5,2.3,3.8
3,Pärnu,2024,1,6,18:00,2024-01-06T18:00,0,-18.7,1.5,3.4
3,Pärnu,2024,1,6,19:00,2024-01-06T19:00,0,-19.0,2.3,3.3
3,Pärnu,2024,1,6,20:00,2024-01-06T20:00,0,-19.2,2.9,4.9
3,Pärnu,2024,1,6,21:00,2024-01-06T21:00,0,-19.2,2.0,3.8
3,Pärnu,2024,1,6,22:00,2024-01-06T22:00,0,-19.2,2.4,4.3
3,Pärnu,2024,1,6,23:00,2024-01-06T23:00,0,-19.1,1.8,3.0
3,Pärnu,2024,1,7,00:00,2024-01-07T00:00,0,-19.6,2.1,2.6
3,Pärnu,2024,1,7,01:00,2024-01-07T01:00,0,-19.3,1.9,2.8
3,Pärnu,2024,1,7,02:00,2024-01-07T02:00,0,-18.8,2.3,2.7
3,Pärnu,2024,1,7,03:00,2024-01-07T03:00,0,-18.0,1.6,2.7
3,Pärnu,2024,1,7,04:00,2024-01-07T04:00,0,-18.1,1.4,2.6
3,Pärnu,2024,1,7,05:00,2024-01-07T05:00,0,-18.7,1.6,2.5
3,Pärnu,2024,1,7,06:00,2024-01-07T06:00,0,-18.2,1.9,2.6
3,Pärnu,2024,1,7,07:00,2024-01-07T07:00,0,-18.8,1.8,2.7
3,Pärnu,2024,1,7,08:00,2024-01-07T08:00,12,-19.0,2.0,2.8
3,Pärnu,2024,1,7,09:00,2024-01-07T09:00,34,-18.2,1.8,3.4
3,Pärnu,2024,1,7,10:00,2024-01-07T10:00,62,-17.0,1.4,2.4
3,Pärnu,2024,1,7,11:00,2024-01-07T11:00,133,-15.4,1.4,2.4
3,Pärnu,2024,1,7,12:00,2024-01-07T12:00,134,-15.0,1.8,2.9
3,Pärnu,2024,1,7,13:00,2024-01-07T13:00,61,-15.6,2.1,3.0
3,Pärnu,2024,1,7,14:00,2024-01-07T14:00,11,-16.0,1.7,2.4
3,Pärnu,2024,1,7,15:00,2024-01-07T15:00,0,-17.1,1.5,2.8
3,Pärnu,2024,1,7,16:00,2024-01-07T16:00,0,-17.3,1.6,2.9
3,Pärnu,2024,1,7,17:00,2024-01-07T17:00,0,-17.8,1.0,1.7
3,Pärnu,2024,1,7,18:00,2024-01-07T18:00,0,-18.6,0.5,1.3
3,Pärnu,2024,1,7,19:00,2024-01-07T19:00,0,-19.8,1.1,1.5
3,Pärnu,2024,1,7,20:00,2024-01-07T20:00,0,-19.8,0.7,1.5
3,Pärnu,2024,1,7,21:00,2024-01-07T21:00,-1,-20.1,0.9,1.6
3,Pärnu,2024,1,7,22:00,2024-01-07T22:00,0,-20.6,1.2,1.9
3,Pärnu,2024,1,7,23:00,2024-01-07T23:00,0,-20.7,0.6,1.6
3,Pärnu,2024,1,8,00:00,2024-01-08T00:00,0,-20.9,1.0,1.6
3,Pärnu,2024,1,8,01:00,2024-01-08T01:00,0,-21.2,1.4,2.4
3,Pärnu,2024,1,8,02:00,2024-01-08T02:00,0,-20.8,0.7,2.4
3,Pärnu,2024,1,8,03:00,2024-01-08T03:00,0,-20.1,1.1,2.2
3,Pärnu,2024,1,8,04:00,2024-01-08T04:00,0,-17.2,1.4,2.0
3,Pärnu,2024,1,8,05:00,2024-01-08T05:00,0,-16.4,1.1,2.5
3,Pärnu,2024,1,8,06:00,2024-01-08T06:00,0,-12.1,1.8,3.4
3,Pärnu,2024,1,8,07:00,2024-01-08T07:00,1,-10.1,2.6,4.8
3,Pärnu,2024,1,8,08:00,2024-01-08T08:00,17,-8.7,1.3,6.5
