Area,MTU,DateTime,Biomass - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
BZN|EE,19.07.2024 10:00 - 19.07.2024 11:00 (UTC),19.07.2024 10:00,26,70,2,109,0,0,0,0,419,0,170
BZN|EE,19.07.2024 11:00 - 19.07.2024 12:00 (UTC),19.07.2024 11:00,25,72,2,111,0,0,0,0,397,0,166
BZN|EE,19.07.2024 12:00 - 19.07.2024 13:00 (UTC),19.07.2024 12:00,25,70,2,110,0,0,0,0,375,0,190
BZN|EE,19.07.2024 13:00 - 19.07.2024 14:00 (UTC),19.07.2024 13:00,22,71,2,110,0,0,0,0,343,0,225
BZN|EE,19.07.2024 14:00 - 19.07.2024 15:00 (UTC),19.07.2024 14:00,17,69,2,111,0,0,0,0,251,0,223
BZN|EE,19.07.2024 15:00 - 19.07.2024 16:00 (UTC),19.07.2024 15:00,13,67,2,112,0,0,0,0,153,0,204
BZN|EE,19.07.2024 16:00 - 19.07.2024 17:00 (UTC),19.07.2024 16:00,12,67,3,112,0,0,0,0,82,0,204
BZN|EE,19.07.2024 17:00 - 19.07.2024 18:00 (UTC),19.07.2024 17:00,13,68,5,131,0,0,0,0,34,0,188
BZN|EE,19.07.2024 18:00 - 19.07.2024 19:00 (UTC),19.07.2024 18:00,12,67,5,133,0,0,0,0,11,0,152
BZN|EE,19.07.2024 19:00 - 19.07.2024 20:00 (UTC),19.07.2024 19:00,14,68,5,130,0,0,0,0,2,0,125
BZN|EE,19.07.2024 20:00 - 19.07.2024 21:00 (UTC),19.07.2024 20:00,15,66,3,125,0,0,0,0,1,0,126
BZN|EE,19.07.2024 21:00 - 19.07.2024 22:00 (UTC),19.07.2024 21:00,15,66,2,111,0,0,0,0,1,0,120
BZN|EE,19.07.2024 22:00 - 19.07.2024 23:00 (UTC),19.07.2024 22:00,16,67,2,113,0,0,0,0,1,0,119
BZN|EE,19.07.2024 23:00 - 20.07.2024 00:00 (UTC),19.07.2024 23:00,21,68,2,133,0,0,0,0,1,0,98
BZN|EE,20.07.2024 00:00 - 20.07.2024 01:00 (UTC),20.07.2024 00:00,23,67,2,133,0,0,0,0,1,0,94
BZN|EE,20.07.2024 01:00 - 20.07.2024 02:00 (UTC),20.07.2024 01:00,24,67,2,129,0,0,0,0,1,0,87
BZN|EE,20.07.2024 02:00 - 20.07.2024 03:00 (UTC),20.07.2024 02:00,23,65,2,135,0,0,0,0,9,0,82
BZN|EE,20.07.2024 03:00 - 20.07.2024 04:00 (UTC),20.07.2024 03:00,23,66,2,133,0,0,0,0,38,0,78
BZN|EE,20.07.2024 04:00 - 20.07.2024 05:00 (UTC),20.07.2024 04:00,23,66,2,123,0,0,0,0,84,0,72
BZN|EE,20.07.2024 05:00 - 20.07.2024 06:00 (UTC),20.07.2024 05:00,21,66,2,127,0,0,0,0,169,0,68
BZN|EE,20.07.2024 06:00 - 20.07.2024 07:00 (UTC),20.07.2024 06:00,24,67,2,126,0,0,0,0,267,0,73
BZN|EE,20.07.2024 07:00 - 20.07.2024 08:00 (UTC),20.07.2024 07:00,29,66,2,120,0,0,0,0,337,0,71
BZN|EE,20.07.2024 08:00 - 20.07.2024 09:00 (UTC),20.07.2024 08:00,32,67,2,95,0,0,0,0,411,0,67
BZN|EE,20.07.2024 09:00 - 20.07.2024 10:00 (UTC),20.07.2024 09:00,32,67,2,71,0,0,0,0,471,0,68
BZN|EE,20.07.2024 10:00 - 20.07.2024 11:00 (UTC),20.07.2024 10:00,32,69,2,69,0,0,0,0,477,0,60
BZN|EE,20.07.2024 11:00 - 20.07.2024 12:00 (UTC),20.07.2024 11:00,32,69,2,66,0,0,0,0,496,0,67
BZN|EE,20.07.2024 12:00 - 20.07.2024 13:00 (UTC),20.07.2024 12:00,32,68,2,69,0,0,0,0,428,0,70
BZN|EE,20.07.2024 13:00 - 20.07.2024 14:00 (UTC),20.07.2024 13:00,22,68,2,70,0,0,0,0,381,0,60
BZN|EE,20.07.2024 14:00 - 20.07.2024 15:00 (UTC),20.07.2024 14:00,23,67,2,102,0,0,0,0,280,0,48
BZN|EE,20.07.2024 15:00 - 20.07.2024 16:00 (UTC),20.07.2024 15:00,25,68,2,116,0,0,0,0,195,0,32
BZN|EE,20.07.2024 16:00 - 20.07.2024 17:00 (UTC),20.07.2024 16:00,24,70,2,123,0,0,0,0,98,0,24
BZN|EE,20.07.2024 17:00 - 20.07.2024 18:00 (UTC),20.07.2024 17:00,20,70,5,133,0,0,0,0,47,0,19
BZN|EE,20.07.2024 18:00 - 20.07.2024 19:00 (UTC),20.07.2024 18:00,19,69,5,135,0,0,0,0,14,0,13
BZN|EE,20.07.2024 19:00 - 20.07.2024 20:00 (UTC),20.07.2024 19:00,19,69,5,133,0,0,0,0,2,0,10
BZN|EE,20.07.2024 20:00 - 20.07.2024 21:00 (UTC),20.07.2024 20:00,19,69,2,132,0,0,0,0,1,0,11
BZN|EE,20.07.2024 21:00 - 20.07.2024 22:00 (UTC),20.07.2024 21:00,19,68,2,120,0,0,0,0,1,0,12
BZN|EE,20.07.2024 22:00 - 20.07.2024 23:00 (UTC),20.07.2024 22:00,21,66,2,120,0,0,0,0,1,0,15
BZN|EE,20.07.2024 23:00 - 21.07.2024 00:00 (UTC),20.07.2024 23:00,23,66,2,122,0,0,0,0,1,0,17
BZN|EE,21.07.2024 00:00 - 21.07.2024 01:00 (UTC),21.07.2024 00:00,23,66,2,121,0,0,0,0,1,0,8
BZN|EE,21.07.2024 01:00 - 21.07.2024 02:00 (UTC),21.07.2024 01:00,23,66,2,91,0,0,0,0,1,0,6
BZN|EE,21.07.2024 02:00 - 21.07.2024 03:00 (UTC),21.07.2024 02:00,21,66,2,68,0,0,0,0,12,0,8
BZN|EE,21.07.2024 03:00 - 21.07.2024 04:00 (UTC),21.07.2024 03:00,21,66,2,70,0,0,0,0,48,0,8
BZN|EE,21.07.2024 04:00 - 21.07.2024 05:00 (UTC),21.07.2024 04:00,20,67,2,69,0,0,0,0,117,0,4
BZN|EE,21.07.2024 05:00 - 21.07.2024 06:00 (UTC),21.07.2024 05:00,20,68,2,70,0,0,0,0,172,0,10
BZN|EE,21.07.2024 06:00 - 21.07.2024 07:00 (UTC),21.07.2024 06:00,23,69,2,70,0,0,0,0,242,0,11
BZN|EE,21.07.2024 07:00 - 21.07.2024 08:00 (UTC),21.07.2024 07:00,28,68,2,69,0,0,0,0,346,0,18
BZN|EE,21.07.2024 08:00 - 21.07.2024 09:00 (UTC),21.07.2024 08:00,32,69,2,69,0,0,0,0,461,0,36
BZN|EE,21.07.2024 09:00 - 21.07.2024 10:00 (UTC),21.07.2024 09:00,32,68,2,68,0,0,0,0,515,0,35
BZN|EE,21.07.2024 10:00 - 21.07.2024 11:00 (UTC),21.07.2024 10:00,32,68,2,72,0,0,0,0,538,0,53
BZN|EE,21.07.2024 11:00 - 21.07.2024 12:00 (UTC),21.07.2024 11:00,32,70,2,74,0,0,0,0,501,0,62
BZN|EE,21.07.2024 12:00 - 21.07.2024 13:00 (UTC),21.07.2024 12:00,32,69,2,71,0,0,0,0,456,0,58
BZN|EE,21.07.2024 13:00 - 21.07.2024 14:00 (UTC),21.07.2024 13:00,28,71,2,69,0,0,0,0,415,0,47
BZN|EE,21.07.2024 14:00 - 21.07.2024 15:00 (UTC),21.07.2024 14:00,23,69,2,72,0,0,0,0,350,0,32
BZN|EE,21.07.2024 15:00 - 21.07.2024 16:00 (UTC),21.07.2024 15:00,18,68,5,108,0,0,0,0,239,0,27
BZN|EE,21.07.2024 16:00 - 21.07.2024 17:00 (UTC),21.07.2024 16:00,18,68,5,133,0,0,0,0,123,0,18
BZN|EE,21.07.2024 17:00 - 21.07.2024 18:00 (UTC),21.07.2024 17:00,18,68,5,146,0,0,0,0,53,0,15
BZN|EE,21.07.2024 18:00 - 21.07.2024 19:00 (UTC),21.07.2024 18:00,18,69,5,154,0,0,0,0,17,0,16
BZN|EE,21.07.2024 19:00 - 21.07.2024 20:00 (UTC),21.07.2024 19:00,18,69,5,153,0,0,0,0,4,0,19
BZN|EE,21.07.2024 20:00 - 21.07.2024 21:00 (UTC),21.07.2024 20:00,18,69,5,149,0,0,0,0,1,0,24
BZN|EE,21.07.2024 21:00 - 21.07.2024 22:00 (UTC),21.07.2024 21:00,18,68,3,142,0,0,0,0,0,0,34
BZN|EE,21.07.2024 22:00 - 21.07.2024 23:00 (UTC),21.07.2024 22:00,22,67,2,124,0,0,0,0,1,0,33
BZN|EE,21.07.2024 23:00 - 22.07.2024 00:00 (UTC),21.07.2024 23:00,24,66,2,122,0,0,0,0,1,0,24
BZN|EE,22.07.2024 00:00 - 22.07.2024 01:00 (UTC),22.07.2024 00:00,24,67,2,122,0,0,0,0,1,0,18
BZN|EE,22.07.2024 01:00 - 22.07.2024 02:00 (UTC),22.07.2024 01:00,23,67,2,123,0,0,0,0,1,0,19
BZN|EE,22.07.2024 02:00 - 22.07.2024 03:00 (UTC),22.07.2024 02:00,34,67,2,122,0,0,0,0,14,0,14
BZN|EE,22.07.2024 03:00 - 22.07.2024 04:00 (UTC),22.07.2024 03:00,37,67,2,127,0,0,0,0,49,0,9
BZN|EE,22.07.2024 04:00 - 22.07.2024 05:00 (UTC),22.07.2024 04:00,31,66,2,125,0,0,0,0,103,0,4
BZN|EE,22.07.2024 05:00 - 22.07.2024 06:00 (UTC),22.07.2024 05:00,21,65,2,136,0,0,0,0,185,0,2
BZN|EE,22.07.2024 06:00 - 22.07.2024 07:00 (UTC),22.07.2024 06:00,19,66,2,127,0,0,0,0,317,0,2
BZN|EE,22.07.2024 07:00 - 22.07.2024 08:00 (UTC),22.07.2024 07:00,19,67,2,123,0,0,0,0,432,0,3
BZN|EE,22.07.2024 08:00 - 22.07.2024 09:00 (UTC),22.07.2024 08:00,20,67,2,122,0,0,0,0,522,0,3
BZN|EE,22.07.2024 09:00 - 22.07.2024 10:00 (UTC),22.07.2024 09:00,23,66,2,124,0,0,0,0,537,0,4
BZN|EE,22.07.2024 10:00 - 22.07.2024 11:00 (UTC),22.07.2024 10:00,25,66,1,124,0,0,0,0,526,0,10
BZN|EE,22.07.2024 11:00 - 22.07.2024 12:00 (UTC),22.07.2024 11:00,24,67,2,122,0,0,0,0,552,0,19
BZN|EE,22.07.2024 12:00 - 22.07.2024 13:00 (UTC),22.07.2024 12:00,25,67,2,123,0,0,0,0,542,0,24
BZN|EE,22.07.2024 13:00 - 22.07.2024 14:00 (UTC),22.07.2024 13:00,25,66,2,122,0,0,0,0,457,0,30
BZN|EE,22.07.2024 14:00 - 22.07.2024 15:00 (UTC),22.07.2024 14:00,23,67,2,123,0,0,0,0,370,0,31
BZN|EE,22.07.2024 15:00 - 22.07.2024 16:00 (UTC),22.07.2024 15:00,20,68,2,136,0,0,0,0,249,0,32
BZN|EE,22.07.2024 16:00 - 22.07.2024 17:00 (UTC),22.07.2024 16:00,20,67,3,141,0,0,0,0,128,0,31
BZN|EE,22.07.2024 17:00 - 22.07.2024 18:00 (UTC),22.07.2024 17:00,20,67,4,142,0,0,0,0,50,0,33
BZN|EE,22.07.2024 18:00 - 22.07.2024 19:00 (UTC),22.07.2024 18:00,19,67,4,141,0,0,0,0,13,0,51
BZN|EE,22.07.2024 19:00 - 22.07.2024 20:00 (UTC),22.07.2024 19:00,19,67,3,141,0,0,0,0,2,0,70
BZN|EE,22.07.2024 20:00 - 22.07.2024 21:00 (UTC),22.07.2024 20:00,19,67,2,135,0,0,0,0,1,0,79
BZN|EE,22.07.2024 21:00 - 22.07.2024 22:00 (UTC),22.07.2024 21:00,19,67,2,137,0,0,0,0,1,0,79
BZN|EE,22.07.2024 22:00 - 22.07.2024 23:00 (UTC),22.07.2024 22:00,22,67,2,139,0,0,0,0,0,0,75
BZN|EE,22.07.2024 23:00 - 23.07.2024 00:00 (UTC),22.07.2024 23:00,23,67,2,125,0,0,0,0,0,0,82
BZN|EE,23.07.2024 00:00 - 23.07.2024 01:00 (UTC),23.07.2024 00:00,23,67,2,123,0,0,0,0,0,0,81
BZN|EE,23.07.2024 01:00 - 23.07.2024 02:00 (UTC),23.07.2024 01:00,23,67,2,125,0,0,0,0,1,0,83
BZN|EE,23.07.2024 02:00 - 23.07.2024 03:00 (UTC),23.07.2024 02:00,22,67,2,123,0,0,0,0,17,0,78
BZN|EE,23.07.2024 03:00 - 23.07.2024 04:00 (UTC),23.07.2024 03:00,22,65,2,123,0,0,0,0,59,0,62
BZN|EE,23.07.2024 04:00 - 23.07.2024 05:00 (UTC),23.07.2024 04:00,19,63,2,134,0,0,0,0,135,0,36
BZN|EE,23.07.2024 05:00 - 23.07.2024 06:00 (UTC),23.07.2024 05:00,20,64,2,151,0,0,0,0,246,0,11
BZN|EE,23.07.2024 06:00 - 23.07.2024 07:00 (UTC),23.07.2024 06:00,19,65,2,130,0,0,0,0,377,0,6
BZN|EE,23.07.2024 07:00 - 23.07.2024 08:00 (UTC),23.07.2024 07:00,18,66,2,122,0,0,0,0,533,0,5
BZN|EE,23.07.2024 08:00 - 23.07.2024 09:00 (UTC),23.07.2024 08:00,23,65,2,123,0,0,0,0,618,0,9
BZN|EE,23.07.2024 09:00 - 23.07.2024 10:00 (UTC),23.07.2024 09:00,29,63,2,122,0,0,0,0,595,0,17
BZN|EE,23.07.2024 10:00 - 23.07.2024 11:00 (UTC),23.07.2024 10:00,32,49,1,119,0,0,0,0,519,0,24
BZN|EE,23.07.2024 11:00 - 23.07.2024 12:00 (UTC),23.07.2024 11:00,33,48,0,126,0,0,0,0,468,0,28
BZN|EE,23.07.2024 12:00 - 23.07.2024 13:00 (UTC),23.07.2024 12:00,34,48,0,129,0,0,0,0,412,0,32
BZN|EE,23.07.2024 13:00 - 23.07.2024 14:00 (UTC),23.07.2024 13:00,30,47,3,126,0,0,0,0,373,0,34
BZN|EE,23.07.2024 14:00 - 23.07.2024 15:00 (UTC),23.07.2024 14:00,25,47,3,138,0,0,0,0,280,0,30
BZN|EE,23.07.2024 15:00 - 23.07.2024 16:00 (UTC),23.07.2024 15:00,20,47,3,147,0,0,0,0,172,0,28
BZN|EE,23.07.2024 16:00 - 23.07.2024 17:00 (UTC),23.07.2024 16:00,21,49,4,140,0,0,0,0,83,0,14
BZN|EE,23.07.2024 17:00 - 23.07.2024 18:00 (UTC),23.07.2024 17:00,20,48,4,152,0,0,0,0,41,0,31
BZN|EE,23.07.2024 18:00 - 23.07.2024 19:00 (UTC),23.07.2024 18:00,20,49,4,152,0,0,0,0,13,0,32
BZN|EE,23.07.2024 19:00 - 23.07.2024 20:00 (UTC),23.07.2024 19:00,20,46,4,154,0,0,0,0,3,0,38
BZN|EE,23.07.2024 20:00 - 23.07.2024 21:00 (UTC),23.07.2024 20:00,20,58,4,144,0,0,0,0,1,0,59
BZN|EE,23.07.2024 21:00 - 23.07.2024 22:00 (UTC),23.07.2024 21:00,19,64,3,125,0,0,0,0,1,0,68
BZN|EE,23.07.2024 22:00 - 23.07.2024 23:00 (UTC),23.07.2024 22:00,22,67,2,125,0,0,0,0,0,0,75
BZN|EE,23.07.2024 23:00 - 24.07.2024 00:00 (UTC),23.07.2024 23:00,23,68,2,126,0,0,0,0,0,0,72
BZN|EE,24.07.2024 00:00 - 24.07.2024 01:00 (UTC),24.07.2024 00:00,23,68,2,127,0,0,0,0,0,0,57
BZN|EE,24.07.2024 01:00 - 24.07.2024 02:00 (UTC),24.07.2024 01:00,23,68,2,126,0,0,0,0,1,0,50
BZN|EE,24.07.2024 02:00 - 24.07.2024 03:00 (UTC),24.07.2024 02:00,24,68,2,127,0,0,0,0,15,0,43
BZN|EE,24.07.2024 03:00 - 24.07.2024 04:00 (UTC),24.07.2024 03:00,24,69,2,127,0,0,0,0,58,0,28
BZN|EE,24.07.2024 04:00 - 24.07.2024 05:00 (UTC),24.07.2024 04:00,22,69,2,150,0,0,0,0,115,0,14
BZN|EE,24.07.2024 05:00 - 24.07.2024 06:00 (UTC),24.07.2024 05:00,21,68,2,153,0,0,0,0,207,0,9
BZN|EE,24.07.2024 06:00 - 24.07.2024 07:00 (UTC),24.07.2024 06:00,21,69,2,152,0,0,0,0,295,0,9
BZN|EE,24.07.2024 07:00 - 24.07.2024 08:00 (UTC),24.07.2024 07:00,21,69,2,130,0,0,0,0,406,0,15
BZN|EE,24.07.2024 08:00 - 24.07.2024 09:00 (UTC),24.07.2024 08:00,21,69,2,113,0,0,0,0,512,0,20
BZN|EE,24.07.2024 09:00 - 24.07.2024 10:00 (UTC),24.07.2024 09:00,24,68,2,122,0,0,0,0,509,0,14
BZN|EE,24.07.2024 10:00 - 24.07.2024 11:00 (UTC),24.07.2024 10:00,29,69,2,115,0,0,0,0,502,0,17
BZN|EE,24.07.2024 11:00 - 24.07.2024 12:00 (UTC),24.07.2024 11:00,34,69,2,117,0,0,0,0,397,0,28
BZN|EE,24.07.2024 12:00 - 24.07.2024 13:00 (UTC),24.07.2024 12:00,34,69,2,132,0,0,0,0,326,0,14
BZN|EE,24.07.2024 13:00 - 24.07.2024 14:00 (UTC),24.07.2024 13:00,30,69,2,141,0,0,0,0,256,0,9
BZN|EE,24.07.2024 14:00 - 24.07.2024 15:00 (UTC),24.07.2024 14:00,24,67,2,127,0,0,0,0,225,0,8
BZN|EE,24.07.2024 15:00 - 24.07.2024 16:00 (UTC),24.07.2024 15:00,20,68,2,128,0,0,0,0,164,0,2
BZN|EE,24.07.2024 16:00 - 24.07.2024 17:00 (UTC),24.07.2024 16:00,20,70,5,136,0,0,0,0,95,0,1
BZN|EE,24.07.2024 17:00 - 24.07.2024 18:00 (UTC),24.07.2024 17:00,21,69,5,142,0,0,0,0,47,0,7
BZN|EE,24.07.2024 18:00 - 24.07.2024 19:00 (UTC),24.07.2024 18:00,21,70,5,140,0,0,0,0,14,0,6
BZN|EE,24.07.2024 19:00 - 24.07.2024 20:00 (UTC),24.07.2024 19:00,21,68,5,125,0,0,0,0,1,0,10
BZN|EE,24.07.2024 20:00 - 24.07.2024 21:00 (UTC),24.07.2024 20:00,21,65,3,125,0,0,0,0,15,0,10
BZN|EE,24.07.2024 21:00 - 24.07.2024 22:00 (UTC),24.07.2024 21:00,21,66,3,127,0,0,0,0,0,0,17
BZN|EE,24.07.2024 22:00 - 24.07.2024 23:00 (UTC),24.07.2024 22:00,24,68,2,132,0,0,0,0,0,0,21
BZN|EE,24.07.2024 23:00 - 25.07.2024 00:00 (UTC),24.07.2024 23:00,24,68,2,125,0,0,0,0,0,0,20
BZN|EE,25.07.2024 00:00 - 25.07.2024 01:00 (UTC),25.07.2024 00:00,24,68,2,124,0,0,0,0,0,0,20
BZN|EE,25.07.2024 01:00 - 25.07.2024 02:00 (UTC),25.07.2024 01:00,24,68,2,135,0,0,0,0,1,0,18
BZN|EE,25.07.2024 02:00 - 25.07.2024 03:00 (UTC),25.07.2024 02:00,23,66,2,127,0,0,0,0,16,0,17
BZN|EE,25.07.2024 03:00 - 25.07.2024 04:00 (UTC),25.07.2024 03:00,23,67,2,123,0,0,0,0,57,0,9
BZN|EE,25.07.2024 04:00 - 25.07.2024 05:00 (UTC),25.07.2024 04:00,21,68,2,136,0,0,0,0,137,0,4
BZN|EE,25.07.2024 05:00 - 25.07.2024 06:00 (UTC),25.07.2024 05:00,21,68,3,138,0,0,0,0,270,0,1
BZN|EE,25.07.2024 06:00 - 25.07.2024 07:00 (UTC),25.07.2024 06:00,20,68,2,120,0,0,0,0,420,0,1
BZN|EE,25.07.2024 07:00 - 25.07.2024 08:00 (UTC),25.07.2024 07:00,20,67,2,118,0,0,0,0,535,0,1
BZN|EE,25.07.2024 08:00 - 25.07.2024 09:00 (UTC),25.07.2024 08:00,23,69,2,118,0,0,0,0,580,0,2
BZN|EE,25.07.2024 09:00 - 25.07.2024 10:00 (UTC),25.07.2024 09:00,28,70,2,116,0,0,0,0,598,0,4
BZN|EE,25.07.2024 10:00 - 25.07.2024 11:00 (UTC),25.07.2024 10:00,27,71,2,117,0,0,0,0,590,0,16
BZN|EE,25.07.2024 11:00 - 25.07.2024 12:00 (UTC),25.07.2024 11:00,24,71,2,120,0,0,0,0,580,0,26
BZN|EE,25.07.2024 12:00 - 25.07.2024 13:00 (UTC),25.07.2024 12:00,24,72,2,121,0,0,0,0,515,0,25
BZN|EE,25.07.2024 13:00 - 25.07.2024 14:00 (UTC),25.07.2024 13:00,24,70,2,124,0,0,0,0,392,0,30
BZN|EE,25.07.2024 14:00 - 25.07.2024 15:00 (UTC),25.07.2024 14:00,23,69,2,134,0,0,0,0,275,0,19
BZN|EE,25.07.2024 15:00 - 25.07.2024 16:00 (UTC),25.07.2024 15:00,20,70,4,138,0,0,0,0,163,0,15
BZN|EE,25.07.2024 16:00 - 25.07.2024 17:00 (UTC),25.07.2024 16:00,20,72,3,142,0,0,0,0,82,0,11
BZN|EE,25.07.2024 17:00 - 25.07.2024 18:00 (UTC),25.07.2024 17:00,23,71,3,137,0,0,0,0,35,0,11
BZN|EE,25.07.2024 18:00 - 25.07.2024 19:00 (UTC),25.07.2024 18:00,24,69,3,136,0,0,0,0,9,0,14
BZN|EE,25.07.2024 19:00 - 25.07.2024 20:00 (UTC),25.07.2024 19:00,23,70,3,136,0,0,0,0,1,0,8
BZN|EE,25.07.2024 20:00 - 25.07.2024 21:00 (UTC),25.07.2024 20:00,24,69,5,151,0,0,0,0,10,0,5
BZN|EE,25.07.2024 21:00 - 25.07.2024 22:00 (UTC),25.07.2024 21:00,24,68,5,130,0,0,0,0,1,0,6
BZN|EE,25.07.2024 22:00 - 25.07.2024 23:00 (UTC),25.07.2024 22:00,28,68,5,150,0,0,0,0,3,0,11
BZN|EE,25.07.2024 23:00 - 26.07.2024 00:00 (UTC),25.07.2024 23:00,30,67,2,126,0,0,0,0,0,0,11
BZN|EE,26.07.2024 00:00 - 26.07.2024 01:00 (UTC),26.07.2024 00:00,30,69,2,124,0,0,0,0,0,0,13
BZN|EE,26.07.2024 01:00 - 26.07.2024 02:00 (UTC),26.07.2024 01:00,31,70,2,126,0,0,0,0,1,0,11
BZN|EE,26.07.2024 02:00 - 26.07.2024 03:00 (UTC),26.07.2024 02:00,34,71,2,126,0,0,0,0,14,0,11
BZN|EE,26.07.2024 03:00 - 26.07.2024 04:00 (UTC),26.07.2024 03:00,39,71,2,126,0,0,0,0,57,0,12
BZN|EE,26.07.2024 04:00 - 26.07.2024 05:00 (UTC),26.07.2024 04:00,42,72,2,144,0,0,0,0,149,0,8
BZN|EE,26.07.2024 05:00 - 26.07.2024 06:00 (UTC),26.07.2024 05:00,42,72,2,146,0,0,0,0,305,0,2
BZN|EE,26.07.2024 06:00 - 26.07.2024 07:00 (UTC),26.07.2024 06:00,41,73,2,119,0,0,0,0,469,0,1
BZN|EE,26.07.2024 07:00 - 26.07.2024 08:00 (UTC),26.07.2024 07:00,41,73,2,119,0,0,0,0,591,0,1
BZN|EE,26.07.2024 08:00 - 26.07.2024 09:00 (UTC),26.07.2024 08:00,40,72,2,125,0,0,0,0,659,0,2
BZN|EE,26.07.2024 09:00 - 26.07.2024 10:00 (UTC),26.07.2024 09:00,42,70,2,118,0,0,0,0,652,0,2
BZN|EE,26.07.2024 10:00 - 26.07.2024 11:00 (UTC),26.07.2024 10:00,43,67,2,135,0,0,0,0,621,0,4
BZN|EE,26.07.2024 11:00 - 26.07.2024 12:00 (UTC),26.07.2024 11:00,47,70,2,133,0,0,0,0,565,0,5
BZN|EE,26.07.2024 12:00 - 26.07.2024 13:00 (UTC),26.07.2024 12:00,46,69,2,125,0,0,0,0,534,0,8
BZN|EE,26.07.2024 13:00 - 26.07.2024 14:00 (UTC),26.07.2024 13:00,47,69,2,122,0,0,0,0,431,0,18
BZN|EE,26.07.2024 14:00 - 26.07.2024 15:00 (UTC),26.07.2024 14:00,44,67,2,126,0,0,0,0,339,0,16
BZN|EE,26.07.2024 15:00 - 26.07.2024 16:00 (UTC),26.07.2024 15:00,42,67,2,132,0,0,0,0,206,0,10
BZN|EE,26.07.2024 16:00 - 26.07.2024 17:00 (UTC),26.07.2024 16:00,42,65,2,125,0,0,0,0,108,0,16
BZN|EE,26.07.2024 17:00 - 26.07.2024 18:00 (UTC),26.07.2024 17:00,42,65,3,153,0,0,0,0,52,0,7
BZN|EE,26.07.2024 18:00 - 26.07.2024 19:00 (UTC),26.07.2024 18:00,42,65,4,154,0,0,0,0,14,0,7
BZN|EE,26.07.2024 19:00 - 26.07.2024 20:00 (UTC),26.07.2024 19:00,42,64,3,154,0,0,0,0,2,0,8
BZN|EE,26.07.2024 20:00 - 26.07.2024 21:00 (UTC),26.07.2024 20:00,42,64,2,143,0,0,0,0,1,0,11
BZN|EE,26.07.2024 21:00 - 26.07.2024 22:00 (UTC),26.07.2024 21:00,42,65,2,127,0,0,0,0,1,0,9
BZN|EE,26.07.2024 22:00 - 26.07.2024 23:00 (UTC),26.07.2024 22:00,42,65,4,148,0,0,0,0,4,0,5
BZN|EE,26.07.2024 23:00 - 27.07.2024 00:00 (UTC),26.07.2024 23:00,42,66,2,152,0,0,0,0,1,0,5
BZN|EE,27.07.2024 00:00 - 27.07.2024 01:00 (UTC),27.07.2024 00:00,43,65,2,152,0,0,0,0,0,0,6
BZN|EE,27.07.2024 01:00 - 27.07.2024 02:00 (UTC),27.07.2024 01:00,44,66,2,153,0,0,0,0,1,0,8
BZN|EE,27.07.2024 02:00 - 27.07.2024 03:00 (UTC),27.07.2024 02:00,43,65,2,141,0,0,0,0,14,0,3
BZN|EE,27.07.2024 03:00 - 27.07.2024 04:00 (UTC),27.07.2024 03:00,43,66,2,154,0,0,0,0,59,0,5
BZN|EE,27.07.2024 04:00 - 27.07.2024 05:00 (UTC),27.07.2024 04:00,38,68,2,155,0,0,0,0,157,0,8
BZN|EE,27.07.2024 05:00 - 27.07.2024 06:00 (UTC),27.07.2024 05:00,36,69,2,128,0,0,0,0,332,0,5
BZN|EE,27.07.2024 06:00 - 27.07.2024 07:00 (UTC),27.07.2024 06:00,33,68,2,127,0,0,0,0,504,0,5
BZN|EE,27.07.2024 07:00 - 27.07.2024 08:00 (UTC),27.07.2024 07:00,33,65,2,127,0,0,0,0,594,0,6
BZN|EE,27.07.2024 08:00 - 27.07.2024 09:00 (UTC),27.07.2024 08:00,35,50,2,128,0,0,0,0,581,0,14
BZN|EE,27.07.2024 09:00 - 27.07.2024 10:00 (UTC),27.07.2024 09:00,36,62,2,143,0,0,0,0,560,0,14
BZN|EE,27.07.2024 10:00 - 27.07.2024 11:00 (UTC),27.07.2024 10:00,36,64,2,151,0,0,0,0,532,0,19
BZN|EE,27.07.2024 11:00 - 27.07.2024 12:00 (UTC),27.07.2024 11:00,39,65,2,144,0,0,0,0,518,0,26
BZN|EE,27.07.2024 12:00 - 27.07.2024 13:00 (UTC),27.07.2024 12:00,42,66,2,130,0,0,0,0,524,0,31
BZN|EE,27.07.2024 13:00 - 27.07.2024 14:00 (UTC),27.07.2024 13:00,42,66,2,130,0,0,0,0,443,0,29
BZN|EE,27.07.2024 14:00 - 27.07.2024 15:00 (UTC),27.07.2024 14:00,40,65,2,126,0,0,0,0,371,0,18
BZN|EE,27.07.2024 15:00 - 27.07.2024 16:00 (UTC),27.07.2024 15:00,41,65,3,142,0,0,0,0,226,0,22
BZN|EE,27.07.2024 16:00 - 27.07.2024 17:00 (UTC),27.07.2024 16:00,41,64,3,142,0,0,0,0,102,0,33
