"","DateTime","Day-Ahead","hour","year","day"
"7187",2023-10-27 10:00:00,170.07,10,2023,300
"7188",2023-10-27 11:00:00,170.08,11,2023,300
"7189",2023-10-27 12:00:00,170.06,12,2023,300
"7190",2023-10-27 13:00:00,170.04,13,2023,300
"7191",2023-10-27 14:00:00,160.06,14,2023,300
"7192",2023-10-27 15:00:00,220,15,2023,300
"7193",2023-10-27 16:00:00,158.7,16,2023,300
"7194",2023-10-27 17:00:00,155.34,17,2023,300
"7195",2023-10-27 18:00:00,142.42,18,2023,300
"7196",2023-10-27 19:00:00,112.82,19,2023,300
"7197",2023-10-27 20:00:00,195.05,20,2023,300
"7198",2023-10-27 21:00:00,122.16,21,2023,300
"7199",2023-10-27 22:00:00,145.99,22,2023,300
"7200",2023-10-27 23:00:00,145.06,23,2023,300
"7201",2023-10-28,145.01,0,2023,301
"7202",2023-10-28 01:00:00,145.02,1,2023,301
"7203",2023-10-28 02:00:00,145.02,2,2023,301
"7204",2023-10-28 03:00:00,180,3,2023,301
"7205",2023-10-28 04:00:00,180.01,4,2023,301
"7206",2023-10-28 05:00:00,135.6,5,2023,301
"7207",2023-10-28 06:00:00,157.38,6,2023,301
"7208",2023-10-28 07:00:00,180.02,7,2023,301
"7209",2023-10-28 08:00:00,167.2,8,2023,301
"7210",2023-10-28 09:00:00,158.39,9,2023,301
"7211",2023-10-28 10:00:00,150.4,10,2023,301
"7212",2023-10-28 11:00:00,150.4,11,2023,301
"7213",2023-10-28 12:00:00,150.4,12,2023,301
"7214",2023-10-28 13:00:00,84.47,13,2023,301
"7215",2023-10-28 14:00:00,111.23,14,2023,301
"7216",2023-10-28 15:00:00,160.05,15,2023,301
"7217",2023-10-28 16:00:00,151.62,16,2023,301
"7218",2023-10-28 17:00:00,151.65,17,2023,301
"7219",2023-10-28 18:00:00,150.7,18,2023,301
"7220",2023-10-28 19:00:00,180.05,19,2023,301
"7221",2023-10-28 20:00:00,150.39,20,2023,301
"7222",2023-10-28 21:00:00,52.62,21,2023,301
"7223",2023-10-28 22:00:00,83.68,22,2023,301
"7224",2023-10-28 23:00:00,70.24,23,2023,301
"7225",2023-10-29,25.34,0,2023,302
"7226",2023-10-29 01:00:00,22.35,1,2023,302
"7227",2023-10-29 02:00:00,21.15,2,2023,302
"7228",2023-10-29 03:00:00,63.1,3,2023,302
"7229",2023-10-29 04:00:00,65.06,4,2023,302
"7230",2023-10-29 05:00:00,65.02,5,2023,302
"7231",2023-10-29 06:00:00,32.73,6,2023,302
"7232",2023-10-29 07:00:00,24.28,7,2023,302
"7233",2023-10-29 08:00:00,65.05,8,2023,302
"7234",2023-10-29 09:00:00,65.02,9,2023,302
"7235",2023-10-29 10:00:00,65,10,2023,302
"7236",2023-10-29 11:00:00,50.92,11,2023,302
"7237",2023-10-29 12:00:00,22.42,12,2023,302
"7238",2023-10-29 13:00:00,61.58,13,2023,302
"7239",2023-10-29 14:00:00,58.02,14,2023,302
"7240",2023-10-29 15:00:00,90.73,15,2023,302
"7241",2023-10-29 16:00:00,91.45,16,2023,302
"7242",2023-10-29 17:00:00,58.69,17,2023,302
"7243",2023-10-29 18:00:00,44.11,18,2023,302
"7244",2023-10-29 19:00:00,40.88,19,2023,302
"7245",2023-10-29 20:00:00,34.28,20,2023,302
"7246",2023-10-29 21:00:00,30.3,21,2023,302
"7247",2023-10-29 22:00:00,24.59,22,2023,302
"7248",2023-10-29 23:00:00,18.56,23,2023,302
"7249",2023-10-30,12.58,0,2023,303
"7250",2023-10-30 01:00:00,11.85,1,2023,303
"7251",2023-10-30 02:00:00,11.56,2,2023,303
"7252",2023-10-30 03:00:00,17.31,3,2023,303
"7253",2023-10-30 04:00:00,37.44,4,2023,303
"7254",2023-10-30 05:00:00,77.65,5,2023,303
"7255",2023-10-30 06:00:00,97.3,6,2023,303
"7256",2023-10-30 07:00:00,111,7,2023,303
"7257",2023-10-30 08:00:00,103,8,2023,303
"7258",2023-10-30 09:00:00,90,9,2023,303
"7259",2023-10-30 10:00:00,96.17,10,2023,303
"7260",2023-10-30 11:00:00,102.54,11,2023,303
"7261",2023-10-30 12:00:00,114.62,12,2023,303
"7262",2023-10-30 13:00:00,123.98,13,2023,303
"7263",2023-10-30 14:00:00,139.45,14,2023,303
"7264",2023-10-30 15:00:00,145.9,15,2023,303
"7265",2023-10-30 16:00:00,165.84,16,2023,303
"7266",2023-10-30 17:00:00,147.32,17,2023,303
"7267",2023-10-30 18:00:00,145.93,18,2023,303
"7268",2023-10-30 19:00:00,100.02,19,2023,303
"7269",2023-10-30 20:00:00,116.87,20,2023,303
"7270",2023-10-30 21:00:00,100.08,21,2023,303
"7271",2023-10-30 22:00:00,71.96,22,2023,303
"7272",2023-10-30 23:00:00,70.09,23,2023,303
"7273",2023-10-31,70.06,0,2023,304
"7274",2023-10-31 01:00:00,70.04,1,2023,304
"7275",2023-10-31 02:00:00,64.8,2,2023,304
"7276",2023-10-31 03:00:00,62.23,3,2023,304
"7277",2023-10-31 04:00:00,70.35,4,2023,304
"7278",2023-10-31 05:00:00,92.6,5,2023,304
"7279",2023-10-31 06:00:00,110.5,6,2023,304
"7280",2023-10-31 07:00:00,109.77,7,2023,304
"7281",2023-10-31 08:00:00,101.6,8,2023,304
"7282",2023-10-31 09:00:00,93.98,9,2023,304
"7283",2023-10-31 10:00:00,99.5,10,2023,304
"7284",2023-10-31 11:00:00,101.5,11,2023,304
"7285",2023-10-31 12:00:00,94.13,12,2023,304
"7286",2023-10-31 13:00:00,101.6,13,2023,304
"7287",2023-10-31 14:00:00,116.52,14,2023,304
"7288",2023-10-31 15:00:00,115.02,15,2023,304
"7289",2023-10-31 16:00:00,109.09,16,2023,304
"7290",2023-10-31 17:00:00,109.06,17,2023,304
"7291",2023-10-31 18:00:00,109.02,18,2023,304
"7292",2023-10-31 19:00:00,55.21,19,2023,304
"7293",2023-10-31 20:00:00,17.71,20,2023,304
"7294",2023-10-31 21:00:00,13.33,21,2023,304
"7295",2023-10-31 22:00:00,9.93,22,2023,304
"7296",2023-10-31 23:00:00,3.06,23,2023,304
"7297",2023-11-01,3.4,0,2023,305
"7298",2023-11-01 01:00:00,4.09,1,2023,305
"7299",2023-11-01 02:00:00,5.02,2,2023,305
"7300",2023-11-01 03:00:00,9.37,3,2023,305
"7301",2023-11-01 04:00:00,40.01,4,2023,305
"7302",2023-11-01 05:00:00,73.55,5,2023,305
"7303",2023-11-01 06:00:00,83.66,6,2023,305
"7304",2023-11-01 07:00:00,86.37,7,2023,305
"7305",2023-11-01 08:00:00,69.23,8,2023,305
"7306",2023-11-01 09:00:00,58.17,9,2023,305
"7307",2023-11-01 10:00:00,50.88,10,2023,305
"7308",2023-11-01 11:00:00,47.64,11,2023,305
"7309",2023-11-01 12:00:00,51.18,12,2023,305
"7310",2023-11-01 13:00:00,59.95,13,2023,305
"7311",2023-11-01 14:00:00,70.55,14,2023,305
"7312",2023-11-01 15:00:00,89,15,2023,305
"7313",2023-11-01 16:00:00,80.69,16,2023,305
"7314",2023-11-01 17:00:00,79.56,17,2023,305
"7315",2023-11-01 18:00:00,77.15,18,2023,305
"7316",2023-11-01 19:00:00,53.15,19,2023,305
"7317",2023-11-01 20:00:00,31.68,20,2023,305
"7318",2023-11-01 21:00:00,31.5,21,2023,305
"7319",2023-11-01 22:00:00,17.79,22,2023,305
"7320",2023-11-01 23:00:00,47.01,23,2023,305
"7321",2023-11-02,40.01,0,2023,306
"7322",2023-11-02 01:00:00,16.39,1,2023,306
"7323",2023-11-02 02:00:00,14.91,2,2023,306
"7324",2023-11-02 03:00:00,52,3,2023,306
"7325",2023-11-02 04:00:00,28.22,4,2023,306
"7326",2023-11-02 05:00:00,90.4,5,2023,306
"7327",2023-11-02 06:00:00,90.94,6,2023,306
"7328",2023-11-02 07:00:00,85.44,7,2023,306
"7329",2023-11-02 08:00:00,85.01,8,2023,306
"7330",2023-11-02 09:00:00,85.03,9,2023,306
"7331",2023-11-02 10:00:00,85.02,10,2023,306
"7332",2023-11-02 11:00:00,58.95,11,2023,306
"7333",2023-11-02 12:00:00,57.94,12,2023,306
"7334",2023-11-02 13:00:00,70.24,13,2023,306
"7335",2023-11-02 14:00:00,91.07,14,2023,306
"7336",2023-11-02 15:00:00,142.69,15,2023,306
"7337",2023-11-02 16:00:00,147.01,16,2023,306
"7338",2023-11-02 17:00:00,91.24,17,2023,306
"7339",2023-11-02 18:00:00,90.69,18,2023,306
"7340",2023-11-02 19:00:00,84.81,19,2023,306
"7341",2023-11-02 20:00:00,74.2,20,2023,306
"7342",2023-11-02 21:00:00,72.27,21,2023,306
"7343",2023-11-02 22:00:00,57.04,22,2023,306
"7344",2023-11-02 23:00:00,15.17,23,2023,306
"7345",2023-11-03,11.47,0,2023,307
"7346",2023-11-03 01:00:00,10,1,2023,307
"7347",2023-11-03 02:00:00,5.73,2,2023,307
"7348",2023-11-03 03:00:00,10.05,3,2023,307
"7349",2023-11-03 04:00:00,23.6,4,2023,307
"7350",2023-11-03 05:00:00,59.33,5,2023,307
"7351",2023-11-03 06:00:00,88.82,6,2023,307
"7352",2023-11-03 07:00:00,92.76,7,2023,307
"7353",2023-11-03 08:00:00,89.59,8,2023,307
"7354",2023-11-03 09:00:00,74.31,9,2023,307
"7355",2023-11-03 10:00:00,71.06,10,2023,307
"7356",2023-11-03 11:00:00,71.04,11,2023,307
"7357",2023-11-03 12:00:00,71.04,12,2023,307
"7358",2023-11-03 13:00:00,71.04,13,2023,307
"7359",2023-11-03 14:00:00,71.09,14,2023,307
"7360",2023-11-03 15:00:00,90.05,15,2023,307
"7361",2023-11-03 16:00:00,90.03,16,2023,307
"7362",2023-11-03 17:00:00,89.03,17,2023,307
"7363",2023-11-03 18:00:00,71.08,18,2023,307
"7364",2023-11-03 19:00:00,69.37,19,2023,307
"7365",2023-11-03 20:00:00,55.12,20,2023,307
"7366",2023-11-03 21:00:00,45.53,21,2023,307
"7367",2023-11-03 22:00:00,9.31,22,2023,307
"7368",2023-11-03 23:00:00,10,23,2023,307
"7369",2023-11-04,10.01,0,2023,308
"7370",2023-11-04 01:00:00,7.14,1,2023,308
"7371",2023-11-04 02:00:00,4.84,2,2023,308
"7372",2023-11-04 03:00:00,3.78,3,2023,308
"7373",2023-11-04 04:00:00,10.01,4,2023,308
"7374",2023-11-04 05:00:00,10.09,5,2023,308
"7375",2023-11-04 06:00:00,10.06,6,2023,308
"7376",2023-11-04 07:00:00,25.85,7,2023,308
"7377",2023-11-04 08:00:00,20,8,2023,308
"7378",2023-11-04 09:00:00,10.09,9,2023,308
"7379",2023-11-04 10:00:00,10.08,10,2023,308
"7380",2023-11-04 11:00:00,20,11,2023,308
"7381",2023-11-04 12:00:00,10.08,12,2023,308
"7382",2023-11-04 13:00:00,29.72,13,2023,308
"7383",2023-11-04 14:00:00,40.49,14,2023,308
"7384",2023-11-04 15:00:00,81.01,15,2023,308
"7385",2023-11-04 16:00:00,81.04,16,2023,308
"7386",2023-11-04 17:00:00,81.02,17,2023,308
"7387",2023-11-04 18:00:00,33.27,18,2023,308
"7388",2023-11-04 19:00:00,16.55,19,2023,308
"7389",2023-11-04 20:00:00,10.81,20,2023,308
"7390",2023-11-04 21:00:00,11.73,21,2023,308
"7391",2023-11-04 22:00:00,7.05,22,2023,308
"7392",2023-11-04 23:00:00,8.71,23,2023,308
"7393",2023-11-05,6.59,0,2023,309
"7394",2023-11-05 01:00:00,5.18,1,2023,309
"7395",2023-11-05 02:00:00,5.54,2,2023,309
"7396",2023-11-05 03:00:00,4.24,3,2023,309
"7397",2023-11-05 04:00:00,7.99,4,2023,309
"7398",2023-11-05 05:00:00,7.58,5,2023,309
"7399",2023-11-05 06:00:00,12.56,6,2023,309
"7400",2023-11-05 07:00:00,17.1,7,2023,309
"7401",2023-11-05 08:00:00,25.43,8,2023,309
"7402",2023-11-05 09:00:00,47.27,9,2023,309
"7403",2023-11-05 10:00:00,48.23,10,2023,309
"7404",2023-11-05 11:00:00,44.12,11,2023,309
"7405",2023-11-05 12:00:00,29.38,12,2023,309
"7406",2023-11-05 13:00:00,37.1,13,2023,309
"7407",2023-11-05 14:00:00,55.9,14,2023,309
"7408",2023-11-05 15:00:00,84.07,15,2023,309
"7409",2023-11-05 16:00:00,87.56,16,2023,309
"7410",2023-11-05 17:00:00,83.94,17,2023,309
"7411",2023-11-05 18:00:00,71.95,18,2023,309
"7412",2023-11-05 19:00:00,46.62,19,2023,309
"7413",2023-11-05 20:00:00,30.19,20,2023,309
"7414",2023-11-05 21:00:00,26.85,21,2023,309
"7415",2023-11-05 22:00:00,21.63,22,2023,309
"7416",2023-11-05 23:00:00,19,23,2023,309
"7417",2023-11-06,16.98,0,2023,310
"7418",2023-11-06 01:00:00,16.91,1,2023,310
"7419",2023-11-06 02:00:00,16.68,2,2023,310
"7420",2023-11-06 03:00:00,16.94,3,2023,310
"7421",2023-11-06 04:00:00,100.09,4,2023,310
"7422",2023-11-06 05:00:00,90,5,2023,310
"7423",2023-11-06 06:00:00,157.61,6,2023,310
"7424",2023-11-06 07:00:00,170.01,7,2023,310
"7425",2023-11-06 08:00:00,90.1,8,2023,310
"7426",2023-11-06 09:00:00,85.03,9,2023,310
"7427",2023-11-06 10:00:00,90.03,10,2023,310
"7428",2023-11-06 11:00:00,90.02,11,2023,310
"7429",2023-11-06 12:00:00,90,12,2023,310
"7430",2023-11-06 13:00:00,79.2,13,2023,310
"7431",2023-11-06 14:00:00,90.49,14,2023,310
"7432",2023-11-06 15:00:00,127.17,15,2023,310
"7433",2023-11-06 16:00:00,134.53,16,2023,310
"7434",2023-11-06 17:00:00,155.49,17,2023,310
"7435",2023-11-06 18:00:00,144.46,18,2023,310
"7436",2023-11-06 19:00:00,109.68,19,2023,310
"7437",2023-11-06 20:00:00,85.07,20,2023,310
"7438",2023-11-06 21:00:00,85.95,21,2023,310
"7439",2023-11-06 22:00:00,83.98,22,2023,310
"7440",2023-11-06 23:00:00,70.01,23,2023,310
"7441",2023-11-07,68.57,0,2023,311
"7442",2023-11-07 01:00:00,68.97,1,2023,311
"7443",2023-11-07 02:00:00,68.01,2,2023,311
"7444",2023-11-07 03:00:00,70.25,3,2023,311
"7445",2023-11-07 04:00:00,79.42,4,2023,311
"7446",2023-11-07 05:00:00,95.1,5,2023,311
"7447",2023-11-07 06:00:00,139.82,6,2023,311
"7448",2023-11-07 07:00:00,170.09,7,2023,311
"7449",2023-11-07 08:00:00,175.69,8,2023,311
"7450",2023-11-07 09:00:00,170.06,9,2023,311
"7451",2023-11-07 10:00:00,121.08,10,2023,311
"7452",2023-11-07 11:00:00,170.01,11,2023,311
"7453",2023-11-07 12:00:00,128.19,12,2023,311
"7454",2023-11-07 13:00:00,200.02,13,2023,311
"7455",2023-11-07 14:00:00,200.05,14,2023,311
"7456",2023-11-07 15:00:00,170.05,15,2023,311
"7457",2023-11-07 16:00:00,170.06,16,2023,311
"7458",2023-11-07 17:00:00,144.74,17,2023,311
"7459",2023-11-07 18:00:00,100.09,18,2023,311
"7460",2023-11-07 19:00:00,90.07,19,2023,311
"7461",2023-11-07 20:00:00,80.86,20,2023,311
"7462",2023-11-07 21:00:00,62.2,21,2023,311
"7463",2023-11-07 22:00:00,47.4,22,2023,311
"7464",2023-11-07 23:00:00,39.91,23,2023,311
"7465",2023-11-08,37.38,0,2023,312
"7466",2023-11-08 01:00:00,35.96,1,2023,312
"7467",2023-11-08 02:00:00,50.01,2,2023,312
"7468",2023-11-08 03:00:00,37.04,3,2023,312
"7469",2023-11-08 04:00:00,55.44,4,2023,312
"7470",2023-11-08 05:00:00,130.8,5,2023,312
"7471",2023-11-08 06:00:00,170.07,6,2023,312
"7472",2023-11-08 07:00:00,250.02,7,2023,312
"7473",2023-11-08 08:00:00,170.06,8,2023,312
"7474",2023-11-08 09:00:00,170.03,9,2023,312
"7475",2023-11-08 10:00:00,170.08,10,2023,312
"7476",2023-11-08 11:00:00,170.04,11,2023,312
"7477",2023-11-08 12:00:00,200,12,2023,312
"7478",2023-11-08 13:00:00,200.05,13,2023,312
"7479",2023-11-08 14:00:00,250.01,14,2023,312
"7480",2023-11-08 15:00:00,127.07,15,2023,312
"7481",2023-11-08 16:00:00,143.48,16,2023,312
"7482",2023-11-08 17:00:00,128.9,17,2023,312
"7483",2023-11-08 18:00:00,127.89,18,2023,312
"7484",2023-11-08 19:00:00,121.13,19,2023,312
"7485",2023-11-08 20:00:00,92.5,20,2023,312
"7486",2023-11-08 21:00:00,83.07,21,2023,312
"7487",2023-11-08 22:00:00,67.07,22,2023,312
"7488",2023-11-08 23:00:00,66.01,23,2023,312
"7489",2023-11-09,62.13,0,2023,313
"7490",2023-11-09 01:00:00,40.01,1,2023,313
"7491",2023-11-09 02:00:00,72.68,2,2023,313
"7492",2023-11-09 03:00:00,74.64,3,2023,313
"7493",2023-11-09 04:00:00,83.66,4,2023,313
"7494",2023-11-09 05:00:00,109.61,5,2023,313
"7495",2023-11-09 06:00:00,120.06,6,2023,313
"7496",2023-11-09 07:00:00,121.67,7,2023,313
"7497",2023-11-09 08:00:00,109.65,8,2023,313
"7498",2023-11-09 09:00:00,100.08,9,2023,313
"7499",2023-11-09 10:00:00,97.34,10,2023,313
"7500",2023-11-09 11:00:00,109.81,11,2023,313
"7501",2023-11-09 12:00:00,128.42,12,2023,313
"7502",2023-11-09 13:00:00,100.61,13,2023,313
"7503",2023-11-09 14:00:00,116.54,14,2023,313
"7504",2023-11-09 15:00:00,120.17,15,2023,313
"7505",2023-11-09 16:00:00,126.26,16,2023,313
"7506",2023-11-09 17:00:00,127.27,17,2023,313
"7507",2023-11-09 18:00:00,111.36,18,2023,313
"7508",2023-11-09 19:00:00,96.01,19,2023,313
"7509",2023-11-09 20:00:00,83.71,20,2023,313
"7510",2023-11-09 21:00:00,84.04,21,2023,313
"7511",2023-11-09 22:00:00,40.02,22,2023,313
"7512",2023-11-09 23:00:00,27.78,23,2023,313
"7513",2023-11-10,59.68,0,2023,314
"7514",2023-11-10 01:00:00,53.74,1,2023,314
"7515",2023-11-10 02:00:00,40,2,2023,314
"7516",2023-11-10 03:00:00,22.48,3,2023,314
"7517",2023-11-10 04:00:00,24.97,4,2023,314
"7518",2023-11-10 05:00:00,88.55,5,2023,314
"7519",2023-11-10 06:00:00,107.26,6,2023,314
"7520",2023-11-10 07:00:00,113,7,2023,314
"7521",2023-11-10 08:00:00,104.99,8,2023,314
"7522",2023-11-10 09:00:00,94.59,9,2023,314
"7523",2023-11-10 10:00:00,91.64,10,2023,314
"7524",2023-11-10 11:00:00,97.49,11,2023,314
"7525",2023-11-10 12:00:00,114.93,12,2023,314
"7526",2023-11-10 13:00:00,128.38,13,2023,314
"7527",2023-11-10 14:00:00,122.84,14,2023,314
"7528",2023-11-10 15:00:00,128.35,15,2023,314
"7529",2023-11-10 16:00:00,135.71,16,2023,314
"7530",2023-11-10 17:00:00,135.1,17,2023,314
"7531",2023-11-10 18:00:00,123.58,18,2023,314
"7532",2023-11-10 19:00:00,112.93,19,2023,314
"7533",2023-11-10 20:00:00,105.1,20,2023,314
"7534",2023-11-10 21:00:00,103.97,21,2023,314
"7535",2023-11-10 22:00:00,40.09,22,2023,314
"7536",2023-11-10 23:00:00,57.83,23,2023,314
"7537",2023-11-11,85.89,0,2023,315
"7538",2023-11-11 01:00:00,85.88,1,2023,315
"7539",2023-11-11 02:00:00,19.75,2,2023,315
"7540",2023-11-11 03:00:00,20.2,3,2023,315
"7541",2023-11-11 04:00:00,85.44,4,2023,315
"7542",2023-11-11 05:00:00,86.3,5,2023,315
"7543",2023-11-11 06:00:00,88,6,2023,315
"7544",2023-11-11 07:00:00,92,7,2023,315
"7545",2023-11-11 08:00:00,94.89,8,2023,315
"7546",2023-11-11 09:00:00,91.28,9,2023,315
"7547",2023-11-11 10:00:00,90.22,10,2023,315
"7548",2023-11-11 11:00:00,87.94,11,2023,315
"7549",2023-11-11 12:00:00,87.8,12,2023,315
"7550",2023-11-11 13:00:00,91.5,13,2023,315
"7551",2023-11-11 14:00:00,102.87,14,2023,315
"7552",2023-11-11 15:00:00,115.27,15,2023,315
"7553",2023-11-11 16:00:00,127.98,16,2023,315
"7554",2023-11-11 17:00:00,135.76,17,2023,315
"7555",2023-11-11 18:00:00,124.47,18,2023,315
"7556",2023-11-11 19:00:00,113.51,19,2023,315
"7557",2023-11-11 20:00:00,102.58,20,2023,315
"7558",2023-11-11 21:00:00,92.38,21,2023,315
"7559",2023-11-11 22:00:00,63.03,22,2023,315
"7560",2023-11-11 23:00:00,88.16,23,2023,315
"7561",2023-11-12,85.36,0,2023,316
"7562",2023-11-12 01:00:00,84.26,1,2023,316
"7563",2023-11-12 02:00:00,82.77,2,2023,316
"7564",2023-11-12 03:00:00,82.17,3,2023,316
"7565",2023-11-12 04:00:00,86.02,4,2023,316
"7566",2023-11-12 05:00:00,85.55,5,2023,316
"7567",2023-11-12 06:00:00,85.89,6,2023,316
"7568",2023-11-12 07:00:00,87.26,7,2023,316
"7569",2023-11-12 08:00:00,89.75,8,2023,316
"7570",2023-11-12 09:00:00,88.58,9,2023,316
"7571",2023-11-12 10:00:00,86.48,10,2023,316
"7572",2023-11-12 11:00:00,88.09,11,2023,316
"7573",2023-11-12 12:00:00,88.22,12,2023,316
"7574",2023-11-12 13:00:00,92.59,13,2023,316
"7575",2023-11-12 14:00:00,108.69,14,2023,316
"7576",2023-11-12 15:00:00,122.59,15,2023,316
"7577",2023-11-12 16:00:00,134.91,16,2023,316
"7578",2023-11-12 17:00:00,130.89,17,2023,316
"7579",2023-11-12 18:00:00,124.07,18,2023,316
"7580",2023-11-12 19:00:00,109.98,19,2023,316
"7581",2023-11-12 20:00:00,107.33,20,2023,316
"7582",2023-11-12 21:00:00,76.66,21,2023,316
"7583",2023-11-12 22:00:00,33.1,22,2023,316
"7584",2023-11-12 23:00:00,85.03,23,2023,316
"7585",2023-11-13,63.08,0,2023,317
"7586",2023-11-13 01:00:00,35.01,1,2023,317
"7587",2023-11-13 02:00:00,49.4,2,2023,317
"7588",2023-11-13 03:00:00,88.04,3,2023,317
"7589",2023-11-13 04:00:00,65.07,4,2023,317
"7590",2023-11-13 05:00:00,123.29,5,2023,317
"7591",2023-11-13 06:00:00,139.85,6,2023,317
"7592",2023-11-13 07:00:00,149.87,7,2023,317
"7593",2023-11-13 08:00:00,131.54,8,2023,317
"7594",2023-11-13 09:00:00,121.14,9,2023,317
"7595",2023-11-13 10:00:00,121.61,10,2023,317
"7596",2023-11-13 11:00:00,119.52,11,2023,317
"7597",2023-11-13 12:00:00,116.77,12,2023,317
"7598",2023-11-13 13:00:00,136.62,13,2023,317
"7599",2023-11-13 14:00:00,138.41,14,2023,317
"7600",2023-11-13 15:00:00,153.37,15,2023,317
"7601",2023-11-13 16:00:00,147.69,16,2023,317
"7602",2023-11-13 17:00:00,143.25,17,2023,317
"7603",2023-11-13 18:00:00,135.79,18,2023,317
"7604",2023-11-13 19:00:00,121.16,19,2023,317
"7605",2023-11-13 20:00:00,87.36,20,2023,317
"7606",2023-11-13 21:00:00,58.17,21,2023,317
"7607",2023-11-13 22:00:00,30.01,22,2023,317
"7608",2023-11-13 23:00:00,36.81,23,2023,317
"7609",2023-11-14,38.09,0,2023,318
"7610",2023-11-14 01:00:00,37.69,1,2023,318
"7611",2023-11-14 02:00:00,36.37,2,2023,318
"7612",2023-11-14 03:00:00,44.62,3,2023,318
"7613",2023-11-14 04:00:00,80.01,4,2023,318
"7614",2023-11-14 05:00:00,135,5,2023,318
"7615",2023-11-14 06:00:00,124.08,6,2023,318
"7616",2023-11-14 07:00:00,124.05,7,2023,318
"7617",2023-11-14 08:00:00,124.04,8,2023,318
"7618",2023-11-14 09:00:00,135.03,9,2023,318
"7619",2023-11-14 10:00:00,150.07,10,2023,318
"7620",2023-11-14 11:00:00,150.06,11,2023,318
"7621",2023-11-14 12:00:00,93.19,12,2023,318
"7622",2023-11-14 13:00:00,115.51,13,2023,318
"7623",2023-11-14 14:00:00,124.06,14,2023,318
"7624",2023-11-14 15:00:00,135.02,15,2023,318
"7625",2023-11-14 16:00:00,124.03,16,2023,318
"7626",2023-11-14 17:00:00,124.02,17,2023,318
"7627",2023-11-14 18:00:00,116.51,18,2023,318
"7628",2023-11-14 19:00:00,99.15,19,2023,318
"7629",2023-11-14 20:00:00,88.14,20,2023,318
"7630",2023-11-14 21:00:00,89.25,21,2023,318
"7631",2023-11-14 22:00:00,62.01,22,2023,318
"7632",2023-11-14 23:00:00,81.1,23,2023,318
"7633",2023-11-15,76.42,0,2023,319
"7634",2023-11-15 01:00:00,72.9,1,2023,319
"7635",2023-11-15 02:00:00,70.69,2,2023,319
"7636",2023-11-15 03:00:00,74.45,3,2023,319
"7637",2023-11-15 04:00:00,80.68,4,2023,319
"7638",2023-11-15 05:00:00,125.46,5,2023,319
"7639",2023-11-15 06:00:00,122.19,6,2023,319
"7640",2023-11-15 07:00:00,128.59,7,2023,319
"7641",2023-11-15 08:00:00,121.29,8,2023,319
"7642",2023-11-15 09:00:00,112.78,9,2023,319
"7643",2023-11-15 10:00:00,108.75,10,2023,319
"7644",2023-11-15 11:00:00,100.1,11,2023,319
"7645",2023-11-15 12:00:00,135,12,2023,319
"7646",2023-11-15 13:00:00,106.27,13,2023,319
"7647",2023-11-15 14:00:00,121.21,14,2023,319
"7648",2023-11-15 15:00:00,122.96,15,2023,319
"7649",2023-11-15 16:00:00,127.84,16,2023,319
"7650",2023-11-15 17:00:00,129.9,17,2023,319
"7651",2023-11-15 18:00:00,121.08,18,2023,319
"7652",2023-11-15 19:00:00,109.9,19,2023,319
"7653",2023-11-15 20:00:00,97.5,20,2023,319
"7654",2023-11-15 21:00:00,91.66,21,2023,319
"7655",2023-11-15 22:00:00,84.21,22,2023,319
"7656",2023-11-15 23:00:00,85.47,23,2023,319
"7657",2023-11-16,83.26,0,2023,320
"7658",2023-11-16 01:00:00,75.45,1,2023,320
"7659",2023-11-16 02:00:00,74.68,2,2023,320
"7660",2023-11-16 03:00:00,81.1,3,2023,320
"7661",2023-11-16 04:00:00,92.27,4,2023,320
"7662",2023-11-16 05:00:00,160.1,5,2023,320
"7663",2023-11-16 06:00:00,165,6,2023,320
"7664",2023-11-16 07:00:00,165,7,2023,320
"7665",2023-11-16 08:00:00,164.99,8,2023,320
"7666",2023-11-16 09:00:00,164.99,9,2023,320
"7667",2023-11-16 10:00:00,160.09,10,2023,320
"7668",2023-11-16 11:00:00,156.86,11,2023,320
"7669",2023-11-16 12:00:00,131.64,12,2023,320
"7670",2023-11-16 13:00:00,164.99,13,2023,320
"7671",2023-11-16 14:00:00,164.99,14,2023,320
"7672",2023-11-16 15:00:00,194.54,15,2023,320
"7673",2023-11-16 16:00:00,182.39,16,2023,320
"7674",2023-11-16 17:00:00,143.93,17,2023,320
"7675",2023-11-16 18:00:00,126.14,18,2023,320
"7676",2023-11-16 19:00:00,121.17,19,2023,320
"7677",2023-11-16 20:00:00,115,20,2023,320
"7678",2023-11-16 21:00:00,106.67,21,2023,320
"7679",2023-11-16 22:00:00,84.42,22,2023,320
"7680",2023-11-16 23:00:00,97.1,23,2023,320
"7681",2023-11-17,92.78,0,2023,321
"7682",2023-11-17 01:00:00,87.92,1,2023,321
"7683",2023-11-17 02:00:00,89.26,2,2023,321
"7684",2023-11-17 03:00:00,95.7,3,2023,321
"7685",2023-11-17 04:00:00,103.2,4,2023,321
"7686",2023-11-17 05:00:00,121.16,5,2023,321
"7687",2023-11-17 06:00:00,131.03,6,2023,321
"7688",2023-11-17 07:00:00,141.92,7,2023,321
"7689",2023-11-17 08:00:00,134.75,8,2023,321
"7690",2023-11-17 09:00:00,128.08,9,2023,321
"7691",2023-11-17 10:00:00,125.35,10,2023,321
