"hour","day","solar","wind","load","cable","price","holiday","mon","tue","wed","thu","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
14,352,0,75,1317,1,85.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,352,0,72,1299,1,85.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,352,0,71,1286,1,85.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,352,0,73,1264,1,85.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,352,0,83,1220,1,85.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,352,0,101,1174,1,85.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,352,0,123,1116,1,76.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,352,0,141,1046,1,12.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,352,0,171,1031,1,10.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,352,0,183,888,1,10.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,353,0,188,883,1,5.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,353,0,204,884,1,2.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,353,0,226,889,1,1.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,353,0,243,920,1,4.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,353,0,255,1018,1,8.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,353,0,268,1087,1,14.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,353,0,279,1173,1,23.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,353,1,287,1210,1,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,353,3,288,1232,1,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,353,8,288,1228,1,40.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,353,9,286,1225,1,31.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,353,9,282,1236,1,26.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,353,6,276,1230,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,353,3,271,1229,1,67.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,353,1,268,1233,1,76.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,353,0,261,1210,1,76.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,353,0,256,1178,1,76.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,353,0,254,1153,1,70.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,353,0,252,1130,1,70.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,353,0,250,1081,1,15.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,353,0,248,1020,1,13.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,353,0,245,974,1,12.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,353,0,253,939,1,11.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,353,0,225,920,1,11.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,354,0,231,923,1,10.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,354,0,236,910,1,10.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,354,0,237,913,1,10.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,354,0,232,948,1,13.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,354,0,222,1027,1,73.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,354,0,202,1126,1,82.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,354,0,183,1211,1,84.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,354,1,158,1222,1,90.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,354,5,142,1233,1,86.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,354,13,128,1226,1,83.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,354,13,116,1226,1,82.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,354,8,99,1228,1,83.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,354,3,83,1226,1,83.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,354,1,76,1214,1,82.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,354,0,66,1221,1,82.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,354,0,62,1203,1,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,354,0,56,1182,1,82.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,354,0,46,1175,1,79.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,354,0,41,1141,1,80.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,354,0,42,1103,1,74.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,354,0,39,1033,1,63.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,354,0,34,985,1,61.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,354,0,32,934,1,54.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,354,0,38,913,1,45.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,355,0,43,903,1,46.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,355,0,40,905,1,37.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,355,0,34,909,1,34.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,355,0,31,927,1,38.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,355,0,27,994,1,55.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,355,0,29,1075,1,80.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,355,0,36,1168,1,84.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,355,2,36,1183,1,84.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,355,8,47,1203,1,84.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,355,15,72,1194,1,84.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,355,18,83,1182,1,84.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,355,15,92,1197,1,84.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,355,8,95,1182,1,80.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,355,2,90,1208,1,80.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,355,0,98,1221,1,80.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,355,0,99,1210,1,80.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,355,0,111,1185,1,50.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,355,0,124,1155,1,48.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,355,0,144,1117,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,355,0,156,1055,1,40.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,355,0,179,998,1,33.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,355,0,200,931,1,28.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,355,0,216,883,1,18.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,355,0,239,882,1,15.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,356,0,246,861,1,10.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,356,0,241,872,1,4.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,356,0,229,889,1,4.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,356,0,211,923,1,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,356,0,190,991,1,13.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,356,0,164,1078,1,25.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,356,0,144,1172,1,45.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,356,0,127,1190,1,55.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,356,3,115,1202,1,48.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,356,6,102,1199,1,45.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,356,8,89,1184,1,45.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,356,6,81,1191,1,46.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,356,3,77,1174,1,54.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,356,0,74,1184,1,52.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,356,0,76,1202,1,57.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,356,0,77,1185,1,57.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,356,0,76,1167,1,57.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,356,0,75,1145,1,52.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,356,0,73,1107,1,54.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,356,0,73,1079,1,52.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,356,0,70,1022,1,27.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,356,0,66,959,1,22.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,356,0,65,931,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,356,0,78,955,1,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,357,0,73,937,1,4.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,357,0,65,920,1,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,357,0,60,916,1,1.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,357,0,55,930,1,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,357,0,47,955,1,7.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,357,0,39,986,1,13.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,357,0,35,1038,1,20.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,357,0,31,1076,1,22.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,357,2,31,1099,1,42.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,357,4,26,1106,1,42.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,357,5,22,1100,1,46.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,357,3,20,1122,1,47.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,357,2,20,1114,1,49.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,357,1,19,1134,1,51.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,357,0,18,1155,1,53.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,357,0,16,1155,1,58.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16,357,0,15,1147,1,66.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,357,0,14,1132,1,66.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,357,0,15,1110,1,61.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,357,0,16,1068,1,52.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,357,0,17,1021,1,42.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,357,0,18,995,1,35.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,357,0,19,962,1,36.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,357,0,46,936,1,29.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,358,0,54,906,1,29.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,358,0,64,896,1,29.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,358,0,71,890,1,28.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,358,0,77,923,1,28.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,358,0,85,956,1,30.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,358,0,94,991,1,31.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,358,0,92,1035,1,42.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,358,2,85,1079,1,51.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,358,1,80,1081,1,53.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,358,3,76,1085,1,59.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,358,5,76,1095,1,53.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,358,4,73,1078,1,52.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,358,3,64,1077,1,50.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,358,1,56,1099,1,49.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,358,0,49,1139,1,66.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,358,0,43,1145,1,48.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,358,0,40,1138,1,39.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,358,0,37,1131,1,35.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,358,0,38,1103,1,32.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,358,0,44,1087,1,29.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,358,0,54,1032,1,29.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,358,0,67,984,1,28.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,358,0,73,957,1,23.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,358,73,62,917,1,33.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,359,73,72,901,1,33.71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,359,73,76,889,1,31.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,359,73,82,888,1,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,359,62,82,913,1,26.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,359,73,78,1007,1,22.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,359,73,75,1113,1,20.71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,359,60,70,1174,1,27.86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,359,1,65,1191,1,30.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,359,1,59,1201,1,31.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,359,2,54,1195,1,32.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,359,2,49,1184,1,33.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,359,2,45,1176,1,32.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,359,2,44,1151,1,32.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,359,49,44,1156,1,32.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,359,73,40,1177,1,33.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,359,72,37,1162,1,34.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,359,48,34,1141,1,38.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,359,72,31,1123,1,38.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,359,72,28,1081,1,35.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,359,71,29,1054,1,33.46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,359,61,27,1004,1,34.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,359,59,27,952,1,34.71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,359,60,28,908,1,33.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,359,0,31,934,1,30.63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,360,0,25,917,1,28.07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,360,0,19,913,1,27.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,360,0,16,913,1,28.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,360,0,15,912,1,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,360,0,16,951,1,33.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,360,0,18,984,1,33.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,360,0,22,1026,1,36.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,360,0,22,1003,1,39.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,360,2,23,1039,1,49.56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,360,13,23,1043,1,50.19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,360,15,20,1034,1,49.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,360,11,17,1036,1,49.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,360,1,16,1042,1,45.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,360,0,15,1112,1,44.09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,360,0,16,1180,1,42.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,360,0,16,1186,1,47.46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,360,0,16,1140,1,52.88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,360,0,22,1130,1,52.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,360,0,30,1102,1,49.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,360,0,34,1065,1,42.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,360,0,37,1015,1,40.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,360,0,39,975,1,37.91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,360,0,44,941,1,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,360,0,46,861,1,35.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,361,0,56,853,1,31.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,361,0,59,847,1,30.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,361,0,59,847,1,30.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,361,0,64,854,1,32.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,361,0,72,883,1,39.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,361,0,82,921,1,65.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,361,0,98,978,1,69.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,361,0,112,1019,1,77.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,361,1,125,1041,1,77.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,361,7,136,1052,1,73.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,361,8,149,1047,1,72.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,361,6,160,1049,1,72.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,361,1,167,1063,1,70.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,361,0,169,1071,1,73.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,361,0,170,1122,1,79.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,361,0,168,1115,1,84.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,361,0,158,1101,1,83.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,361,0,139,1084,1,80.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,361,0,120,1057,1,74.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,361,0,106,1020,1,54.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,361,0,100,964,1,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,361,0,89,937,1,33.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,361,0,80,891,1,31.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,361,0,68,844,1,30.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,362,0,64,832,1,29.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,362,0,55,825,1,27.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,362,0,49,831,1,25.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,362,0,44,851,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,362,0,42,934,1,42.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,362,0,41,994,1,57.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,362,0,48,1082,1,84.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,362,0,55,1107,1,60.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,362,4,65,1126,1,45.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,362,5,76,1127,1,42.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,362,5,80,1115,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,362,4,81,1123,1,40.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,362,1,87,1119,1,42.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,362,0,96,1145,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,362,0,117,1155,1,70.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,362,0,124,1146,1,69.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,362,0,129,1113,1,68.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,362,0,133,1090,1,62.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,362,0,135,1061,1,53.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,362,0,137,1024,1,36.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
