MTU (UTC),DateTime,Generation - Solar [MW] Day Ahead/ BZN|EE,Generation - Solar [MW] Intraday / BZN|EE,Generation - Solar [MW] Current / BZN|EE,Generation - Wind Offshore [MW] Day Ahead/ BZN|EE,Generation - Wind Offshore [MW] Intraday / BZN|EE,Generation - Wind Offshore [MW] Current / BZN|EE,Generation - Wind Onshore [MW] Day Ahead/ BZN|EE,Generation - Wind Onshore [MW] Intraday / BZN|EE,Generation - Wind Onshore [MW] Current / BZN|EE
24.02.2024 22:00 - 24.02.2024 23:00,24.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,224,n/e,n/e
24.02.2024 23:00 - 25.02.2024 00:00,24.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,240,n/e,n/e
25.02.2024 00:00 - 25.02.2024 01:00,25.02.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,202,n/e,n/e
25.02.2024 01:00 - 25.02.2024 02:00,25.02.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,177,n/e,n/e
25.02.2024 02:00 - 25.02.2024 03:00,25.02.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,163,n/e,n/e
25.02.2024 03:00 - 25.02.2024 04:00,25.02.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,150,n/e,n/e
25.02.2024 04:00 - 25.02.2024 05:00,25.02.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,134,n/e,n/e
25.02.2024 05:00 - 25.02.2024 06:00,25.02.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,120,n/e,n/e
25.02.2024 06:00 - 25.02.2024 07:00,25.02.2024 06:00,9,n/e,n/e,n/e,n/e,n/e,110,n/e,n/e
25.02.2024 07:00 - 25.02.2024 08:00,25.02.2024 07:00,33,n/e,n/e,n/e,n/e,n/e,112,n/e,n/e
25.02.2024 08:00 - 25.02.2024 09:00,25.02.2024 08:00,76,n/e,n/e,n/e,n/e,n/e,114,n/e,n/e
25.02.2024 09:00 - 25.02.2024 10:00,25.02.2024 09:00,117,n/e,n/e,n/e,n/e,n/e,118,n/e,n/e
25.02.2024 10:00 - 25.02.2024 11:00,25.02.2024 10:00,134,n/e,n/e,n/e,n/e,n/e,111,n/e,n/e
25.02.2024 11:00 - 25.02.2024 12:00,25.02.2024 11:00,130,n/e,n/e,n/e,n/e,n/e,106,n/e,n/e
25.02.2024 12:00 - 25.02.2024 13:00,25.02.2024 12:00,99,n/e,n/e,n/e,n/e,n/e,101,n/e,n/e
25.02.2024 13:00 - 25.02.2024 14:00,25.02.2024 13:00,61,n/e,n/e,n/e,n/e,n/e,94,n/e,n/e
25.02.2024 14:00 - 25.02.2024 15:00,25.02.2024 14:00,26,n/e,n/e,n/e,n/e,n/e,88,n/e,n/e
25.02.2024 15:00 - 25.02.2024 16:00,25.02.2024 15:00,6,n/e,n/e,n/e,n/e,n/e,77,n/e,n/e
25.02.2024 16:00 - 25.02.2024 17:00,25.02.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,73,n/e,n/e
25.02.2024 17:00 - 25.02.2024 18:00,25.02.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
25.02.2024 18:00 - 25.02.2024 19:00,25.02.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,69,n/e,n/e
25.02.2024 19:00 - 25.02.2024 20:00,25.02.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,70,n/e,n/e
25.02.2024 20:00 - 25.02.2024 21:00,25.02.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
25.02.2024 21:00 - 25.02.2024 22:00,25.02.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,56,n/e,n/e
25.02.2024 22:00 - 25.02.2024 23:00,25.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
25.02.2024 23:00 - 26.02.2024 00:00,25.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,32,n/e,n/e
26.02.2024 00:00 - 26.02.2024 01:00,26.02.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
26.02.2024 01:00 - 26.02.2024 02:00,26.02.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
26.02.2024 02:00 - 26.02.2024 03:00,26.02.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
26.02.2024 03:00 - 26.02.2024 04:00,26.02.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
26.02.2024 04:00 - 26.02.2024 05:00,26.02.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
26.02.2024 05:00 - 26.02.2024 06:00,26.02.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
26.02.2024 06:00 - 26.02.2024 07:00,26.02.2024 06:00,1,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
26.02.2024 07:00 - 26.02.2024 08:00,26.02.2024 07:00,9,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
26.02.2024 08:00 - 26.02.2024 09:00,26.02.2024 08:00,14,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
26.02.2024 09:00 - 26.02.2024 10:00,26.02.2024 09:00,20,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
26.02.2024 10:00 - 26.02.2024 11:00,26.02.2024 10:00,26,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
26.02.2024 11:00 - 26.02.2024 12:00,26.02.2024 11:00,28,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
26.02.2024 12:00 - 26.02.2024 13:00,26.02.2024 12:00,25,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
26.02.2024 13:00 - 26.02.2024 14:00,26.02.2024 13:00,18,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
26.02.2024 14:00 - 26.02.2024 15:00,26.02.2024 14:00,10,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
26.02.2024 15:00 - 26.02.2024 16:00,26.02.2024 15:00,4,n/e,n/e,n/e,n/e,n/e,12,n/e,n/e
26.02.2024 16:00 - 26.02.2024 17:00,26.02.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
26.02.2024 17:00 - 26.02.2024 18:00,26.02.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
26.02.2024 18:00 - 26.02.2024 19:00,26.02.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
26.02.2024 19:00 - 26.02.2024 20:00,26.02.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
26.02.2024 20:00 - 26.02.2024 21:00,26.02.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
26.02.2024 21:00 - 26.02.2024 22:00,26.02.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
26.02.2024 22:00 - 26.02.2024 23:00,26.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
26.02.2024 23:00 - 27.02.2024 00:00,26.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
27.02.2024 00:00 - 27.02.2024 01:00,27.02.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
27.02.2024 01:00 - 27.02.2024 02:00,27.02.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
27.02.2024 02:00 - 27.02.2024 03:00,27.02.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
27.02.2024 03:00 - 27.02.2024 04:00,27.02.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
27.02.2024 04:00 - 27.02.2024 05:00,27.02.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
27.02.2024 05:00 - 27.02.2024 06:00,27.02.2024 05:00,0,n/e,n/e,n/e,n/e,n/e,2,n/e,n/e
27.02.2024 06:00 - 27.02.2024 07:00,27.02.2024 06:00,2,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
27.02.2024 07:00 - 27.02.2024 08:00,27.02.2024 07:00,8,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
27.02.2024 08:00 - 27.02.2024 09:00,27.02.2024 08:00,15,n/e,n/e,n/e,n/e,n/e,2,n/e,n/e
27.02.2024 09:00 - 27.02.2024 10:00,27.02.2024 09:00,21,n/e,n/e,n/e,n/e,n/e,2,n/e,n/e
27.02.2024 10:00 - 27.02.2024 11:00,27.02.2024 10:00,27,n/e,n/e,n/e,n/e,n/e,2,n/e,n/e
27.02.2024 11:00 - 27.02.2024 12:00,27.02.2024 11:00,29,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
27.02.2024 12:00 - 27.02.2024 13:00,27.02.2024 12:00,25,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
27.02.2024 13:00 - 27.02.2024 14:00,27.02.2024 13:00,18,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
27.02.2024 14:00 - 27.02.2024 15:00,27.02.2024 14:00,9,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
27.02.2024 15:00 - 27.02.2024 16:00,27.02.2024 15:00,3,n/e,n/e,n/e,n/e,n/e,7,n/e,n/e
27.02.2024 16:00 - 27.02.2024 17:00,27.02.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,9,n/e,n/e
27.02.2024 17:00 - 27.02.2024 18:00,27.02.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 18:00 - 27.02.2024 19:00,27.02.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 19:00 - 27.02.2024 20:00,27.02.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 20:00 - 27.02.2024 21:00,27.02.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 21:00 - 27.02.2024 22:00,27.02.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 22:00 - 27.02.2024 23:00,27.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
27.02.2024 23:00 - 28.02.2024 00:00,27.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 00:00 - 28.02.2024 01:00,28.02.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 01:00 - 28.02.2024 02:00,28.02.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 02:00 - 28.02.2024 03:00,28.02.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 03:00 - 28.02.2024 04:00,28.02.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 04:00 - 28.02.2024 05:00,28.02.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 05:00 - 28.02.2024 06:00,28.02.2024 05:00,1,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 06:00 - 28.02.2024 07:00,28.02.2024 06:00,6,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 07:00 - 28.02.2024 08:00,28.02.2024 07:00,21,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 08:00 - 28.02.2024 09:00,28.02.2024 08:00,37,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 09:00 - 28.02.2024 10:00,28.02.2024 09:00,48,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 10:00 - 28.02.2024 11:00,28.02.2024 10:00,57,n/e,n/e,n/e,n/e,n/e,1,n/e,n/e
28.02.2024 11:00 - 28.02.2024 12:00,28.02.2024 11:00,56,n/e,n/e,n/e,n/e,n/e,6,n/e,n/e
28.02.2024 12:00 - 28.02.2024 13:00,28.02.2024 12:00,49,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
28.02.2024 13:00 - 28.02.2024 14:00,28.02.2024 13:00,34,n/e,n/e,n/e,n/e,n/e,2,n/e,n/e
28.02.2024 14:00 - 28.02.2024 15:00,28.02.2024 14:00,17,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
28.02.2024 15:00 - 28.02.2024 16:00,28.02.2024 15:00,5,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
28.02.2024 16:00 - 28.02.2024 17:00,28.02.2024 16:00,1,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
28.02.2024 17:00 - 28.02.2024 18:00,28.02.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,8,n/e,n/e
28.02.2024 18:00 - 28.02.2024 19:00,28.02.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
28.02.2024 19:00 - 28.02.2024 20:00,28.02.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
28.02.2024 20:00 - 28.02.2024 21:00,28.02.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
28.02.2024 21:00 - 28.02.2024 22:00,28.02.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
28.02.2024 22:00 - 28.02.2024 23:00,28.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
28.02.2024 23:00 - 29.02.2024 00:00,28.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
29.02.2024 00:00 - 29.02.2024 01:00,29.02.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
29.02.2024 01:00 - 29.02.2024 02:00,29.02.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
29.02.2024 02:00 - 29.02.2024 03:00,29.02.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
29.02.2024 03:00 - 29.02.2024 04:00,29.02.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
29.02.2024 04:00 - 29.02.2024 05:00,29.02.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
29.02.2024 05:00 - 29.02.2024 06:00,29.02.2024 05:00,2,n/e,n/e,n/e,n/e,n/e,36,n/e,n/e
29.02.2024 06:00 - 29.02.2024 07:00,29.02.2024 06:00,13,n/e,n/e,n/e,n/e,n/e,42,n/e,n/e
29.02.2024 07:00 - 29.02.2024 08:00,29.02.2024 07:00,36,n/e,n/e,n/e,n/e,n/e,36,n/e,n/e
29.02.2024 08:00 - 29.02.2024 09:00,29.02.2024 08:00,60,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
29.02.2024 09:00 - 29.02.2024 10:00,29.02.2024 09:00,78,n/e,n/e,n/e,n/e,n/e,53,n/e,n/e
29.02.2024 10:00 - 29.02.2024 11:00,29.02.2024 10:00,87,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
29.02.2024 11:00 - 29.02.2024 12:00,29.02.2024 11:00,80,n/e,n/e,n/e,n/e,n/e,62,n/e,n/e
29.02.2024 12:00 - 29.02.2024 13:00,29.02.2024 12:00,64,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
29.02.2024 13:00 - 29.02.2024 14:00,29.02.2024 13:00,43,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
29.02.2024 14:00 - 29.02.2024 15:00,29.02.2024 14:00,21,n/e,n/e,n/e,n/e,n/e,58,n/e,n/e
29.02.2024 15:00 - 29.02.2024 16:00,29.02.2024 15:00,6,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
29.02.2024 16:00 - 29.02.2024 17:00,29.02.2024 16:00,0,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
29.02.2024 17:00 - 29.02.2024 18:00,29.02.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,73,n/e,n/e
29.02.2024 18:00 - 29.02.2024 19:00,29.02.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,76,n/e,n/e
29.02.2024 19:00 - 29.02.2024 20:00,29.02.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,89,n/e,n/e
29.02.2024 20:00 - 29.02.2024 21:00,29.02.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,96,n/e,n/e
29.02.2024 21:00 - 29.02.2024 22:00,29.02.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,93,n/e,n/e
29.02.2024 22:00 - 29.02.2024 23:00,29.02.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,92,n/e,n/e
29.02.2024 23:00 - 01.03.2024 00:00,29.02.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,88,n/e,n/e
01.03.2024 00:00 - 01.03.2024 01:00,01.03.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,84,n/e,n/e
01.03.2024 01:00 - 01.03.2024 02:00,01.03.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,81,n/e,n/e
01.03.2024 02:00 - 01.03.2024 03:00,01.03.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,71,n/e,n/e
01.03.2024 03:00 - 01.03.2024 04:00,01.03.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,69,n/e,n/e
01.03.2024 04:00 - 01.03.2024 05:00,01.03.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
01.03.2024 05:00 - 01.03.2024 06:00,01.03.2024 05:00,1,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
01.03.2024 06:00 - 01.03.2024 07:00,01.03.2024 06:00,16,n/e,n/e,n/e,n/e,n/e,70,n/e,n/e
01.03.2024 07:00 - 01.03.2024 08:00,01.03.2024 07:00,54,n/e,n/e,n/e,n/e,n/e,70,n/e,n/e
01.03.2024 08:00 - 01.03.2024 09:00,01.03.2024 08:00,116,n/e,n/e,n/e,n/e,n/e,70,n/e,n/e
01.03.2024 09:00 - 01.03.2024 10:00,01.03.2024 09:00,187,n/e,n/e,n/e,n/e,n/e,72,n/e,n/e
01.03.2024 10:00 - 01.03.2024 11:00,01.03.2024 10:00,222,n/e,n/e,n/e,n/e,n/e,66,n/e,n/e
01.03.2024 11:00 - 01.03.2024 12:00,01.03.2024 11:00,241,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
01.03.2024 12:00 - 01.03.2024 13:00,01.03.2024 12:00,218,n/e,n/e,n/e,n/e,n/e,63,n/e,n/e
01.03.2024 13:00 - 01.03.2024 14:00,01.03.2024 13:00,160,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
01.03.2024 14:00 - 01.03.2024 15:00,01.03.2024 14:00,71,n/e,n/e,n/e,n/e,n/e,80,n/e,n/e
01.03.2024 15:00 - 01.03.2024 16:00,01.03.2024 15:00,14,n/e,n/e,n/e,n/e,n/e,107,n/e,n/e
01.03.2024 16:00 - 01.03.2024 17:00,01.03.2024 16:00,3,n/e,n/e,n/e,n/e,n/e,123,n/e,n/e
01.03.2024 17:00 - 01.03.2024 18:00,01.03.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,126,n/e,n/e
01.03.2024 18:00 - 01.03.2024 19:00,01.03.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,128,n/e,n/e
01.03.2024 19:00 - 01.03.2024 20:00,01.03.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,126,n/e,n/e
01.03.2024 20:00 - 01.03.2024 21:00,01.03.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,121,n/e,n/e
01.03.2024 21:00 - 01.03.2024 22:00,01.03.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,118,n/e,n/e
01.03.2024 22:00 - 01.03.2024 23:00,01.03.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,115,n/e,n/e
01.03.2024 23:00 - 02.03.2024 00:00,01.03.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,117,n/e,n/e
02.03.2024 00:00 - 02.03.2024 01:00,02.03.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,116,n/e,n/e
02.03.2024 01:00 - 02.03.2024 02:00,02.03.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,104,n/e,n/e
02.03.2024 02:00 - 02.03.2024 03:00,02.03.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,97,n/e,n/e
02.03.2024 03:00 - 02.03.2024 04:00,02.03.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,93,n/e,n/e
02.03.2024 04:00 - 02.03.2024 05:00,02.03.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,95,n/e,n/e
02.03.2024 05:00 - 02.03.2024 06:00,02.03.2024 05:00,1,n/e,n/e,n/e,n/e,n/e,93,n/e,n/e
02.03.2024 06:00 - 02.03.2024 07:00,02.03.2024 06:00,24,n/e,n/e,n/e,n/e,n/e,82,n/e,n/e
02.03.2024 07:00 - 02.03.2024 08:00,02.03.2024 07:00,83,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
02.03.2024 08:00 - 02.03.2024 09:00,02.03.2024 08:00,156,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
02.03.2024 09:00 - 02.03.2024 10:00,02.03.2024 09:00,218,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
02.03.2024 10:00 - 02.03.2024 11:00,02.03.2024 10:00,264,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
02.03.2024 11:00 - 02.03.2024 12:00,02.03.2024 11:00,270,n/e,n/e,n/e,n/e,n/e,65,n/e,n/e
02.03.2024 12:00 - 02.03.2024 13:00,02.03.2024 12:00,244,n/e,n/e,n/e,n/e,n/e,69,n/e,n/e
02.03.2024 13:00 - 02.03.2024 14:00,02.03.2024 13:00,180,n/e,n/e,n/e,n/e,n/e,77,n/e,n/e
02.03.2024 14:00 - 02.03.2024 15:00,02.03.2024 14:00,94,n/e,n/e,n/e,n/e,n/e,87,n/e,n/e
02.03.2024 15:00 - 02.03.2024 16:00,02.03.2024 15:00,21,n/e,n/e,n/e,n/e,n/e,95,n/e,n/e
02.03.2024 16:00 - 02.03.2024 17:00,02.03.2024 16:00,3,n/e,n/e,n/e,n/e,n/e,106,n/e,n/e
02.03.2024 17:00 - 02.03.2024 18:00,02.03.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,112,n/e,n/e
02.03.2024 18:00 - 02.03.2024 19:00,02.03.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,112,n/e,n/e
02.03.2024 19:00 - 02.03.2024 20:00,02.03.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,107,n/e,n/e
02.03.2024 20:00 - 02.03.2024 21:00,02.03.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,101,n/e,n/e
02.03.2024 21:00 - 02.03.2024 22:00,02.03.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,94,n/e,n/e
02.03.2024 22:00 - 02.03.2024 23:00,02.03.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,93,n/e,n/e
02.03.2024 23:00 - 03.03.2024 00:00,02.03.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,80,n/e,n/e
03.03.2024 00:00 - 03.03.2024 01:00,03.03.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
03.03.2024 01:00 - 03.03.2024 02:00,03.03.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
03.03.2024 02:00 - 03.03.2024 03:00,03.03.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
03.03.2024 03:00 - 03.03.2024 04:00,03.03.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,62,n/e,n/e
03.03.2024 04:00 - 03.03.2024 05:00,03.03.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
03.03.2024 05:00 - 03.03.2024 06:00,03.03.2024 05:00,10,n/e,n/e,n/e,n/e,n/e,58,n/e,n/e
03.03.2024 06:00 - 03.03.2024 07:00,03.03.2024 06:00,55,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
03.03.2024 07:00 - 03.03.2024 08:00,03.03.2024 07:00,135,n/e,n/e,n/e,n/e,n/e,55,n/e,n/e
03.03.2024 08:00 - 03.03.2024 09:00,03.03.2024 08:00,208,n/e,n/e,n/e,n/e,n/e,47,n/e,n/e
03.03.2024 09:00 - 03.03.2024 10:00,03.03.2024 09:00,264,n/e,n/e,n/e,n/e,n/e,42,n/e,n/e
03.03.2024 10:00 - 03.03.2024 11:00,03.03.2024 10:00,282,n/e,n/e,n/e,n/e,n/e,33,n/e,n/e
03.03.2024 11:00 - 03.03.2024 12:00,03.03.2024 11:00,287,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
03.03.2024 12:00 - 03.03.2024 13:00,03.03.2024 12:00,255,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
03.03.2024 13:00 - 03.03.2024 14:00,03.03.2024 13:00,195,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
03.03.2024 14:00 - 03.03.2024 15:00,03.03.2024 14:00,105,n/e,n/e,n/e,n/e,n/e,33,n/e,n/e
03.03.2024 15:00 - 03.03.2024 16:00,03.03.2024 15:00,34,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
03.03.2024 16:00 - 03.03.2024 17:00,03.03.2024 16:00,5,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
03.03.2024 17:00 - 03.03.2024 18:00,03.03.2024 17:00,0,n/e,n/e,n/e,n/e,n/e,70,n/e,n/e
03.03.2024 18:00 - 03.03.2024 19:00,03.03.2024 18:00,0,n/e,n/e,n/e,n/e,n/e,78,n/e,n/e
03.03.2024 19:00 - 03.03.2024 20:00,03.03.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,75,n/e,n/e
03.03.2024 20:00 - 03.03.2024 21:00,03.03.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
03.03.2024 21:00 - 03.03.2024 22:00,03.03.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,63,n/e,n/e
03.03.2024 22:00 - 03.03.2024 23:00,03.03.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,54,n/e,n/e
03.03.2024 23:00 - 04.03.2024 00:00,03.03.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,49,n/e,n/e
04.03.2024 00:00 - 04.03.2024 01:00,04.03.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,35,n/e,n/e
04.03.2024 01:00 - 04.03.2024 02:00,04.03.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,26,n/e,n/e
04.03.2024 02:00 - 04.03.2024 03:00,04.03.2024 02:00,0,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
04.03.2024 03:00 - 04.03.2024 04:00,04.03.2024 03:00,0,n/e,n/e,n/e,n/e,n/e,25,n/e,n/e
04.03.2024 04:00 - 04.03.2024 05:00,04.03.2024 04:00,0,n/e,n/e,n/e,n/e,n/e,28,n/e,n/e
04.03.2024 05:00 - 04.03.2024 06:00,04.03.2024 05:00,13,n/e,n/e,n/e,n/e,n/e,30,n/e,n/e
04.03.2024 06:00 - 04.03.2024 07:00,04.03.2024 06:00,72,n/e,n/e,n/e,n/e,n/e,30,n/e,n/e
04.03.2024 07:00 - 04.03.2024 08:00,04.03.2024 07:00,168,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
04.03.2024 08:00 - 04.03.2024 09:00,04.03.2024 08:00,251,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
04.03.2024 09:00 - 04.03.2024 10:00,04.03.2024 09:00,304,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
04.03.2024 10:00 - 04.03.2024 11:00,04.03.2024 10:00,319,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
