"","DateTime","Solar","Wind","hour","day"
"8072",2023-12-03 07:00:00,7,3,7,337
"8073",2023-12-03 08:00:00,17,3,8,337
"8074",2023-12-03 09:00:00,25,3,9,337
"8075",2023-12-03 10:00:00,26,2,10,337
"8076",2023-12-03 11:00:00,20,2,11,337
"8077",2023-12-03 12:00:00,9,2,12,337
"8078",2023-12-03 13:00:00,2,2,13,337
"8079",2023-12-03 14:00:00,0,2,14,337
"8080",2023-12-03 15:00:00,0,2,15,337
"8081",2023-12-03 16:00:00,0,3,16,337
"8082",2023-12-03 17:00:00,0,3,17,337
"8083",2023-12-03 18:00:00,0,5,18,337
"8084",2023-12-03 19:00:00,0,6,19,337
"8085",2023-12-03 20:00:00,0,8,20,337
"8086",2023-12-03 21:00:00,0,9,21,337
"8087",2023-12-03 22:00:00,0,9,22,337
"8088",2023-12-03 23:00:00,0,8,23,337
"8089",2023-12-04,0,8,0,338
"8090",2023-12-04 01:00:00,0,8,1,338
"8091",2023-12-04 02:00:00,0,10,2,338
"8092",2023-12-04 03:00:00,0,10,3,338
"8093",2023-12-04 04:00:00,0,7,4,338
"8094",2023-12-04 05:00:00,0,7,5,338
"8095",2023-12-04 06:00:00,0,8,6,338
"8096",2023-12-04 07:00:00,1,8,7,338
"8097",2023-12-04 08:00:00,2,7,8,338
"8098",2023-12-04 09:00:00,3,8,9,338
"8099",2023-12-04 10:00:00,3,7,10,338
"8100",2023-12-04 11:00:00,2,7,11,338
"8101",2023-12-04 12:00:00,1,7,12,338
"8102",2023-12-04 13:00:00,0,7,13,338
"8103",2023-12-04 14:00:00,0,7,14,338
"8104",2023-12-04 15:00:00,0,6,15,338
"8105",2023-12-04 16:00:00,0,6,16,338
"8106",2023-12-04 17:00:00,0,5,17,338
"8107",2023-12-04 18:00:00,0,7,18,338
"8108",2023-12-04 19:00:00,0,6,19,338
"8109",2023-12-04 20:00:00,0,6,20,338
"8110",2023-12-04 21:00:00,0,6,21,338
"8111",2023-12-04 22:00:00,0,5,22,338
"8112",2023-12-04 23:00:00,0,7,23,338
"8113",2023-12-05,0,7,0,339
"8114",2023-12-05 01:00:00,0,8,1,339
"8115",2023-12-05 02:00:00,0,7,2,339
"8116",2023-12-05 03:00:00,0,5,3,339
"8117",2023-12-05 04:00:00,0,3,4,339
"8118",2023-12-05 05:00:00,0,7,5,339
"8119",2023-12-05 06:00:00,0,2,6,339
"8120",2023-12-05 07:00:00,1,3,7,339
"8121",2023-12-05 08:00:00,10,4,8,339
"8122",2023-12-05 09:00:00,15,5,9,339
"8123",2023-12-05 10:00:00,17,6,10,339
"8124",2023-12-05 11:00:00,12,7,11,339
"8125",2023-12-05 12:00:00,1,8,12,339
"8126",2023-12-05 13:00:00,0,13,13,339
"8127",2023-12-05 14:00:00,0,19,14,339
"8128",2023-12-05 15:00:00,0,26,15,339
"8129",2023-12-05 16:00:00,0,31,16,339
"8130",2023-12-05 17:00:00,0,36,17,339
"8131",2023-12-05 18:00:00,0,44,18,339
"8132",2023-12-05 19:00:00,0,53,19,339
"8133",2023-12-05 20:00:00,0,56,20,339
"8134",2023-12-05 21:00:00,0,57,21,339
"8135",2023-12-05 22:00:00,0,59,22,339
"8136",2023-12-05 23:00:00,0,55,23,339
"8137",2023-12-06,0,56,0,340
"8138",2023-12-06 01:00:00,0,55,1,340
"8139",2023-12-06 02:00:00,0,54,2,340
"8140",2023-12-06 03:00:00,0,53,3,340
"8141",2023-12-06 04:00:00,0,54,4,340
"8142",2023-12-06 05:00:00,0,57,5,340
"8143",2023-12-06 06:00:00,0,54,6,340
"8144",2023-12-06 07:00:00,1,52,7,340
"8145",2023-12-06 08:00:00,7,50,8,340
"8146",2023-12-06 09:00:00,14,47,9,340
"8147",2023-12-06 10:00:00,16,42,10,340
"8148",2023-12-06 11:00:00,10,38,11,340
"8149",2023-12-06 12:00:00,4,38,12,340
"8150",2023-12-06 13:00:00,0,39,13,340
"8151",2023-12-06 14:00:00,0,42,14,340
"8152",2023-12-06 15:00:00,0,47,15,340
"8153",2023-12-06 16:00:00,0,49,16,340
"8154",2023-12-06 17:00:00,0,52,17,340
"8155",2023-12-06 18:00:00,0,55,18,340
"8156",2023-12-06 19:00:00,0,58,19,340
"8157",2023-12-06 20:00:00,0,59,20,340
"8158",2023-12-06 21:00:00,0,59,21,340
"8159",2023-12-06 22:00:00,0,58,22,340
"8160",2023-12-06 23:00:00,0,53,23,340
"8161",2023-12-07,0,54,0,341
"8162",2023-12-07 01:00:00,0,56,1,341
"8163",2023-12-07 02:00:00,0,56,2,341
"8164",2023-12-07 03:00:00,0,55,3,341
"8165",2023-12-07 04:00:00,0,57,4,341
"8166",2023-12-07 05:00:00,0,60,5,341
"8167",2023-12-07 06:00:00,0,60,6,341
"8168",2023-12-07 07:00:00,3,61,7,341
"8169",2023-12-07 08:00:00,9,62,8,341
"8170",2023-12-07 09:00:00,14,60,9,341
"8171",2023-12-07 10:00:00,15,57,10,341
"8172",2023-12-07 11:00:00,11,56,11,341
"8173",2023-12-07 12:00:00,5,61,12,341
"8174",2023-12-07 13:00:00,1,70,13,341
"8175",2023-12-07 14:00:00,0,80,14,341
"8176",2023-12-07 15:00:00,0,89,15,341
"8177",2023-12-07 16:00:00,0,93,16,341
"8178",2023-12-07 17:00:00,0,96,17,341
"8179",2023-12-07 18:00:00,0,98,18,341
"8180",2023-12-07 19:00:00,0,106,19,341
"8181",2023-12-07 20:00:00,0,102,20,341
"8182",2023-12-07 21:00:00,0,102,21,341
"8183",2023-12-07 22:00:00,0,102,22,341
"8184",2023-12-07 23:00:00,0,111,23,341
"8185",2023-12-08,0,105,0,342
"8186",2023-12-08 01:00:00,0,99,1,342
"8187",2023-12-08 02:00:00,0,94,2,342
"8188",2023-12-08 03:00:00,0,91,3,342
"8189",2023-12-08 04:00:00,0,89,4,342
"8190",2023-12-08 05:00:00,0,88,5,342
"8191",2023-12-08 06:00:00,0,82,6,342
"8192",2023-12-08 07:00:00,0,76,7,342
"8193",2023-12-08 08:00:00,6,72,8,342
"8194",2023-12-08 09:00:00,11,66,9,342
"8195",2023-12-08 10:00:00,12,60,10,342
"8196",2023-12-08 11:00:00,8,55,11,342
"8197",2023-12-08 12:00:00,3,55,12,342
"8198",2023-12-08 13:00:00,0,56,13,342
"8199",2023-12-08 14:00:00,0,59,14,342
"8200",2023-12-08 15:00:00,0,60,15,342
"8201",2023-12-08 16:00:00,0,60,16,342
"8202",2023-12-08 17:00:00,0,61,17,342
"8203",2023-12-08 18:00:00,0,60,18,342
"8204",2023-12-08 19:00:00,0,59,19,342
"8205",2023-12-08 20:00:00,0,57,20,342
"8206",2023-12-08 21:00:00,0,57,21,342
"8207",2023-12-08 22:00:00,0,58,22,342
"8208",2023-12-08 23:00:00,0,50,23,342
"8209",2023-12-09,0,51,0,343
"8210",2023-12-09 01:00:00,0,55,1,343
"8211",2023-12-09 02:00:00,0,57,2,343
"8212",2023-12-09 03:00:00,0,59,3,343
"8213",2023-12-09 04:00:00,0,60,4,343
"8214",2023-12-09 05:00:00,0,61,5,343
"8215",2023-12-09 06:00:00,0,60,6,343
"8216",2023-12-09 07:00:00,0,61,7,343
"8217",2023-12-09 08:00:00,6,60,8,343
"8218",2023-12-09 09:00:00,11,58,9,343
"8219",2023-12-09 10:00:00,11,57,10,343
"8220",2023-12-09 11:00:00,6,59,11,343
"8221",2023-12-09 12:00:00,2,66,12,343
"8222",2023-12-09 13:00:00,0,76,13,343
"8223",2023-12-09 14:00:00,0,86,14,343
"8224",2023-12-09 15:00:00,0,96,15,343
"8225",2023-12-09 16:00:00,0,99,16,343
"8226",2023-12-09 17:00:00,0,101,17,343
"8227",2023-12-09 18:00:00,0,111,18,343
"8228",2023-12-09 19:00:00,0,114,19,343
"8229",2023-12-09 20:00:00,0,111,20,343
"8230",2023-12-09 21:00:00,0,112,21,343
"8231",2023-12-09 22:00:00,0,110,22,343
"8232",2023-12-09 23:00:00,0,74,23,343
"8233",2023-12-10,0,78,0,344
"8234",2023-12-10 01:00:00,0,77,1,344
"8235",2023-12-10 02:00:00,0,70,2,344
"8236",2023-12-10 03:00:00,0,69,3,344
"8237",2023-12-10 04:00:00,0,68,4,344
"8238",2023-12-10 05:00:00,0,65,5,344
"8239",2023-12-10 06:00:00,0,63,6,344
"8240",2023-12-10 07:00:00,1,61,7,344
"8241",2023-12-10 08:00:00,3,56,8,344
"8242",2023-12-10 09:00:00,5,50,9,344
"8243",2023-12-10 10:00:00,5,43,10,344
"8244",2023-12-10 11:00:00,4,38,11,344
"8245",2023-12-10 12:00:00,2,37,12,344
"8246",2023-12-10 13:00:00,0,40,13,344
"8247",2023-12-10 14:00:00,0,44,14,344
"8248",2023-12-10 15:00:00,0,46,15,344
"8249",2023-12-10 16:00:00,0,47,16,344
"8250",2023-12-10 17:00:00,0,48,17,344
"8251",2023-12-10 18:00:00,0,46,18,344
"8252",2023-12-10 19:00:00,0,46,19,344
"8253",2023-12-10 20:00:00,0,46,20,344
"8254",2023-12-10 21:00:00,0,47,21,344
"8255",2023-12-10 22:00:00,0,50,22,344
"8256",2023-12-10 23:00:00,0,58,23,344
"8257",2023-12-11,0,59,0,345
"8258",2023-12-11 01:00:00,0,62,1,345
"8259",2023-12-11 02:00:00,0,65,2,345
"8260",2023-12-11 03:00:00,0,67,3,345
"8261",2023-12-11 04:00:00,0,73,4,345
"8262",2023-12-11 05:00:00,0,69,5,345
"8263",2023-12-11 06:00:00,0,71,6,345
"8264",2023-12-11 07:00:00,0,72,7,345
"8265",2023-12-11 08:00:00,0,74,8,345
"8266",2023-12-11 09:00:00,1,73,9,345
"8267",2023-12-11 10:00:00,1,71,10,345
"8268",2023-12-11 11:00:00,0,71,11,345
"8269",2023-12-11 12:00:00,0,72,12,345
"8270",2023-12-11 13:00:00,0,73,13,345
"8271",2023-12-11 14:00:00,0,74,14,345
"8272",2023-12-11 15:00:00,0,72,15,345
"8273",2023-12-11 16:00:00,0,68,16,345
"8274",2023-12-11 17:00:00,0,66,17,345
"8275",2023-12-11 18:00:00,0,63,18,345
"8276",2023-12-11 19:00:00,0,62,19,345
"8277",2023-12-11 20:00:00,0,60,20,345
"8278",2023-12-11 21:00:00,0,58,21,345
"8279",2023-12-11 22:00:00,0,55,22,345
"8280",2023-12-11 23:00:00,0,51,23,345
"8281",2023-12-12,0,51,0,346
"8282",2023-12-12 01:00:00,0,50,1,346
"8283",2023-12-12 02:00:00,0,48,2,346
"8284",2023-12-12 03:00:00,0,45,3,346
"8285",2023-12-12 04:00:00,0,45,4,346
"8286",2023-12-12 05:00:00,0,43,5,346
"8287",2023-12-12 06:00:00,0,38,6,346
"8288",2023-12-12 07:00:00,0,36,7,346
"8289",2023-12-12 08:00:00,0,33,8,346
"8290",2023-12-12 09:00:00,1,31,9,346
"8291",2023-12-12 10:00:00,1,30,10,346
"8292",2023-12-12 11:00:00,0,30,11,346
"8293",2023-12-12 12:00:00,0,30,12,346
"8294",2023-12-12 13:00:00,0,31,13,346
"8295",2023-12-12 14:00:00,0,31,14,346
"8296",2023-12-12 15:00:00,0,29,15,346
"8297",2023-12-12 16:00:00,0,26,16,346
"8298",2023-12-12 17:00:00,0,24,17,346
"8299",2023-12-12 18:00:00,0,23,18,346
"8300",2023-12-12 19:00:00,0,22,19,346
"8301",2023-12-12 20:00:00,0,22,20,346
"8302",2023-12-12 21:00:00,0,22,21,346
"8303",2023-12-12 22:00:00,0,22,22,346
"8304",2023-12-12 23:00:00,0,15,23,346
"8305",2023-12-13,0,14,0,347
"8306",2023-12-13 01:00:00,0,13,1,347
"8307",2023-12-13 02:00:00,0,12,2,347
"8308",2023-12-13 03:00:00,0,12,3,347
"8309",2023-12-13 04:00:00,0,11,4,347
"8310",2023-12-13 05:00:00,0,11,5,347
"8311",2023-12-13 06:00:00,0,11,6,347
"8312",2023-12-13 07:00:00,0,11,7,347
"8313",2023-12-13 08:00:00,0,11,8,347
"8314",2023-12-13 09:00:00,1,11,9,347
"8315",2023-12-13 10:00:00,1,11,10,347
"8316",2023-12-13 11:00:00,1,11,11,347
"8317",2023-12-13 12:00:00,0,11,12,347
"8318",2023-12-13 13:00:00,0,11,13,347
"8319",2023-12-13 14:00:00,0,13,14,347
"8320",2023-12-13 15:00:00,0,13,15,347
"8321",2023-12-13 16:00:00,0,13,16,347
"8322",2023-12-13 17:00:00,0,12,17,347
"8323",2023-12-13 18:00:00,0,13,18,347
"8324",2023-12-13 19:00:00,0,13,19,347
"8325",2023-12-13 20:00:00,0,13,20,347
"8326",2023-12-13 21:00:00,0,11,21,347
"8327",2023-12-13 22:00:00,0,11,22,347
"8328",2023-12-13 23:00:00,0,7,23,347
"8329",2023-12-14,0,6,0,348
"8330",2023-12-14 01:00:00,0,6,1,348
"8331",2023-12-14 02:00:00,0,4,2,348
"8332",2023-12-14 03:00:00,0,3,3,348
"8333",2023-12-14 04:00:00,0,2,4,348
"8334",2023-12-14 05:00:00,0,1,5,348
"8335",2023-12-14 06:00:00,0,1,6,348
"8336",2023-12-14 07:00:00,0,1,7,348
"8337",2023-12-14 08:00:00,0,2,8,348
"8338",2023-12-14 09:00:00,1,2,9,348
"8339",2023-12-14 10:00:00,1,2,10,348
"8340",2023-12-14 11:00:00,1,1,11,348
"8341",2023-12-14 12:00:00,1,1,12,348
"8342",2023-12-14 13:00:00,0,1,13,348
"8343",2023-12-14 14:00:00,0,2,14,348
"8344",2023-12-14 15:00:00,0,2,15,348
"8345",2023-12-14 16:00:00,0,2,16,348
"8346",2023-12-14 17:00:00,0,1,17,348
"8347",2023-12-14 18:00:00,0,1,18,348
"8348",2023-12-14 19:00:00,0,1,19,348
"8349",2023-12-14 20:00:00,0,1,20,348
"8350",2023-12-14 21:00:00,0,2,21,348
"8351",2023-12-14 22:00:00,0,3,22,348
"8352",2023-12-14 23:00:00,0,4,23,348
"8353",2023-12-15,0,4,0,349
"8354",2023-12-15 01:00:00,0,5,1,349
"8355",2023-12-15 02:00:00,0,7,2,349
"8356",2023-12-15 03:00:00,0,8,3,349
"8357",2023-12-15 04:00:00,0,9,4,349
"8358",2023-12-15 05:00:00,0,9,5,349
"8359",2023-12-15 06:00:00,0,11,6,349
"8360",2023-12-15 07:00:00,0,13,7,349
"8361",2023-12-15 08:00:00,6,15,8,349
"8362",2023-12-15 09:00:00,9,18,9,349
"8363",2023-12-15 10:00:00,10,20,10,349
"8364",2023-12-15 11:00:00,7,24,11,349
"8365",2023-12-15 12:00:00,0,25,12,349
"8366",2023-12-15 13:00:00,0,25,13,349
"8367",2023-12-15 14:00:00,0,21,14,349
"8368",2023-12-15 15:00:00,0,16,15,349
"8369",2023-12-15 16:00:00,0,14,16,349
"8370",2023-12-15 17:00:00,0,11,17,349
"8371",2023-12-15 18:00:00,0,12,18,349
"8372",2023-12-15 19:00:00,0,11,19,349
"8373",2023-12-15 20:00:00,0,11,20,349
"8374",2023-12-15 21:00:00,0,13,21,349
"8375",2023-12-15 22:00:00,0,26,22,349
"8376",2023-12-15 23:00:00,0,31,23,349
"8377",2023-12-16,0,32,0,350
"8378",2023-12-16 01:00:00,0,31,1,350
"8379",2023-12-16 02:00:00,0,24,2,350
"8380",2023-12-16 03:00:00,0,18,3,350
"8381",2023-12-16 04:00:00,0,14,4,350
"8382",2023-12-16 05:00:00,0,12,5,350
"8383",2023-12-16 06:00:00,0,15,6,350
"8384",2023-12-16 07:00:00,0,20,7,350
"8385",2023-12-16 08:00:00,1,27,8,350
"8386",2023-12-16 09:00:00,1,38,9,350
"8387",2023-12-16 10:00:00,1,55,10,350
"8388",2023-12-16 11:00:00,1,73,11,350
"8389",2023-12-16 12:00:00,1,93,12,350
"8390",2023-12-16 13:00:00,0,123,13,350
"8391",2023-12-16 14:00:00,0,152,14,350
"8392",2023-12-16 15:00:00,0,178,15,350
"8393",2023-12-16 16:00:00,0,202,16,350
"8394",2023-12-16 17:00:00,0,217,17,350
"8395",2023-12-16 18:00:00,0,231,18,350
"8396",2023-12-16 19:00:00,0,249,19,350
"8397",2023-12-16 20:00:00,0,248,20,350
"8398",2023-12-16 21:00:00,0,256,21,350
"8399",2023-12-16 22:00:00,0,261,22,350
"8400",2023-12-16 23:00:00,0,233,23,350
"8401",2023-12-17,0,269,0,351
"8402",2023-12-17 01:00:00,0,258,1,351
"8403",2023-12-17 02:00:00,0,166,2,351
"8404",2023-12-17 03:00:00,0,161,3,351
"8405",2023-12-17 04:00:00,0,187,4,351
"8406",2023-12-17 05:00:00,0,225,5,351
"8407",2023-12-17 06:00:00,0,212,6,351
"8408",2023-12-17 07:00:00,1,199,7,351
"8409",2023-12-17 08:00:00,4,180,8,351
"8410",2023-12-17 09:00:00,10,160,9,351
"8411",2023-12-17 10:00:00,12,141,10,351
"8412",2023-12-17 11:00:00,10,122,11,351
"8413",2023-12-17 12:00:00,6,105,12,351
"8414",2023-12-17 13:00:00,3,97,13,351
"8415",2023-12-17 14:00:00,0,101,14,351
"8416",2023-12-17 15:00:00,0,100,15,351
"8417",2023-12-17 16:00:00,0,99,16,351
"8418",2023-12-17 17:00:00,0,97,17,351
"8419",2023-12-17 18:00:00,0,92,18,351
"8420",2023-12-17 19:00:00,0,89,19,351
"8421",2023-12-17 20:00:00,0,85,20,351
"8422",2023-12-17 21:00:00,0,80,21,351
"8423",2023-12-17 22:00:00,0,64,22,351
"8424",2023-12-17 23:00:00,0,80,23,351
"8425",2023-12-18,0,79,0,352
"8426",2023-12-18 01:00:00,0,80,1,352
"8427",2023-12-18 02:00:00,0,81,2,352
"8428",2023-12-18 03:00:00,0,77,3,352
"8429",2023-12-18 04:00:00,0,78,4,352
"8430",2023-12-18 05:00:00,0,82,5,352
"8431",2023-12-18 06:00:00,0,76,6,352
"8432",2023-12-18 07:00:00,0,82,7,352
"8433",2023-12-18 08:00:00,1,89,8,352
"8434",2023-12-18 09:00:00,4,93,9,352
"8435",2023-12-18 10:00:00,6,98,10,352
"8436",2023-12-18 11:00:00,6,99,11,352
"8437",2023-12-18 12:00:00,5,94,12,352
"8438",2023-12-18 13:00:00,2,81,13,352
"8439",2023-12-18 14:00:00,0,75,14,352
"8440",2023-12-18 15:00:00,0,72,15,352
"8441",2023-12-18 16:00:00,0,71,16,352
"8442",2023-12-18 17:00:00,0,73,17,352
"8443",2023-12-18 18:00:00,0,83,18,352
"8444",2023-12-18 19:00:00,0,101,19,352
"8445",2023-12-18 20:00:00,0,123,20,352
"8446",2023-12-18 21:00:00,0,141,21,352
"8447",2023-12-18 22:00:00,0,171,22,352
"8448",2023-12-18 23:00:00,0,183,23,352
"8449",2023-12-19,0,188,0,353
"8450",2023-12-19 01:00:00,0,204,1,353
"8451",2023-12-19 02:00:00,0,226,2,353
"8452",2023-12-19 03:00:00,0,243,3,353
"8453",2023-12-19 04:00:00,0,255,4,353
"8454",2023-12-19 05:00:00,0,268,5,353
"8455",2023-12-19 06:00:00,0,279,6,353
"8456",2023-12-19 07:00:00,1,287,7,353
"8457",2023-12-19 08:00:00,3,288,8,353
"8458",2023-12-19 09:00:00,8,288,9,353
"8459",2023-12-19 10:00:00,9,286,10,353
"8460",2023-12-19 11:00:00,9,282,11,353
"8461",2023-12-19 12:00:00,6,276,12,353
"8462",2023-12-19 13:00:00,3,271,13,353
"8463",2023-12-19 14:00:00,1,268,14,353
"8464",2023-12-19 15:00:00,0,261,15,353
"8465",2023-12-19 16:00:00,0,256,16,353
"8466",2023-12-19 17:00:00,0,254,17,353
"8467",2023-12-19 18:00:00,0,252,18,353
"8468",2023-12-19 19:00:00,0,250,19,353
"8469",2023-12-19 20:00:00,0,248,20,353
"8470",2023-12-19 21:00:00,0,245,21,353
"8471",2023-12-19 22:00:00,0,253,22,353
"8472",2023-12-19 23:00:00,0,225,23,353
"8473",2023-12-20,0,231,0,354
"8474",2023-12-20 01:00:00,0,236,1,354
"8475",2023-12-20 02:00:00,0,237,2,354
"8476",2023-12-20 03:00:00,0,232,3,354
"8477",2023-12-20 04:00:00,0,222,4,354
"8478",2023-12-20 05:00:00,0,202,5,354
"8479",2023-12-20 06:00:00,0,183,6,354
"8480",2023-12-20 07:00:00,1,158,7,354
"8481",2023-12-20 08:00:00,5,142,8,354
"8482",2023-12-20 09:00:00,13,128,9,354
"8483",2023-12-20 10:00:00,13,116,10,354
"8484",2023-12-20 11:00:00,8,99,11,354
"8485",2023-12-20 12:00:00,3,83,12,354
"8486",2023-12-20 13:00:00,1,76,13,354
"8487",2023-12-20 14:00:00,0,66,14,354
"8488",2023-12-20 15:00:00,0,62,15,354
"8489",2023-12-20 16:00:00,0,56,16,354
"8490",2023-12-20 17:00:00,0,46,17,354
"8491",2023-12-20 18:00:00,0,41,18,354
"8492",2023-12-20 19:00:00,0,42,19,354
"8493",2023-12-20 20:00:00,0,39,20,354
"8494",2023-12-20 21:00:00,0,34,21,354
"8495",2023-12-20 22:00:00,0,32,22,354
"8496",2023-12-20 23:00:00,0,38,23,354
"8497",2023-12-21,0,43,0,355
"8498",2023-12-21 01:00:00,0,40,1,355
"8499",2023-12-21 02:00:00,0,34,2,355
"8500",2023-12-21 03:00:00,0,31,3,355
"8501",2023-12-21 04:00:00,0,27,4,355
"8502",2023-12-21 05:00:00,0,29,5,355
"8503",2023-12-21 06:00:00,0,36,6,355
"8504",2023-12-21 07:00:00,2,36,7,355
"8505",2023-12-21 08:00:00,8,47,8,355
"8506",2023-12-21 09:00:00,15,72,9,355
"8507",2023-12-21 10:00:00,18,83,10,355
"8508",2023-12-21 11:00:00,15,92,11,355
"8509",2023-12-21 12:00:00,8,95,12,355
"8510",2023-12-21 13:00:00,2,90,13,355
"8511",2023-12-21 14:00:00,0,98,14,355
"8512",2023-12-21 15:00:00,0,99,15,355
"8513",2023-12-21 16:00:00,0,111,16,355
"8514",2023-12-21 17:00:00,0,124,17,355
"8515",2023-12-21 18:00:00,0,144,18,355
"8516",2023-12-21 19:00:00,0,156,19,355
"8517",2023-12-21 20:00:00,0,179,20,355
"8518",2023-12-21 21:00:00,0,200,21,355
"8519",2023-12-21 22:00:00,0,216,22,355
"8520",2023-12-21 23:00:00,0,239,23,355
"8521",2023-12-22,0,246,0,356
"8522",2023-12-22 01:00:00,0,241,1,356
"8523",2023-12-22 02:00:00,0,229,2,356
"8524",2023-12-22 03:00:00,0,211,3,356
"8525",2023-12-22 04:00:00,0,190,4,356
"8526",2023-12-22 05:00:00,0,164,5,356
"8527",2023-12-22 06:00:00,0,144,6,356
"8528",2023-12-22 07:00:00,0,127,7,356
"8529",2023-12-22 08:00:00,3,115,8,356
"8530",2023-12-22 09:00:00,6,102,9,356
"8531",2023-12-22 10:00:00,8,89,10,356
"8532",2023-12-22 11:00:00,6,81,11,356
"8533",2023-12-22 12:00:00,3,77,12,356
"8534",2023-12-22 13:00:00,0,74,13,356
"8535",2023-12-22 14:00:00,0,76,14,356
"8536",2023-12-22 15:00:00,0,77,15,356
"8537",2023-12-22 16:00:00,0,76,16,356
"8538",2023-12-22 17:00:00,0,75,17,356
"8539",2023-12-22 18:00:00,0,73,18,356
"8540",2023-12-22 19:00:00,0,73,19,356
"8541",2023-12-22 20:00:00,0,70,20,356
"8542",2023-12-22 21:00:00,0,66,21,356
"8543",2023-12-22 22:00:00,0,65,22,356
"8544",2023-12-22 23:00:00,0,78,23,356
"8545",2023-12-23,0,73,0,357
"8546",2023-12-23 01:00:00,0,65,1,357
"8547",2023-12-23 02:00:00,0,60,2,357
"8548",2023-12-23 03:00:00,0,55,3,357
"8549",2023-12-23 04:00:00,0,47,4,357
"8550",2023-12-23 05:00:00,0,39,5,357
"8551",2023-12-23 06:00:00,0,35,6,357
"8552",2023-12-23 07:00:00,0,31,7,357
"8553",2023-12-23 08:00:00,2,31,8,357
"8554",2023-12-23 09:00:00,4,26,9,357
"8555",2023-12-23 10:00:00,5,22,10,357
"8556",2023-12-23 11:00:00,3,20,11,357
"8557",2023-12-23 12:00:00,2,20,12,357
"8558",2023-12-23 13:00:00,1,19,13,357
"8559",2023-12-23 14:00:00,0,18,14,357
"8560",2023-12-23 15:00:00,0,16,15,357
"8561",2023-12-23 16:00:00,0,15,16,357
"8562",2023-12-23 17:00:00,0,14,17,357
"8563",2023-12-23 18:00:00,0,15,18,357
"8564",2023-12-23 19:00:00,0,16,19,357
"8565",2023-12-23 20:00:00,0,17,20,357
"8566",2023-12-23 21:00:00,0,18,21,357
"8567",2023-12-23 22:00:00,0,19,22,357
"8568",2023-12-23 23:00:00,0,46,23,357
"8569",2023-12-24,0,54,0,358
"8570",2023-12-24 01:00:00,0,64,1,358
"8571",2023-12-24 02:00:00,0,71,2,358
"8572",2023-12-24 03:00:00,0,77,3,358
"8573",2023-12-24 04:00:00,0,85,4,358
"8574",2023-12-24 05:00:00,0,94,5,358
"8575",2023-12-24 06:00:00,0,92,6,358
"8576",2023-12-24 07:00:00,2,85,7,358
"8577",2023-12-24 08:00:00,1,80,8,358
"8578",2023-12-24 09:00:00,3,76,9,358
"8579",2023-12-24 10:00:00,5,76,10,358
"8580",2023-12-24 11:00:00,4,73,11,358
"8581",2023-12-24 12:00:00,3,64,12,358
"8582",2023-12-24 13:00:00,1,56,13,358
"8583",2023-12-24 14:00:00,0,49,14,358
"8584",2023-12-24 15:00:00,0,43,15,358
"8585",2023-12-24 16:00:00,0,40,16,358
"8586",2023-12-24 17:00:00,0,37,17,358
"8587",2023-12-24 18:00:00,0,38,18,358
"8588",2023-12-24 19:00:00,0,44,19,358
"8589",2023-12-24 20:00:00,0,54,20,358
"8590",2023-12-24 21:00:00,0,67,21,358
"8591",2023-12-24 22:00:00,0,73,22,358
"8592",2023-12-24 23:00:00,73,62,23,358
"8593",2023-12-25,73,72,0,359
"8594",2023-12-25 01:00:00,73,76,1,359
"8595",2023-12-25 02:00:00,73,82,2,359
"8596",2023-12-25 03:00:00,62,82,3,359
"8597",2023-12-25 04:00:00,73,78,4,359
"8598",2023-12-25 05:00:00,73,75,5,359
"8599",2023-12-25 06:00:00,60,70,6,359
"8600",2023-12-25 07:00:00,1,65,7,359
"8601",2023-12-25 08:00:00,1,59,8,359
"8602",2023-12-25 09:00:00,2,54,9,359
"8603",2023-12-25 10:00:00,2,49,10,359
"8604",2023-12-25 11:00:00,2,45,11,359
"8605",2023-12-25 12:00:00,2,44,12,359
"8606",2023-12-25 13:00:00,49,44,13,359
"8607",2023-12-25 14:00:00,73,40,14,359
"8608",2023-12-25 15:00:00,72,37,15,359
"8609",2023-12-25 16:00:00,48,34,16,359
"8610",2023-12-25 17:00:00,72,31,17,359
"8611",2023-12-25 18:00:00,72,28,18,359
"8612",2023-12-25 19:00:00,71,29,19,359
"8613",2023-12-25 20:00:00,61,27,20,359
"8614",2023-12-25 21:00:00,59,27,21,359
"8615",2023-12-25 22:00:00,60,28,22,359
"8616",2023-12-25 23:00:00,0,31,23,359
"8617",2023-12-26,0,25,0,360
"8618",2023-12-26 01:00:00,0,19,1,360
"8619",2023-12-26 02:00:00,0,16,2,360
"8620",2023-12-26 03:00:00,0,15,3,360
"8621",2023-12-26 04:00:00,0,16,4,360
"8622",2023-12-26 05:00:00,0,18,5,360
"8623",2023-12-26 06:00:00,0,22,6,360
"8624",2023-12-26 07:00:00,0,22,7,360
"8625",2023-12-26 08:00:00,2,23,8,360
"8626",2023-12-26 09:00:00,13,23,9,360
"8627",2023-12-26 10:00:00,15,20,10,360
"8628",2023-12-26 11:00:00,11,17,11,360
"8629",2023-12-26 12:00:00,1,16,12,360
"8630",2023-12-26 13:00:00,0,15,13,360
"8631",2023-12-26 14:00:00,0,16,14,360
"8632",2023-12-26 15:00:00,0,16,15,360
"8633",2023-12-26 16:00:00,0,16,16,360
"8634",2023-12-26 17:00:00,0,22,17,360
"8635",2023-12-26 18:00:00,0,30,18,360
